Selection	Association Name	Association Type	Significance
HFM1	DICOM study	Procedure	0.006
HFM1	Ultracentrifugation	Procedure	0.00604
HFM1	Baculovirus expression system	Procedure	0.00607
HFM1	Northern blotting	Procedure	0.00609
HFM1	Surface plasmon resonance	Procedure	0.00612
HFM1	Transabdominal ultrasound	Procedure	0.00612
HFM1	Immunofluorescence assay	Procedure	0.00613
HFM1	Efficacy study	Procedure	0.00631
HFM1	RNA amplification	Procedure	0.00636
HFM1	Gel chromatography	Procedure	0.00649
HFM1	Protein sequence analysis	Procedure	0.00653
HFM1	Safety study	Procedure	0.00676
HFM1	Volume measurement	Procedure	0.00677
HFM1	Oligonucleotide array sequence analysis	Procedure	0.00687
HFM1	Gel shift analysis	Procedure	0.00699
HFM1	Albumin/globulin ratio	Procedure	0.00706
HFM1	Cross-sectional studies	Procedure	0.00707
HFM1	Analytical centrifugation	Procedure	0.0071
HFM1	Electrophoresis, gel, two-dimensional	Procedure	0.00729
HFM1	Training programs	Procedure	0.0074
HFM1	Training	Procedure	0.00741
HFM1	Interventional procedure	Procedure	0.00748
HFM1	Preparative centrifugation	Procedure	0.00764
HFM1	Aminoglutethimide/danazol/hydrocortisone/tamoxifen	Procedure	0.00767
HFM1	Electron microscopy	Procedure	0.00769
HFM1	High-throughput nucleotide sequencing	Procedure	0.0077
HFM1	Genetic association studies	Procedure	0.00776
HFM1	Mass spectrometry	Procedure	0.00777
HFM1	Pre-clinical trial	Procedure	0.00838
HFM1	Deep sequencing	Procedure	0.00873
HFM1	Enzyme assays	Procedure	0.00878
HFM1	Injection of therapeutic agent	Procedure	0.00879
HFM1	High-throughput screening assays	Procedure	0.00903
HFM1	Differential display technique	Procedure	0.00909
HFM1	Positional cloning	Procedure	0.00911
HFM1	Gel mobility shift assay	Procedure	0.00914
HFM1	Antiviral therapy	Procedure	0.00929
HFM1	Tomography	Procedure	0.00936
HFM1	Biopsy	Procedure	0.00938
HFM1	Insertional mutagenesis	Procedure	0.0094
HFM1	Deletion mutagenesis	Procedure	0.0094
HFM1	Expression procedure	Procedure	0.00958
HFM1	Cell culture techniques	Procedure	0.0101
HFM1	Gel electrophoresis (lab technique)	Procedure	0.0102
HFM1	Molecular cloning	Procedure	0.0102
HFM1	X-ray computed tomography	Procedure	0.0103
HFM1	Weighing patient	Procedure	0.0104
HFM1	Yeast model system	Procedure	0.0105
HFM1	Nucleic acid amplification techniques	Procedure	0.0107
HFM1	Ultrasonography	Procedure	0.0107
HFM1	Research design	Procedure	0.0108
HFM1	Alcohol measurement	Procedure	0.0108
HFM1	Real-time polymerase chain reaction	Procedure	0.011
HFM1	Growth hormone stimulation test	Procedure	0.0111
HFM1	RNA sequence determinations	Procedure	0.0113
HFM1	Electrocardiography	Procedure	0.0117
HFM1	Calcium measurement	Procedure	0.0119
HFM1	Body mass index procedure	Procedure	0.0119
HFM1	Cell culture system	Procedure	0.012
HFM1	Prevention study	Procedure	0.0123
HFM1	Saxs	Procedure	0.0124
HFM1	Glucose measurement	Procedure	0.0125
HFM1	Yeast two hybrid interaction screening	Procedure	0.0127
HFM1	MRI	Procedure	0.0128
HFM1	Radiotherapy fractionation	Procedure	0.0129
HFM1	Plasma glucose measurement	Procedure	0.0129
HFM1	RNA differential display	Procedure	0.0129
HFM1	Immune blot	Procedure	0.0131
HFM1	Homology modeling	Procedure	0.0132
HFM1	Exercise pain management	Procedure	0.0132
HFM1	Imaging techniques	Procedure	0.0133
HFM1	Mycobacteria culture	Procedure	0.0135
HFM1	Scanning transmission electron microscopy procedures	Procedure	0.0137
HFM1	Discussion	Procedure	0.0137
HFM1	Monitoring clinical trials	Procedure	0.0139
HFM1	Immunoaffinity chromatography	Procedure	0.0139
HFM1	Drug discovery	Procedure	0.0141
HFM1	Insulin measurement	Procedure	0.0143
HFM1	Dideoxy chain termination DNA sequencing	Procedure	0.0144
HFM1	Radionuclide imaging	Procedure	0.0145
HFM1	Sodium measurement	Procedure	0.0146
HFM1	Nuclease protection assays	Procedure	0.0149
HFM1	Placebo control	Procedure	0.015
HFM1	Passage tissue culture technique	Procedure	0.0152
HFM1	Magnetic resonance imaging	Procedure	0.0153
HFM1	Subcellular fractionation	Procedure	0.0154
HFM1	Stable isotope labeling	Procedure	0.0157
HFM1	Comet assay	Procedure	0.0158
HFM1	Combined modality therapy	Procedure	0.0159
HFM1	College entrance examination board scholastic aptitude test	Procedure	0.0159
HFM1	Real time polymerase chain reaction analysis	Procedure	0.0159
HFM1	In situ hybridization	Procedure	0.016
HFM1	Randomized controlled trials as topic	Procedure	0.016
HFM1	Cell hybridization	Procedure	0.0163
HFM1	Immortalization	Procedure	0.0164
HFM1	Research study	Procedure	0.0165
HFM1	Chemical fractionation	Procedure	0.0166
HFM1	Transplantation	Procedure	0.0167
HFM1	Logistic regression	Procedure	0.0167
HFM1	High-throughput RNA sequencing	Procedure	0.0168
HFM1	Peptide mapping	Procedure	0.017
HFM1	Viral plaque assay	Procedure	0.0171
HFM1	Double-blind method	Procedure	0.0171
HFM1	Interleukin 24 measurement	Procedure	0.0171
HFM1	Operative surgical procedures	Procedure	0.0172
HFM1	Nucleic acid hybridization procedure	Procedure	0.0173
HFM1	Immunofluorescence microscopy	Procedure	0.0173
HFM1	Doxorubicin/thiotepa/vinblastine	Procedure	0.0173
HFM1	Cyclophosphamide/fluorouracil/methotrexate/vincristine protocol	Procedure	0.0175
HFM1	Prospective cohort study	Procedure	0.0176
HFM1	Dose fractionation	Procedure	0.0177
HFM1	Ssa	Procedure	0.018
HFM1	Longitudinal studies	Procedure	0.018
HFM1	Organ transplantation	Procedure	0.0184
HFM1	Interferon beta measurement	Procedure	0.0184
HFM1	Data transformation	Procedure	0.0186
HFM1	Electroencephalography	Procedure	0.0188
HFM1	Northern hybridization	Procedure	0.0192
HFM1	Data collection	Procedure	0.0193
HFM1	Altretamine/cisplatin/cyclophosphamide protocol	Procedure	0.0194
HFM1	Microscopy	Procedure	0.0198
HFM1	Cytarabine/etoposide/methylprednisolone	Procedure	0.0199
HFM1	Microarray analysis	Procedure	0.02
HFM1	Echocardiography	Procedure	0.02
HFM1	Percutaneous transhepatic cholangiography	Procedure	0.0205
HFM1	Renal dialysis	Procedure	0.0206
HFM1	Evaluation studies as topic	Procedure	0.0206
HFM1	Albumin measurement	Procedure	0.0207
HFM1	Pilot projects	Procedure	0.0208
HFM1	Modest-temperature hyperthermia	Procedure	0.0208
HFM1	Isolation aspects	Procedure	0.0209
HFM1	Cyclophosphamide/doxorubicin/tamoxifen protocol	Procedure	0.0211
HFM1	Positive selection	Procedure	0.0212
HFM1	High throughput screening	Procedure	0.0213
HFM1	Isolation procedure	Procedure	0.0214
HFM1	Circular dichroism	Procedure	0.0217
HFM1	Serum total cholesterol measurement	Procedure	0.0217
HFM1	DNA sequence analysis	Procedure	0.0218
HFM1	Genome sequencing	Procedure	0.0221
HFM1	Lipids measurement	Procedure	0.0229
HFM1	Confocal microscopy	Procedure	0.0234
HFM1	Treatment protocols	Procedure	0.0235
HFM1	Red blood cell count measurement	Procedure	0.0236
HFM1	Pharmacotherapy	Procedure	0.0237
HFM1	Injection procedure	Procedure	0.024
HFM1	Zonal electrophoresis	Procedure	0.024
HFM1	Spectrometry, mass, matrix-assisted laser desorption-ionization	Procedure	0.0241
HFM1	Glutathione S-transferase measurement	Procedure	0.0245
HFM1	Molecular sequence annotation	Procedure	0.0246
HFM1	Leukocyte histamine release test	Procedure	0.0246
HFM1	Chromatography	Procedure	0.0249
HFM1	Xenograft procedure	Procedure	0.0249
HFM1	Ck2	Procedure	0.0252
HFM1	Nutritional study	Procedure	0.0252
HFM1	Mutation analysis	Procedure	0.0254
HFM1	Cell fractionation	Procedure	0.0262
HFM1	Laparoscopy	Procedure	0.0265
HFM1	Adsorption	Procedure	0.0268
HFM1	Disease screening	Procedure	0.0273
HFM1	Screening for cancer	Procedure	0.0274
HFM1	Observation method algorithm	Procedure	0.0282
HFM1	Stem cell factor measurement	Procedure	0.0283
HFM1	Heteronuclear nuclear magnetic resonance	Procedure	0.0283
HFM1	Patient selection	Procedure	0.0283
HFM1	Cancer therapeutic procedure	Procedure	0.0285
HFM1	Angiogram	Procedure	0.0285
HFM1	Skin test end-point titration	Procedure	0.0286
HFM1	Antineoplastic combined chemotherapy protocols	Procedure	0.0287
HFM1	Titrimetry	Procedure	0.0287
HFM1	Carbon dioxide content measurement	Procedure	0.0287
HFM1	Blood coagulation tests	Procedure	0.0288
HFM1	Kidney transplantation	Procedure	0.0289
HFM1	Extraction	Procedure	0.029
HFM1	Chemical extraction	Procedure	0.029
HFM1	Fluorescence recovery after photobleaching	Procedure	0.029
HFM1	Differential diagnosis	Procedure	0.029
HFM1	Diagnostic radiology modality	Procedure	0.0292
HFM1	Fluorescence microscopy	Procedure	0.0294
HFM1	Doppler ultrasound	Procedure	0.0296
HFM1	Crystallography	Procedure	0.0297
HFM1	Electromyography	Procedure	0.0303
HFM1	Protein engineering	Procedure	0.0304
HFM1	Use of ultrasonography	Procedure	0.0308
HFM1	Positron-emission tomography	Procedure	0.031
HFM1	Fast protein liquid chromatography	Procedure	0.0314
HFM1	Pain measurement	Procedure	0.0315
HFM1	Autopsy	Procedure	0.0319
HFM1	Early diagnosis	Procedure	0.0321
HFM1	Cisplatin/doxorubicin/mitomycin protocol	Procedure	0.0323
HFM1	Hemoglobin measurement	Procedure	0.0323
HFM1	Electrocardiogram Q waves test	Procedure	0.0325
HFM1	Doxorubicin/fluorouracil/methotrexate	Procedure	0.0327
HFM1	Electrophoresis, gel, pulsed-field	Procedure	0.0328
HFM1	Platelet count measurement	Procedure	0.0328
HFM1	Molecular profiling	Procedure	0.0332
HFM1	Creatinine measurement	Procedure	0.0332
HFM1	Negative staining	Procedure	0.0333
HFM1	Protein digestion (research activity)	Procedure	0.0334
HFM1	Serotonin measurement	Procedure	0.0335
HFM1	Comparative analysis	Procedure	0.0338
HFM1	Iron measurement	Procedure	0.0338
HFM1	Color assessment	Procedure	0.034
HFM1	Radiographic imaging procedure	Procedure	0.034
HFM1	Bleomycin/cisplatin/cyclophosphamide/doxorubicin protocol	Procedure	0.0341
HFM1	Serial passage	Procedure	0.0342
HFM1	VQ ventilation perfusion scan	Procedure	0.0342
HFM1	Blood transfusion	Procedure	0.0344
HFM1	Statistics as topic	Procedure	0.0344
HFM1	DNA sequence determinations	Procedure	0.0346
HFM1	Cisplatin/doxorubicin/vincristine protocol	Procedure	0.0346
HFM1	Epitope mapping	Procedure	0.0346
HFM1	Agar gel electrophoresis	Procedure	0.0347
HFM1	The science and art of healing	Procedure	0.0349
HFM1	Two-dimensional difference gel electrophoresis	Procedure	0.0349
HFM1	Internal-external locus of control scale	Procedure	0.0354
HFM1	Cell count	Procedure	0.0355
HFM1	Doxorubicin/fluorouracil/triazinate protocol	Procedure	0.0355
HFM1	Immunoelectron microscopy	Procedure	0.0356
HFM1	Infiltration	Procedure	0.0356
HFM1	Dialysis procedure	Procedure	0.036
HFM1	Statistical analysis	Procedure	0.0361
HFM1	Cytarabine/daunorubicin/prednisone/thioguanine	Procedure	0.0362
HFM1	Total radical-trap antioxidant potential measurement	Procedure	0.0362
HFM1	Detection	Procedure	0.0365
HFM1	Biomedical research	Procedure	0.0368
HFM1	Molecular modeling	Procedure	0.037
HFM1	Sample fixation	Procedure	0.0375
HFM1	Acetylcholine measurement	Procedure	0.0375
HFM1	Macrocyte count procedure	Procedure	0.0376
HFM1	Biotinylation	Procedure	0.0379
HFM1	Chloride measurement	Procedure	0.038
HFM1	Diagnostic radiologic examination	Procedure	0.0382
HFM1	Cyclophosphamide/doxorubicin/prednisone/tamoxifen regimen (PACT)	Procedure	0.0387
HFM1	Histocytochemistry	Procedure	0.0392
HFM1	Western blot	Procedure	0.0393
HFM1	Cytarabine/daunorubicin/mercaptopurine/prednisolone	Procedure	0.0397
HFM1	Drug repositioning	Procedure	0.0398
HFM1	Expression cloning	Procedure	0.0399
HFM1	High pressure liquid chromatography procedure	Procedure	0.04
HFM1	White blood cell count procedure	Procedure	0.04
HFM1	Feasibility studies	Procedure	0.0404
HFM1	Nucleotide mapping	Procedure	0.0412
HFM1	Spectrum analysis	Procedure	0.0415
HFM1	Logistic regression analysis	Procedure	0.0416
HFM1	Genetic techniques	Procedure	0.042
HFM1	Photic stimulation	Procedure	0.0421
HFM1	Indirect immunofluorescence	Procedure	0.0422
HFM1	Radiation ionizing radiotherapy	Procedure	0.0428
HFM1	Cesarean section	Procedure	0.0428
HFM1	Radiotherapy research	Procedure	0.0429
HFM1	Molecular analysis	Procedure	0.0429
HFM1	Centrifugation	Procedure	0.043
HFM1	Cancer imaging program	Procedure	0.0431
HFM1	Thematic apperception test	Procedure	0.0436
HFM1	Culture of specimen from other site	Procedure	0.044
HFM1	Culture of specimen from unspecified site	Procedure	0.044
HFM1	Laboratory culture	Procedure	0.044
HFM1	Case series	Procedure	0.044
HFM1	Antiretroviral therapy	Procedure	0.0445
HFM1	Simulation	Procedure	0.045
HFM1	Conformation-sensitive gel electrophoresis	Procedure	0.045
HFM1	Pathology procedure	Procedure	0.0454
HFM1	Drug formulation process	Procedure	0.046
HFM1	Absolute neutrophil count	Procedure	0.046
HFM1	Heat denaturation	Procedure	0.0462
HFM1	Protein footprinting	Procedure	0.0464
HFM1	Histology procedure	Procedure	0.0466
HFM1	Microsatellite instability diagnostic test	Procedure	0.0467
HFM1	Systolic blood pressure measurement	Procedure	0.0471
HFM1	Chemical procedure	Procedure	0.0472
HFM1	Central minus	Procedure	0.0476
HFM1	Vaccination	Procedure	0.0483
HFM1	Chemotherapy drugs adminstered	Procedure	0.0483
HFM1	Quantitative polymerase chain reaction analysis	Procedure	0.0485
HFM1	Magnesium measurement	Procedure	0.0487
HFM1	Biotin	Procedure	0.0492
HFM1	Population surveillance	Procedure	0.0492
HFM1	Gold measurement	Procedure	0.0493
HFM1	Transfusion of blood products	Procedure	0.0493
HFM1	Protein purification	Procedure	0.0494
HFM1	Mass screening	Procedure	0.0495
HFM1	Determination aspects	Procedure	0.05
HFM1	Demand	Procedure	0.0501
HFM1	Lactic acid measurement	Procedure	0.0504
HFM1	Lymphocyte count measurement	Procedure	0.0506
HFM1	Cortisol measurement	Procedure	0.0506
HFM1	Assisted reproductive technologies	Procedure	0.0511
HFM1	Gas chromatography-mass spectrometry	Procedure	0.0512
HFM1	Doxorubicin/prednisone/vincristine protocol	Procedure	0.0514
HFM1	Molecular diagnosis	Procedure	0.0514
HFM1	Release	Procedure	0.0518
HFM1	Hemodialysis	Procedure	0.052
HFM1	Reperfusion therapy	Procedure	0.052
HFM1	Potassium measurement	Procedure	0.0526
HFM1	Continuous intravenous infusion	Procedure	0.0527
HFM1	Deuterium exchange measurement	Procedure	0.0529
HFM1	Personality inventories	Procedure	0.0533
HFM1	Triglycerides measurement	Procedure	0.0538
HFM1	Primary cell culture	Procedure	0.0546
HFM1	Pet imaging, any site, not otherwise specified	Procedure	0.0549
HFM1	Sister chromatid exchange assay	Procedure	0.055
HFM1	Microbial sensitivity tests	Procedure	0.0555
HFM1	Spectrophotometry	Procedure	0.0559
HFM1	Respiratory function tests	Procedure	0.056
HFM1	Comparative study research	Procedure	0.0561
HFM1	Cytological techniques	Procedure	0.0564
HFM1	Total testosterone measurement	Procedure	0.0568
HFM1	Ejection fraction	Procedure	0.0571
HFM1	Revision procedure	Procedure	0.0572
HFM1	Blood glucose measurement	Procedure	0.0575
HFM1	Apolipoprotein B assay	Procedure	0.0581
HFM1	Culture techniques	Procedure	0.0581
HFM1	Scanning	Procedure	0.0586
HFM1	Molecular probe techniques	Procedure	0.059
HFM1	Gene fusion	Procedure	0.0594
HFM1	Transfusion of other substance	Procedure	0.0595
HFM1	Transfusion	Procedure	0.0595
HFM1	Yeast three-hybrid system techniques	Procedure	0.0596
HFM1	Epidemiologic studies	Procedure	0.0597
HFM1	Agar gel immunodiffusion	Procedure	0.0602
HFM1	Molecular pathology tests	Procedure	0.0608
HFM1	Gamma irradiation	Procedure	0.0609
HFM1	Immunoglobulin M measurement	Procedure	0.0615
HFM1	Cure study	Procedure	0.0617
HFM1	Nucleic acid purification	Procedure	0.0624
HFM1	Meta analysis (statistical procedure)	Procedure	0.0626
HFM1	Dilatation and curettage	Procedure	0.0628
HFM1	Calorimetry	Procedure	0.0632
HFM1	Case-control studies	Procedure	0.0634
HFM1	Vascular endothelial growth factor measurement	Procedure	0.0636
HFM1	Immunoglobulin E measurement	Procedure	0.0636
HFM1	Immunological methods	Procedure	0.0641
HFM1	Disability evaluation	Procedure	0.0641
HFM1	Phytotherapy	Procedure	0.0643
HFM1	Sds-page	Procedure	0.0644
HFM1	Chlorodihydroxypyridine/potassium oxonate/tegafur	Procedure	0.0647
HFM1	Histamine measurement	Procedure	0.0648
HFM1	Dietary supplementation	Procedure	0.0649
HFM1	Morphine measurement	Procedure	0.0649
HFM1	Progesterone measurement	Procedure	0.0655
HFM1	Patch-clamp techniques	Procedure	0.0663
HFM1	Alanine aminotransferase measurement	Procedure	0.0664
HFM1	Prenatal diagnosis	Procedure	0.0667
HFM1	Balloon dilatation	Procedure	0.067
HFM1	Interferon alpha measurement	Procedure	0.0676
HFM1	En masse movement	Procedure	0.0677
HFM1	Bone mineral density test	Procedure	0.0679
HFM1	Estradiol measurement	Procedure	0.068
HFM1	Protocol treatment arm	Procedure	0.0683
HFM1	Gene knock-in techniques	Procedure	0.0683
HFM1	Cytology procedure	Procedure	0.0686
HFM1	Amputation	Procedure	0.0686
HFM1	Western blotting	Procedure	0.0687
HFM1	Southern blot assay	Procedure	0.0689
HFM1	Homologous transplantation	Procedure	0.069
HFM1	Test, cytology, digestive	Procedure	0.0698
HFM1	Enzyme-linked immunospot assay	Procedure	0.0699
HFM1	Column chromatography	Procedure	0.0701
HFM1	Insulin like growth factor-2 measurement	Procedure	0.071
HFM1	X-ray crystallography	Procedure	0.0721
HFM1	Radiometry	Procedure	0.0727
HFM1	Therapeutic immunosuppression	Procedure	0.0729
HFM1	Remission induction	Procedure	0.0732
HFM1	Randomization	Procedure	0.0736
HFM1	C-reactive protein measurement	Procedure	0.074
HFM1	Glucose tolerance test	Procedure	0.0748
HFM1	Heart transplantation	Procedure	0.0758
HFM1	Nested polymerase chain reaction	Procedure	0.076
HFM1	Personal orientation inventory	Procedure	0.0761
HFM1	First-line therapy	Procedure	0.0766
HFM1	Adrenocorticotropic hormone measurement	Procedure	0.0769
HFM1	Antidiuretic hormone measurement	Procedure	0.0774
HFM1	Liquid chromatography	Procedure	0.0777
HFM1	Cyclophosphamide/prednisone/vincristine/zorubicin protocol	Procedure	0.0785
HFM1	Chromosome microdissection	Procedure	0.0789
HFM1	Blood viscosity examination	Procedure	0.0793
HFM1	Urea measurement	Procedure	0.0794
HFM1	VAPE protocol	Procedure	0.0794
HFM1	Clinical protocols	Procedure	0.0809
HFM1	Genetic crosses	Procedure	0.0811
HFM1	Tomography, emission-computed, single-photon	Procedure	0.0811
HFM1	Immobilization	Procedure	0.0814
HFM1	Mammography	Procedure	0.0814
HFM1	Medical education	Procedure	0.0816
HFM1	Fluorometry	Procedure	0.0817
HFM1	Protein dynamics	Procedure	0.0819
HFM1	Cisplatin/methotrexate/vinblastine protocol	Procedure	0.082
HFM1	Phosphate measurement	Procedure	0.0826
HFM1	Bone marrow transplantation	Procedure	0.0829
HFM1	Growth hormone measurement	Procedure	0.0829
HFM1	Secondary prevention	Procedure	0.0829
HFM1	Treatment and maintenance	Procedure	0.0829
HFM1	Microinjections	Procedure	0.0841
HFM1	Educational measurement	Procedure	0.0841
HFM1	Glucohemoglobin measurement	Procedure	0.0846
HFM1	Erythrocyte mean corpuscular volume measurement	Procedure	0.0848
HFM1	Gene replacement	Procedure	0.0852
HFM1	Serum LDL cholesterol measurement	Procedure	0.0873
HFM1	Disorder control	Procedure	0.0874
HFM1	Field inversion gel electrophoresis	Procedure	0.0874
HFM1	Angiotensin converting enzyme measurement	Procedure	0.0876
HFM1	Cytarabine/daunorubicin/thioguanine	Procedure	0.0886
HFM1	Genome-wide association study	Procedure	0.0889
HFM1	Transmission electron microscopy	Procedure	0.0895
HFM1	Cocaine measurement	Procedure	0.0907
HFM1	CD4 expressing T cell count	Procedure	0.0922
HFM1	Induced abortion	Procedure	0.0925
HFM1	Multicenter study	Procedure	0.0926
HFM1	Bacteriological techniques	Procedure	0.0931
HFM1	Tissue array analysis	Procedure	0.0943
HFM1	Density gradient centrifugation	Procedure	0.0944
HFM1	Incubation laboratory procedure	Procedure	0.0948
HFM1	Filtration	Procedure	0.0948
HFM1	Endoscopic dilatation	Procedure	0.0949
HFM1	Dilation procedure	Procedure	0.0963
HFM1	Cisplatin/cytarabine/etoposide protocol	Procedure	0.0969
HFM1	Immunoglobulin A measurement	Procedure	0.0974
HFM1	Epidemiologic methods	Procedure	0.0975
HFM1	Physical mapping	Procedure	0.0979
HFM1	Hematocrit procedure	Procedure	0.0988
HFM1	Antibiotic therapy	Procedure	0.099
HFM1	Run-on assays	Procedure	0.1
HFM1	Pharmacogenomic study	Procedure	0.1
HFM1	Angioplasty	Procedure	0.101
HFM1	Fertilization in vitro	Procedure	0.102
HFM1	Ovariectomy	Procedure	0.102
HFM1	RNA sequence analysis	Procedure	0.102
HFM1	Research clinical testing	Procedure	0.103
HFM1	Fatty acid binding protein 1 measurement	Procedure	0.103
HFM1	Fecal immunochemical test	Procedure	0.104
HFM1	Prolactin measurement	Procedure	0.104
HFM1	Bronchial lavage	Procedure	0.104
HFM1	Eosinophil count procedure	Procedure	0.104
HFM1	Repositioning	Procedure	0.105
HFM1	Plaque assay	Procedure	0.105
HFM1	Xenograft model antitumor assays	Procedure	0.106
HFM1	Tryptic digestion	Procedure	0.106
HFM1	Genetic study	Procedure	0.106
HFM1	Cisplatin/ifosfamide/mesna/mitomycin protocol	Procedure	0.106
HFM1	Thyroid stimulating hormone measurement	Procedure	0.107
HFM1	Diagnostic procedure	Procedure	0.108
HFM1	ECHO protocol	Procedure	0.108
HFM1	Aspartate aminotransferase assay	Procedure	0.108
HFM1	Vitamin D measurement	Procedure	0.11
HFM1	Lactate dehydrogenase measurement	Procedure	0.11
HFM1	Coculture techniques	Procedure	0.11
HFM1	Irrigation	Procedure	0.11
HFM1	Follicle stimulating hormone measurement	Procedure	0.11
HFM1	Iontophoresis	Procedure	0.111
HFM1	Multicenter studies as topic	Procedure	0.111
HFM1	Alkaline phosphatase measurement	Procedure	0.112
HFM1	COB protocol	Procedure	0.112
HFM1	CDE protocol-cyclophosphamide/doxorubicin/etoposide	Procedure	0.112
HFM1	Triacylglycerol lipase measurement	Procedure	0.112
HFM1	Hyperthermia treatment	Procedure	0.113
HFM1	Neoadjuvant therapy	Procedure	0.113
HFM1	Bacterial transformation	Procedure	0.113
HFM1	Lymphoma cell count	Procedure	0.115
HFM1	Leptin measurement	Procedure	0.116
HFM1	Cryopreservation	Procedure	0.116
HFM1	Stratification	Procedure	0.117
HFM1	Ise	Procedure	0.117
HFM1	Contraceptive methods	Procedure	0.118
HFM1	Citrate measurement	Procedure	0.118
HFM1	Erythrocyte sedimentation rate measurement	Procedure	0.118
HFM1	Immunologic techniques	Procedure	0.12
HFM1	Endor	Procedure	0.12
HFM1	Minimum inhibitory concentration measurement	Procedure	0.121
HFM1	Photochemotherapy	Procedure	0.121
