Selection	Association Name	Association Type	Significance
RIT1	Cisplatin/doxorubicin/mitomycin protocol	Procedure	0.171
RIT1	Glutathione S-transferase measurement	Procedure	0.173
RIT1	Thin layer chromatography	Procedure	0.173
RIT1	Homologous recombination	Procedure	0.175
RIT1	Validation	Procedure	0.18
RIT1	Medical research activity	Procedure	0.185
RIT1	Immunohistochemistry	Procedure	0.206
RIT1	Ultrafiltration	Procedure	0.206
RIT1	Genetic counseling	Procedure	0.221
RIT1	Cyclophosphamide/doxorubicin/methotrexate/procarbazine protocol	Procedure	0.225
RIT1	Amsacrine/cyclophosphamide/etoposide	Procedure	0.225
RIT1	Brain-derived neurotrophic factor measurement	Procedure	0.227
RIT1	Disease screening	Procedure	0.243
RIT1	Screening for cancer	Procedure	0.243
RIT1	Biological assay	Procedure	0.249
RIT1	Phosphate measurement	Procedure	0.251
RIT1	Mass spectrometry	Procedure	0.251
RIT1	Therapeutic procedure	Procedure	0.253
RIT1	Energy dispersive spectroscopy	Procedure	0.253
RIT1	Western blot	Procedure	0.254
RIT1	Real-time polymerase chain reaction	Procedure	0.255
RIT1	Craniotomy	Procedure	0.26
RIT1	Administration procedure	Procedure	0.261
RIT1	Treatment study	Procedure	0.261
RIT1	Cell count	Procedure	0.267
RIT1	Oligonucleotide array sequence analysis	Procedure	0.267
RIT1	Molecular analysis	Procedure	0.276
RIT1	Surgical and medical procedures	Procedure	0.279
RIT1	Discriminant analysis	Procedure	0.289
RIT1	Corticosterone assay	Procedure	0.294
RIT1	Research	Procedure	0.297
RIT1	Assay	Procedure	0.307
RIT1	Molecular targeted therapy	Procedure	0.323
RIT1	Allogeneic hematopoietic stem cell transplantation	Procedure	0.326
RIT1	Iontophoresis	Procedure	0.34
RIT1	Research activities	Procedure	0.344
RIT1	Nucleic acid hybridization procedure	Procedure	0.345
RIT1	Thyroidectomy	Procedure	0.345
RIT1	Magnetic resonance imaging	Procedure	0.349
RIT1	Multicenter studies as topic	Procedure	0.351
RIT1	Electromyogram of eye	Procedure	0.359
RIT1	Electrophoresis, gel, two-dimensional	Procedure	0.359
RIT1	Laboratory procedures	Procedure	0.361
RIT1	Aspartate aminotransferase assay	Procedure	0.366
RIT1	Mass screening	Procedure	0.367
RIT1	Cytarabine/daunorubicin/prednisone/thioguanine	Procedure	0.372
RIT1	Total radical-trap antioxidant potential measurement	Procedure	0.372
RIT1	Immunophenotyping	Procedure	0.378
RIT1	Eosinophil count procedure	Procedure	0.381
RIT1	Citrate measurement	Procedure	0.415
RIT1	Experimental design	Procedure	0.426
RIT1	Zinc measurement	Procedure	0.438
RIT1	Multicenter study	Procedure	0.449
RIT1	Glutamate measurement	Procedure	0.459
RIT1	Volume measurement	Procedure	0.462
RIT1	Thyroid stimulating hormone measurement	Procedure	0.469
RIT1	Polyacrylamide gel electrophoresis	Procedure	0.487
RIT1	Release	Procedure	0.489
RIT1	Removal technique	Procedure	0.494
RIT1	Genome-wide association study	Procedure	0.552
RIT1	Rapid antigen test	Procedure	0.576
RIT1	Adrenocorticotropic hormone measurement	Procedure	0.594
RIT1	Retrospective studies	Procedure	0.595
RIT1	Restriction mapping	Procedure	0.601
RIT1	Heart transplantation	Procedure	0.608
RIT1	Cyclophosphamide/prednisone/vincristine/zorubicin protocol	Procedure	0.61
RIT1	Dietary supplementation	Procedure	0.627
RIT1	Albumin/globulin ratio	Procedure	0.639
RIT1	Diastolic blood pressure measurement	Procedure	0.642
RIT1	X-ray computed tomography	Procedure	0.644
RIT1	Nuclear magnetic resonance spectroscopy	Procedure	0.657
RIT1	Centrifugation	Procedure	0.664
RIT1	Chemosensitization/potentiation	Procedure	0.685
RIT1	Xenograft procedure	Procedure	0.71
RIT1	Tumor burden	Procedure	0.721
RIT1	Ammonia measurement	Procedure	0.733
RIT1	DNA chemical synthesis	Procedure	0.738
RIT1	Phytotherapy	Procedure	0.807
RIT1	Radiotherapy fractionation	Procedure	0.846
RIT1	Diagnosis study	Procedure	0.849
RIT1	Weighing patient	Procedure	0.897
RIT1	Neoplasm transplantation	Procedure	0.903
RIT1	Training programs	Procedure	0.937
RIT1	Training	Procedure	0.939
RIT1	Lymphocyte count measurement	Procedure	0.954
RIT1	Culture techniques	Procedure	0.98
RIT1	Histamine measurement	Procedure	0.987
RIT1	Growth hormone measurement	Procedure	0.989
RIT1	Scientific study	Procedure	1.0
RIT1	Clinical research	Procedure	1.0
RIT1	Clinical trials	Procedure	1.0
RIT1	Study	Procedure	1.0
RIT1	DICOM study	Procedure	1.0
RIT1	Asparaginase/ifosfamide/methotrexate	Procedure	1.0
RIT1	Detection	Procedure	1.0
RIT1	Excision	Procedure	1.0
RIT1	Laser-induced fluorescence endoscopy	Procedure	1.0
RIT1	Pre-clinical trial	Procedure	1.0
RIT1	Profile (lab procedure)	Procedure	1.0
RIT1	Efficacy study	Procedure	1.0
RIT1	Reverse transcriptase polymerase chain reaction	Procedure	1.0
RIT1	Determination aspects	Procedure	1.0
RIT1	Length of trial	Procedure	1.0
RIT1	Insulin measurement	Procedure	1.0
RIT1	Injection of therapeutic agent	Procedure	1.0
RIT1	Electroencephalography	Procedure	1.0
RIT1	Echocardiography	Procedure	1.0
RIT1	Observation diagnostic procedure	Procedure	1.0
RIT1	Magnetic resonance spectroscopy	Procedure	1.0
RIT1	Knowledge acquisition	Procedure	1.0
RIT1	Flow cytometry	Procedure	1.0
RIT1	Sodium measurement	Procedure	1.0
RIT1	Iron measurement	Procedure	1.0
RIT1	Observation method cytotoxicity	Procedure	1.0
RIT1	Staining method	Procedure	1.0
RIT1	Research study	Procedure	1.0
RIT1	Staining and labeling	Procedure	1.0
RIT1	Observation in research	Procedure	1.0
RIT1	Organ transplantation	Procedure	1.0
RIT1	Discussion	Procedure	1.0
RIT1	Isolation procedure	Procedure	1.0
RIT1	Dose fractionation	Procedure	1.0
RIT1	Transplantation	Procedure	1.0
RIT1	Infiltration	Procedure	1.0
RIT1	Anesthesia procedures	Procedure	1.0
RIT1	Cyclophosphamide/doxorubicin/tamoxifen protocol	Procedure	1.0
RIT1	Immunotherapy	Procedure	1.0
RIT1	Cytarabine/thioguanine	Procedure	1.0
RIT1	Oral administration	Procedure	1.0
RIT1	Perfusion	Procedure	1.0
RIT1	Electrocardiogram Q waves test	Procedure	1.0
RIT1	MRI	Procedure	1.0
RIT1	Systolic blood pressure measurement	Procedure	1.0
RIT1	Electromyography	Procedure	1.0
RIT1	Infertility study	Procedure	1.0
RIT1	Early diagnosis	Procedure	1.0
RIT1	Body mass index procedure	Procedure	1.0
RIT1	Western blotting	Procedure	1.0
RIT1	Respiratory function tests	Procedure	1.0
RIT1	Pathology procedure	Procedure	1.0
RIT1	Vitamin D measurement	Procedure	1.0
RIT1	Tumor necrosis factor measurement	Procedure	1.0
RIT1	Microscopy	Procedure	1.0
RIT1	Enzyme-linked immunosorbent assay	Procedure	1.0
RIT1	Inoculation	Procedure	1.0
RIT1	Magnesium measurement	Procedure	1.0
RIT1	Passage tissue culture technique	Procedure	1.0
RIT1	Squamous transitional epithelial cell count	Procedure	1.0
RIT1	Norepinephrine measurement	Procedure	1.0
RIT1	Chemical fractionation	Procedure	1.0
RIT1	Incubation laboratory procedure	Procedure	1.0
RIT1	Simulation	Procedure	1.0
RIT1	Observation method algorithm	Procedure	1.0
RIT1	Survival analysis	Procedure	1.0
RIT1	Epithelial cell count	Procedure	1.0
RIT1	Carbon dioxide content measurement	Procedure	1.0
RIT1	Chloride measurement	Procedure	1.0
RIT1	Central minus	Procedure	1.0
RIT1	Nutritional study	Procedure	1.0
RIT1	Gel electrophoresis (lab technique)	Procedure	1.0
RIT1	Sample fixation	Procedure	1.0
RIT1	Blood coagulation tests	Procedure	1.0
RIT1	Biomedical research	Procedure	1.0
RIT1	Data collection	Procedure	1.0
RIT1	Research design	Procedure	1.0
RIT1	Isolation aspects	Procedure	1.0
RIT1	Statistical analysis	Procedure	1.0
RIT1	Monitoring clinical trials	Procedure	1.0
RIT1	Pilot projects	Procedure	1.0
RIT1	Meta analysis (statistical procedure)	Procedure	1.0
RIT1	Noonan Syndrome	Disease	1.46E-5
RIT1	Costello syndrome (disorder)	Disease	7.81E-4
RIT1	Hypertrophic Cardiomyopathy	Disease	9.98E-4
RIT1	Leukemia, Radiation-Induced	Disease	0.00137
RIT1	Coffin-Lowry syndrome	Disease	0.0017
RIT1	Pulmonary Valve Stenosis	Disease	0.00177
RIT1	Congenital Heart Defects	Disease	0.00181
RIT1	Failure to Thrive	Disease	0.00187
RIT1	Cockayne Syndrome	Disease	0.00292
RIT1	LEOPARD Syndrome	Disease	0.0031
RIT1	Ectromelia, Infectious	Disease	0.00313
RIT1	Myelodysplastic-Myeloproliferative Diseases	Disease	0.00319
RIT1	Fibromatosis, Gingival	Disease	0.00377
RIT1	Ectodermal Dysplasia	Disease	0.00383
RIT1	Lentigo	Disease	0.00441
RIT1	Ectromelia	Disease	0.00595
RIT1	Hydrops Fetalis	Disease	0.00595
RIT1	Hereditary Diseases	Disease	0.00622
RIT1	Juvenile Myelomonocytic Leukemia	Disease	0.00626
RIT1	Organoid Nevus Phakomatosis	Disease	0.00648
RIT1	Coronaviridae Infections	Disease	0.00678
RIT1	Atrial Septal Defects	Disease	0.008
RIT1	Cowpox	Disease	0.0082
RIT1	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	Disease	0.0084
RIT1	Mental Disorders Diagnosed in Childhood	Disease	0.00848
RIT1	Cryptorchidism	Disease	0.00924
RIT1	Lymphatic Abnormalities	Disease	0.00944
RIT1	Cardiac Arrest	Disease	0.00968
RIT1	Xeroderma Pigmentosum	Disease	0.0101
RIT1	Neurofibromatosis 1	Disease	0.0111
RIT1	Cardiovascular Abnormalities	Disease	0.0113
RIT1	Empty Sella Syndrome	Disease	0.0114
RIT1	Craniofacial Abnormalities	Disease	0.0123
RIT1	Embryo Loss	Disease	0.0135
RIT1	Cardiomegaly	Disease	0.0164
RIT1	Genomic Instability	Disease	0.0179
RIT1	Chromosomal translocation	Disease	0.0184
RIT1	Muscular Atrophy	Disease	0.0184
RIT1	Thymus Neoplasms	Disease	0.0184
RIT1	Lymphoma	Disease	0.0191
RIT1	Myeloproliferative disease	Disease	0.0194
RIT1	Adult T-Cell Lymphoma/Leukemia	Disease	0.0202
RIT1	Multiple Myeloma	Disease	0.0208
RIT1	Pheochromocytoma	Disease	0.0208
RIT1	Hemangioblastoma	Disease	0.0208
RIT1	Cadmium poisoning	Disease	0.0215
RIT1	Orbital separation excessive	Disease	0.0222
RIT1	Skin callus	Disease	0.0224
RIT1	Sarcoma, Experimental	Disease	0.0224
RIT1	Multiple congenital anomalies	Disease	0.0235
RIT1	Protozoan Infections, Animal	Disease	0.0235
RIT1	T-Cell Lymphoma	Disease	0.0236
RIT1	Adenosquamous carcinoma	Disease	0.0243
RIT1	Lymphedema	Disease	0.0253
RIT1	Cardiac Fibrosis	Disease	0.0253
RIT1	Lymphangioma, Cystic	Disease	0.0272
RIT1	Neoplasms	Disease	0.0273
RIT1	Von Hippel-Lindau Syndrome	Disease	0.0273
RIT1	Polyhydramnios	Disease	0.0301
RIT1	Chylothorax	Disease	0.0308
RIT1	Hyperammonemia	Disease	0.0318
RIT1	Cell Transformation, Neoplastic	Disease	0.0323
RIT1	Limb Deformities, Congenital	Disease	0.0341
RIT1	Neoplasms, Radiation-Induced	Disease	0.0363
RIT1	Hypertrophy	Disease	0.0367
RIT1	Splenomegaly	Disease	0.0383
RIT1	Hyperopia	Disease	0.04
RIT1	Retroviridae Infections	Disease	0.0433
RIT1	Mental Retardation	Disease	0.0466
RIT1	Urologic Neoplasms	Disease	0.0488
RIT1	Spinal Muscular Atrophy	Disease	0.051
RIT1	Malignant Squamous Cell Neoplasm	Disease	0.051
RIT1	Fetal Growth Retardation	Disease	0.0523
RIT1	Eye Abnormalities	Disease	0.0543
RIT1	Paramyxoviridae Infections	Disease	0.0557
RIT1	Keratoconus	Disease	0.057
RIT1	Liver neoplasms	Disease	0.0582
RIT1	Liver carcinoma	Disease	0.0593
RIT1	Developmental Disabilities	Disease	0.0637
RIT1	Language Development Disorders	Disease	0.067
RIT1	Hyperpigmentation	Disease	0.0696
RIT1	Mumps	Disease	0.0708
RIT1	Motor Neuron Disease	Disease	0.0711
RIT1	Coronary Vessel Anomalies	Disease	0.0724
RIT1	Nevus	Disease	0.074
RIT1	Amblyopia	Disease	0.0768
RIT1	Sprains and Strains	Disease	0.077
RIT1	Blood Coagulation Disorders	Disease	0.0802
RIT1	Autistic Disorder	Disease	0.0828
RIT1	Dwarfism	Disease	0.0834
RIT1	Sarcoma	Disease	0.0948
RIT1	Precursor Cell Lymphoblastic Leukemia Lymphoma	Disease	0.101
RIT1	Astigmatism	Disease	0.104
RIT1	Unconscious State	Disease	0.11
RIT1	Anoxia	Disease	0.114
RIT1	Congenital musculoskeletal anomalies	Disease	0.118
RIT1	Syndrome	Disease	0.12
RIT1	Atrophic	Disease	0.121
RIT1	Renal Cell Carcinoma	Disease	0.126
RIT1	Hepatic Encephalopathy	Disease	0.131
RIT1	Tumor Virus Infections	Disease	0.134
RIT1	Hyperplasia	Disease	0.138
RIT1	Heart Diseases	Disease	0.142
RIT1	Burkitt Lymphoma	Disease	0.143
RIT1	Squamous cell carcinoma	Disease	0.153
RIT1	Esophageal Neoplasms	Disease	0.16
RIT1	Dissociative disorder	Disease	0.161
RIT1	Fibrosarcoma	Disease	0.161
RIT1	Facial paralysis	Disease	0.17
RIT1	fibroma	Disease	0.175
RIT1	Cardiomyopathies	Disease	0.178
RIT1	Leukemia, Myelocytic, Acute	Disease	0.179
RIT1	Obsessive-Compulsive Disorder	Disease	0.18
RIT1	Animal Disease Models	Disease	0.184
RIT1	Endocrine System Diseases	Disease	0.188
RIT1	Lung Neoplasms	Disease	0.191
RIT1	Dysmyelopoietic Syndromes	Disease	0.2
RIT1	Disease	Disease	0.201
RIT1	Leukopenia	Disease	0.21
RIT1	Wounds and Injuries	Disease	0.218
RIT1	Aneuploidy	Disease	0.218
RIT1	Pseudomonas Infections	Disease	0.219
RIT1	Growth Disorders	Disease	0.221
RIT1	Neurodegenerative Disorders	Disease	0.253
RIT1	Melanocytic nevus	Disease	0.26
RIT1	Gastrointestinal Neoplasms	Disease	0.262
RIT1	Sudden Cardiac Death	Disease	0.267
RIT1	Edema	Disease	0.268
RIT1	Cholera	Disease	0.27
RIT1	Adenocarcinoma	Disease	0.283
RIT1	Carcinoma, Transitional Cell	Disease	0.285
RIT1	Child Development Disorders, Pervasive	Disease	0.289
RIT1	Neoplasm Invasiveness	Disease	0.293
RIT1	Ptosis	Disease	0.319
RIT1	Dermatitis, Atopic	Disease	0.325
RIT1	Sudden death	Disease	0.329
RIT1	Carcinoma	Disease	0.344
RIT1	Pleural effusion disorder	Disease	0.345
RIT1	Endometrial Neoplasms	Disease	0.35
RIT1	leukemia	Disease	0.355
RIT1	Mild cognitive disorder	Disease	0.358
RIT1	Fetal Death	Disease	0.364
RIT1	Hematologic Neoplasms	Disease	0.376
RIT1	Bronchitis	Disease	0.402
RIT1	Brain Diseases	Disease	0.414
RIT1	Escherichia coli Infections	Disease	0.415
RIT1	Anxiety Disorders	Disease	0.448
RIT1	Recurrence (disease attribute)	Disease	0.472
RIT1	Migraine Disorders	Disease	0.511
RIT1	hearing impairment	Disease	0.516
RIT1	Colitis	Disease	0.532
RIT1	Mouth Neoplasms	Disease	0.553
RIT1	Inflammation	Disease	0.583
RIT1	Glioblastoma	Disease	0.591
RIT1	Neutropenia	Disease	0.593
RIT1	Neuroblastoma	Disease	0.632
RIT1	Hypertensive disease	Disease	0.695
RIT1	Mycoses	Disease	0.779
RIT1	Epilepsy	Disease	0.848
RIT1	Disease Progression	Disease	0.86
RIT1	Cystic Fibrosis	Disease	0.892
RIT1	Schizophrenia	Disease	0.987
RIT1	Dermatitis	Disease	0.988
RIT1	Infection	Disease	1.0
RIT1	Neoplasm Metastasis	Disease	1.0
RIT1	Cardiovascular Diseases	Disease	1.0
RIT1	Fibrosis	Disease	1.0
RIT1	Heart failure	Disease	1.0
RIT1	Congenital Abnormality	Disease	1.0
RIT1	Hemorrhage	Disease	1.0
RIT1	Malignant neoplasm of breast	Disease	1.0
RIT1	Cognition Disorders	Disease	1.0
RIT1	Asthma	Disease	1.0
RIT1	Brain Neoplasms	Disease	1.0
RIT1	Carcinoma, Non-Small-Cell Lung	Disease	1.0
RIT1	Brain Ischemia	Disease	1.0
RIT1	Colonic Neoplasms	Disease	1.0
RIT1	Stenosis	Disease	1.0
RIT1	Cyst	Disease	1.0
RIT1	Exanthema	Disease	1.0
RIT1	Head and Neck Neoplasms	Disease	1.0
RIT1	Liver Cirrhosis	Disease	1.0
RIT1	Lymphoma, Non-Hodgkin	Disease	1.0
RIT1	melanoma	Disease	1.0
RIT1	Neoplasm Recurrence, Local	Disease	1.0
RIT1	Pathologic Neovascularization	Disease	1.0
RIT1	nervous system disorder	Disease	1.0
RIT1	Obesity	Disease	1.0
RIT1	Osteoporosis	Disease	1.0
RIT1	Parkinson Disease	Disease	1.0
RIT1	Pneumonia	Disease	1.0
RIT1	Salmonella infections	Disease	1.0
RIT1	Dermatologic disorders	Disease	1.0
RIT1	Skin Neoplasms	Disease	1.0
RIT1	Stomach Neoplasms	Disease	1.0
RIT1	Synovial Cyst	Disease	1.0
RIT1	Thrombocytopenia	Disease	1.0
RIT1	Tuberculosis	Disease	1.0
RIT1	Colorectal Neoplasms	Disease	1.0
RIT1	Fracture	Disease	1.0
RIT1	Renal Insufficiency	Disease	1.0
RIT1	Neoplasms, Experimental	Disease	1.0
RIT1	Thyroid carcinoma	Disease	1.0
RIT1	Malignant neoplasm of urinary bladder	Disease	1.0
RIT1	ROC1 protein, Arabidopsis	Chemical	1.86E-6
RIT1	RIT1 protein, S cerevisiae	Chemical	4.14E-6
RIT1	Cullin Proteins	Chemical	4.88E-6
RIT1	Cullin-1	Chemical	6.2E-6
RIT1	ROC2 protein, Arabidopsis	Chemical	7.45E-6
RIT1	2-chloro-1-epicalcitriol	Chemical	1.49E-5
RIT1	CPR1 protein, S cerevisiae	Chemical	1.49E-5
RIT1	L-3,4-dihydroxy-2-butanone-4-phosphate synthase	Chemical	1.68E-5
RIT1	ribB protein, E coli	Chemical	1.68E-5
RIT1	Rin protein (GTPase)	Chemical	1.68E-5
RIT1	CDC34 protein, human	Chemical	1.78E-5
RIT1	SKP Cullin F-Box Protein Ligases	Chemical	2.09E-5
RIT1	CUL3 protein, S cerevisiae	Chemical	2.24E-5
RIT1	NEDD8	Chemical	3.13E-5
RIT1	Roc1a protein, Drosophila	Chemical	3.73E-5
RIT1	ras Proteins	Chemical	3.8E-5
RIT1	Ligase	Chemical	4.33E-5
RIT1	Andolast	Chemical	4.47E-5
RIT1	Ubiquitin-Protein Ligases	Chemical	5.19E-5
RIT1	ZNF292 protein, human	Chemical	5.22E-5
RIT1	E3 Ubiquitin Ligase	Chemical	5.69E-5
RIT1	Ubiquitin-Protein Ligase Complexes	Chemical	5.83E-5
RIT1	Ran-Binding Protein 17	Chemical	5.96E-5
RIT1	Ubiquitin	Chemical	6.47E-5
RIT1	F-Box Proteins	Chemical	6.81E-5
RIT1	Anaphase-Promoting Complex-Cyclosome	Chemical	7.06E-5
RIT1	FET4 protein, S cerevisiae	Chemical	7.45E-5
RIT1	Fbxw1b protein, mouse	Chemical	7.45E-5
RIT1	APC2 protein, S cerevisiae	Chemical	7.45E-5
RIT1	avrRpt2 protein, Pseudomonas syringae	Chemical	8.76E-5
RIT1	ZRT2 protein, S cerevisiae	Chemical	8.94E-5
RIT1	Ubiquitins	Chemical	9.7E-5
RIT1	cyclophilin hCyp-18	Chemical	1.12E-4
RIT1	Elongin	Chemical	1.27E-4
RIT1	DEPTOR protein, human	Chemical	1.32E-4
RIT1	S-Phase Kinase-Associated Protein 2	Chemical	1.37E-4
RIT1	MTN6 protein, Medicago truncatula	Chemical	1.42E-4
RIT1	ANAPC11 protein, human	Chemical	1.42E-4
RIT1	RUB1 protein, S cerevisiae	Chemical	1.49E-4
RIT1	beta-Transducin Repeat-Containing Proteins	Chemical	1.55E-4
RIT1	3,4-dihydroxy-2-butanone-4-phosphate	Chemical	1.57E-4
RIT1	RTT101 protein, S cerevisiae	Chemical	1.57E-4
RIT1	V protein, Paramyxovirus	Chemical	1.64E-4
RIT1	Peptide Synthases	Chemical	1.71E-4
RIT1	Apc2 Subunit, Anaphase-Promoting Complex-Cyclosome	Chemical	1.71E-4
RIT1	Apc11 Subunit, Anaphase-Promoting Complex-Cyclosome	Chemical	1.71E-4
RIT1	momilactone A	Chemical	1.79E-4
RIT1	Ligases	Chemical	1.96E-4
RIT1	ZRT1 protein, S cerevisiae	Chemical	2.01E-4
RIT1	APC protein, Drosophila	Chemical	2.01E-4
RIT1	Ubiquitin-Conjugating Enzymes	Chemical	2.03E-4
RIT1	Nod factor IV, Rhizobium meliloti	Chemical	2.09E-4
RIT1	Polyubiquitin	Chemical	2.1E-4
