Selection	Association Name	Association Type	Significance
PRSS57	Profile (lab procedure)	Procedure	1.0
PRSS57	Incubation laboratory procedure	Procedure	1.0
PRSS57	Immunohistochemistry	Procedure	1.0
PRSS57	Flow cytometry	Procedure	1.0
PRSS57	Mass spectrometry	Procedure	1.0
PRSS57	DNA probe method	Procedure	1.0
PRSS57	Chemical procedure	Procedure	1.0
PRSS57	Cell hybridization	Procedure	1.0
PRSS57	Serotonin measurement	Procedure	1.0
PRSS57	Data transformation	Procedure	1.0
PRSS57	Epidemiologic studies	Procedure	1.0
PRSS57	Paradigm	Procedure	1.0
PRSS57	Modeling	Procedure	1.0
PRSS57	Cisplatin/doxorubicin/mitomycin protocol	Procedure	1.0
PRSS57	Gene therapy	Procedure	1.0
PRSS57	AID artificial insemination by donor	Procedure	1.0
PRSS57	Dacarbazine/doxorubicin/ifosfamide protocol	Procedure	1.0
PRSS57	Oral administration	Procedure	1.0
PRSS57	Dietary supplementation	Procedure	1.0
PRSS57	Fluorescent in situ hybridization	Procedure	1.0
PRSS57	Tumor necrosis factor measurement	Procedure	1.0
PRSS57	Red blood cell count measurement	Procedure	1.0
PRSS57	Electrophoresis	Procedure	1.0
PRSS57	Magnesium measurement	Procedure	1.0
PRSS57	Immunoglobulin M measurement	Procedure	1.0
PRSS57	Chromatography	Procedure	1.0
PRSS57	Simulation	Procedure	1.0
PRSS57	Gel electrophoresis (lab technique)	Procedure	1.0
PRSS57	Biosensing techniques	Procedure	1.0
PRSS57	Evaluation studies as topic	Procedure	1.0
PRSS57	Ultrafiltration	Procedure	1.0
PRSS57	Pet imaging, any site, not otherwise specified	Procedure	1.0
PRSS57	Tissue dissection	Procedure	1.0
PRSS57	Cyclophosphamide/dacarbazine/vincristine protocol	Procedure	1.0
PRSS57	Dilatation and curettage	Procedure	1.0
PRSS57	Dialysis procedure	Procedure	1.0
PRSS57	Procedures involving the use of pharmaceuticals	Procedure	1.0
PRSS57	Cyclophosphamide/doxorubicin/methotrexate/procarbazine protocol	Procedure	1.0
PRSS57	Infiltration	Procedure	1.0
PRSS57	Cisplatin/methotrexate/vinblastine protocol	Procedure	1.0
PRSS57	Transcranial magnetic stimulation	Procedure	1.0
PRSS57	Cyclophosphamide/etoposide/methotrexate protocol	Procedure	1.0
PRSS57	Immobilization	Procedure	1.0
PRSS57	Cyclophosphamide/dacarbazine/doxorubicin protocol	Procedure	1.0
PRSS57	Amsacrine/cyclophosphamide/etoposide	Procedure	1.0
PRSS57	Patient-controlled analgesia	Procedure	1.0
PRSS57	Cytarabine/thioguanine	Procedure	1.0
PRSS57	Cytarabine/daunorubicin protocol	Procedure	1.0
PRSS57	Positioning therapy	Procedure	1.0
PRSS57	Genome-wide association study	Procedure	1.0
PRSS57	DNA sequence determinations	Procedure	1.0
PRSS57	DNA fingerprinting	Procedure	1.0
PRSS57	Computer assisted diagnosis	Procedure	1.0
PRSS57	Genetic engineering	Procedure	1.0
PRSS57	Protein engineering	Procedure	1.0
PRSS57	Toxicity tests	Procedure	1.0
PRSS57	Positron-emission tomography	Procedure	1.0
PRSS57	Fecal immunochemical test	Procedure	1.0
PRSS57	Biotin	Procedure	1.0
PRSS57	Ultracentrifugation	Procedure	1.0
PRSS57	High sensitivity	Procedure	1.0
PRSS57	Fluorescence microscopy	Procedure	1.0
PRSS57	Passive cutaneous anaphylaxis	Procedure	1.0
PRSS57	Normalize	Procedure	1.0
PRSS57	Spectrometry, mass, matrix-assisted laser desorption-ionization	Procedure	1.0
PRSS57	Drug evaluation	Procedure	1.0
PRSS57	Organ culture techniques	Procedure	1.0
PRSS57	Zinc measurement	Procedure	1.0
PRSS57	Histocytochemistry	Procedure	1.0
PRSS57	X-ray crystallography	Procedure	1.0
PRSS57	Health surveys	Procedure	1.0
PRSS57	Drug formulation process	Procedure	1.0
PRSS57	Health education	Procedure	1.0
PRSS57	Luminescent measurements	Procedure	1.0
PRSS57	CD4 expressing T cell count	Procedure	1.0
PRSS57	CD8 expressing T cell count	Procedure	1.0
PRSS57	Lactate dehydrogenase measurement	Procedure	1.0
PRSS57	Thyroid stimulating hormone measurement	Procedure	1.0
PRSS57	Myeloperoxidase measurement	Procedure	1.0
PRSS57	Cloning	Procedure	1.0
PRSS57	Animal experimentation	Procedure	1.0
PRSS57	Dopamine measurement	Procedure	1.0
PRSS57	Alkaline phosphatase measurement	Procedure	1.0
PRSS57	Nutritional study	Procedure	1.0
PRSS57	Autoradiography	Procedure	1.0
PRSS57	Protocol treatment arm	Procedure	1.0
PRSS57	Serologic tests	Procedure	1.0
PRSS57	Seroepidemiologic studies	Procedure	1.0
PRSS57	Cell separation	Procedure	1.0
PRSS57	Centrifugation	Procedure	1.0
PRSS57	Cell fractionation	Procedure	1.0
PRSS57	Fluorescence resonance energy transfer	Procedure	1.0
PRSS57	Blood cell count	Procedure	1.0
PRSS57	Transmission electron microscopy	Procedure	1.0
PRSS57	Radioligand assay	Procedure	1.0
PRSS57	Logistic regression analysis	Procedure	1.0
PRSS57	Immunologic techniques	Procedure	1.0
PRSS57	High resolution	Procedure	1.0
PRSS57	White blood cell count procedure	Procedure	1.0
PRSS57	Rotavirus Infections	Disease	2.31E-6
PRSS57	Gastroenteritis	Disease	4.2E-5
PRSS57	Porcine Reproductive and Respiratory Syndrome	Disease	1.1E-4
PRSS57	Sprains and Strains	Disease	1.36E-4
PRSS57	Alphavirus Infections	Disease	1.49E-4
PRSS57	Venezuelan equine encephalomyelitis	Disease	2.16E-4
PRSS57	Encephalomyelitis, Western Equine	Disease	4.09E-4
PRSS57	Encephalomyelitis, Eastern Equine	Disease	4.44E-4
PRSS57	Enteritis, Transmissible, of Turkeys	Disease	5.03E-4
PRSS57	Arteritis	Disease	5.3E-4
PRSS57	Swine Diseases	Disease	6.66E-4
PRSS57	Infection	Disease	6.89E-4
PRSS57	Arterivirus Infections	Disease	8.16E-4
PRSS57	Poult Enteritis Mortality Syndrome	Disease	8.99E-4
PRSS57	Coronavirus Infections	Disease	0.00177
PRSS57	Severe Acute Respiratory Syndrome	Disease	0.00203
PRSS57	Astroviridae Infections	Disease	0.00269
PRSS57	Vaccinia	Disease	0.00306
PRSS57	Zoonoses	Disease	0.00333
PRSS57	Horse Diseases	Disease	0.0061
PRSS57	Cattle Diseases	Disease	0.00632
PRSS57	Virus Diseases	Disease	0.00645
PRSS57	Enteritis	Disease	0.00702
PRSS57	Encephalomyelitis, Equine	Disease	0.00904
PRSS57	Papillon-Lefevre Disease	Disease	0.0102
PRSS57	Hepatitis	Disease	0.0105
PRSS57	Coinfection	Disease	0.0121
PRSS57	Viremia	Disease	0.0125
PRSS57	Goat Diseases	Disease	0.0134
PRSS57	Reoviridae Infections	Disease	0.0134
PRSS57	Togaviridae Infections	Disease	0.0139
PRSS57	Asymptomatic Infections	Disease	0.0144
PRSS57	Neoplasms	Disease	0.0206
PRSS57	Encephalitis, St. Louis	Disease	0.0228
PRSS57	Biliary Atresia	Disease	0.0283
PRSS57	Monkey Diseases	Disease	0.0284
PRSS57	Bird Diseases	Disease	0.029
PRSS57	RNA Virus Infections	Disease	0.0293
PRSS57	Japanese Encephalitis	Disease	0.032
PRSS57	Dengue Fever	Disease	0.0321
PRSS57	Dental Plaque	Disease	0.0339
PRSS57	Poultry Diseases	Disease	0.0422
PRSS57	Senile Plaques	Disease	0.044
PRSS57	Malabsorption Syndrome	Disease	0.0476
PRSS57	Fish Diseases	Disease	0.0546
PRSS57	Bluetongue	Disease	0.0633
PRSS57	Dysentery	Disease	0.0661
PRSS57	Wounds and Injuries	Disease	0.0679
PRSS57	Cholera	Disease	0.0842
PRSS57	Central Nervous System Infection	Disease	0.0974
PRSS57	Caliciviridae Infections	Disease	0.103
PRSS57	Acute Disease	Disease	0.109
PRSS57	Recurrence (disease attribute)	Disease	0.109
PRSS57	Carcinoma	Disease	0.112
PRSS57	Viral Encephalitis	Disease	0.116
PRSS57	Cystic Fibrosis	Disease	0.119
PRSS57	Coxsackievirus Infections	Disease	0.131
PRSS57	Animal Disease Models	Disease	0.135
PRSS57	Pancreatic Diseases	Disease	0.136
PRSS57	Hepatitis E	Disease	0.143
PRSS57	Arthritis	Disease	0.149
PRSS57	Neoplasms, Hormone-Dependent	Disease	0.163
PRSS57	Yellow Fever	Disease	0.179
PRSS57	Sheep Diseases	Disease	0.188
PRSS57	Communicable Diseases, Emerging	Disease	0.188
PRSS57	Atrophic	Disease	0.198
PRSS57	Newcastle Disease	Disease	0.199
PRSS57	Vesicular Stomatitis	Disease	0.204
PRSS57	Chronic disease	Disease	0.204
PRSS57	Inflammation	Disease	0.212
PRSS57	Malignant neoplasm of breast	Disease	0.226
PRSS57	Chromosome Deletion	Disease	0.228
PRSS57	Fever	Disease	0.236
PRSS57	Chromosomal translocation	Disease	0.236
PRSS57	Animal Diseases	Disease	0.278
PRSS57	Polyarthralgia	Disease	0.307
PRSS57	Meningoencephalitis	Disease	0.321
PRSS57	Intestinal Diseases	Disease	0.348
PRSS57	Adenocarcinoma	Disease	0.348
PRSS57	Jaundice, Obstructive	Disease	0.361
PRSS57	Dog Diseases	Disease	0.383
PRSS57	Bronchitis	Disease	0.383
PRSS57	Intussusception	Disease	0.387
PRSS57	Orthomyxoviridae Infections	Disease	0.399
PRSS57	Cell Transformation, Neoplastic	Disease	0.433
PRSS57	Ileus	Disease	0.438
PRSS57	Encephalitis	Disease	0.459
PRSS57	Disorder of the optic nerve	Disease	0.469
PRSS57	Emergencies [Disease/Finding]	Disease	0.499
PRSS57	Fibrosis	Disease	0.508
PRSS57	Rubella	Disease	0.53
PRSS57	leukemia	Disease	0.591
PRSS57	Rhabdomyosarcoma	Disease	0.619
PRSS57	Prostatic Neoplasms	Disease	0.629
PRSS57	Influenza in Birds	Disease	0.631
PRSS57	Septicemia	Disease	0.783
PRSS57	Hepatitis C	Disease	0.847
PRSS57	Pneumonia	Disease	0.861
PRSS57	Ulcer	Disease	0.867
PRSS57	Carcinoid Tumor	Disease	0.871
PRSS57	Lymphoma	Disease	0.905
PRSS57	Rheumatoid Arthritis	Disease	0.908
PRSS57	melanoma	Disease	0.982
PRSS57	Disease	Disease	1.0
PRSS57	Syndrome	Disease	1.0
PRSS57	HIV Infections	Disease	1.0
PRSS57	Communicable Diseases	Disease	1.0
PRSS57	Cross Infection	Disease	1.0
PRSS57	Exanthema	Disease	1.0
PRSS57	Gastrointestinal Diseases	Disease	1.0
PRSS57	Influenza	Disease	1.0
PRSS57	Ischemia	Disease	1.0
PRSS57	Dissociative disorder	Disease	1.0
PRSS57	Autoimmune Diseases	Disease	1.0
PRSS57	Brain Edema	Disease	1.0
PRSS57	Immunologic Deficiency Syndromes	Disease	1.0
PRSS57	Icterus	Disease	1.0
PRSS57	Liver Cirrhosis	Disease	1.0
PRSS57	Measles	Disease	1.0
PRSS57	Nephritis	Disease	1.0
PRSS57	Pathologic Processes	Disease	1.0
PRSS57	Respiration Disorders	Disease	1.0
PRSS57	Respiratory Tract Diseases	Disease	1.0
PRSS57	Respiratory Tract Infections	Disease	1.0
PRSS57	Gastric ulcer	Disease	1.0
PRSS57	Synovial Cyst	Disease	1.0
PRSS57	Tetanus	Disease	1.0
PRSS57	B-Cell Lymphomas	Disease	1.0
PRSS57	Cat Diseases	Disease	1.0
PRSS57	Seizures, Clonic	Disease	1.0
PRSS57	Confusion	Disease	1.0
PRSS57	Weight Gain	Disease	1.0
PRSS57	NS28 protein, rotavirus	Chemical	1.36E-7
PRSS57	Viral Nonstructural Proteins	Chemical	1.88E-6
PRSS57	NSP4 serine protease	Chemical	2.14E-6
PRSS57	nsP4 protein, Sindbis virus	Chemical	2.67E-6
PRSS57	VP7 protein, Rotavirus	Chemical	3.48E-6
PRSS57	VP4 protein, Rotavirus	Chemical	3.61E-6
PRSS57	VP6 protein, Rotavirus	Chemical	4.55E-6
PRSS57	Toxins, Biological	Chemical	6.77E-6
PRSS57	nsP2 proteinase	Chemical	8.55E-6
PRSS57	NSP1 protein, Rotavirus	Chemical	1.26E-5
PRSS57	Ns4 protein, mouse hepatitis virus	Chemical	1.6E-5
PRSS57	NS35 protein, rotavirus	Chemical	1.9E-5
PRSS57	Nsp3 protein, semliki forest virus	Chemical	2.37E-5
PRSS57	Polyproteins	Chemical	2.53E-5
PRSS57	Capsid Protein	Chemical	2.94E-5
PRSS57	Enterotoxin	Chemical	4.12E-5
PRSS57	NSP3 protein, Rotavirus	Chemical	4.53E-5
PRSS57	Rotavirus Vaccines	Chemical	5.6E-5
PRSS57	RNA, Viral	Chemical	6.26E-5
PRSS57	Antigens, Viral	Chemical	7.29E-5
PRSS57	Glycoprotein	Chemical	8.15E-5
PRSS57	RNA-Directed RNA Polymerase	Chemical	8.63E-5
PRSS57	Viral Proteins	Chemical	1.1E-4
PRSS57	Pyridinolcarbamate	Chemical	1.12E-4
PRSS57	nsP3 protein, virus	Chemical	1.21E-4
PRSS57	NSP5 protein, rotavirus group A	Chemical	1.23E-4
PRSS57	gene 9 protein, Rotavirus B	Chemical	1.28E-4
PRSS57	DNA-Directed RNA Polymerases	Chemical	1.73E-4
PRSS57	VP1 protein, Rotavirus	Chemical	1.76E-4
PRSS57	VP3 protein, Rotavirus	Chemical	1.92E-4
PRSS57	nsP1 protein, Sindbis virus	Chemical	2.56E-4
PRSS57	Viral Structural Proteins	Chemical	2.63E-4
PRSS57	NSP1 protein, S cerevisiae	Chemical	2.94E-4
PRSS57	RNA Polymerase	Chemical	3.05E-4
PRSS57	Amino Acid	Chemical	3.06E-4
PRSS57	N(4)-hydroxycytidine	Chemical	3.21E-4
PRSS57	Nucleotide	Chemical	3.29E-4
PRSS57	Viral Protein	Chemical	3.47E-4
PRSS57	Viral Core Proteins	Chemical	3.58E-4
PRSS57	Ribonucleic Acid	Chemical	4.27E-4
PRSS57	G3BP2 protein, human	Chemical	4.28E-4
PRSS57	sigma NS protein, Reovirus	Chemical	4.92E-4
PRSS57	Codon, Terminator	Chemical	4.96E-4
PRSS57	gene 11 protein, Rotavirus B	Chemical	5.13E-4
PRSS57	Protein	Chemical	5.6E-4
PRSS57	RotaTeq	Chemical	5.61E-4
PRSS57	rhesus rotavirus vaccine	Chemical	6.8E-4
PRSS57	nonstructural protein, coronavirus	Chemical	7.06E-4
PRSS57	DNA replicase	Chemical	7.07E-4
PRSS57	Structural Protein	Chemical	8.05E-4
PRSS57	Mitoxantrone Hydrochloride	Chemical	8.13E-4
PRSS57	RNA triphosphatase	Chemical	8.73E-4
