Selection	Association Name	Association Type	Significance
SH2D3C	Scientific study	Procedure	0.0184
SH2D3C	Study	Procedure	0.0184
SH2D3C	DICOM study	Procedure	0.0184
SH2D3C	Clinical research	Procedure	0.019
SH2D3C	Immunofluorescence microscopy	Procedure	0.0192
SH2D3C	Biological assay	Procedure	0.0195
SH2D3C	Gene amplification technique	Procedure	0.0198
SH2D3C	Acetylcholine measurement	Procedure	0.0204
SH2D3C	Transfection	Procedure	0.0208
SH2D3C	The science and art of healing	Procedure	0.021
SH2D3C	Comparative analysis	Procedure	0.0215
SH2D3C	Quantitative reverse transcriptase PCR	Procedure	0.0222
SH2D3C	Clinical trials	Procedure	0.0224
SH2D3C	CFP protocol	Procedure	0.0249
SH2D3C	Polymerase chain reaction	Procedure	0.0257
SH2D3C	Electroporation	Procedure	0.0267
SH2D3C	Virus cultivation	Procedure	0.0272
SH2D3C	Western blot	Procedure	0.0285
SH2D3C	Multiplex polymerase chain reaction	Procedure	0.0328
SH2D3C	Electrophoretic mobility shift assay	Procedure	0.0342
SH2D3C	Gene knockdown techniques	Procedure	0.0349
SH2D3C	Radioimmunoprecipitation assay	Procedure	0.0364
SH2D3C	Indirect immunofluorescence	Procedure	0.0384
SH2D3C	Homologous recombination	Procedure	0.0393
SH2D3C	Multilocus sequence typing	Procedure	0.0429
SH2D3C	Insertional mutagenesis	Procedure	0.0447
SH2D3C	Affinity chromatography	Procedure	0.0452
SH2D3C	Virus inactivation	Procedure	0.0452
SH2D3C	Cisplatin/ifosfamide/mesna/mitomycin protocol	Procedure	0.0459
SH2D3C	Quantitative real-time polymerase chain reaction	Procedure	0.0467
SH2D3C	Administration procedure	Procedure	0.0475
SH2D3C	Treatment study	Procedure	0.0475
SH2D3C	Positive selection	Procedure	0.0478
SH2D3C	Vaccination	Procedure	0.0494
SH2D3C	Therapeutic procedure	Procedure	0.0495
SH2D3C	Genetic association studies	Procedure	0.0517
SH2D3C	Proteomic profiling	Procedure	0.0533
SH2D3C	Rapid test	Procedure	0.0533
SH2D3C	Calorimetry	Procedure	0.0575
SH2D3C	Immunoblotting	Procedure	0.0587
SH2D3C	Precipitin tests	Procedure	0.0588
SH2D3C	Protein sequence analysis	Procedure	0.0598
SH2D3C	Subsequent trial activity	Procedure	0.0613
SH2D3C	Pellet formation	Procedure	0.0627
SH2D3C	Inoculation	Procedure	0.0629
SH2D3C	Vaccine design	Procedure	0.0645
SH2D3C	Oncolytic virotherapy	Procedure	0.0647
SH2D3C	Yeast cell measurement	Procedure	0.0655
SH2D3C	Length of trial	Procedure	0.0725
SH2D3C	Peptide mapping	Procedure	0.0736
SH2D3C	Isolation aspects	Procedure	0.0737
SH2D3C	Isolation procedure	Procedure	0.0745
SH2D3C	Mass spectrometry	Procedure	0.0755
SH2D3C	Protein sequence determination	Procedure	0.0759
SH2D3C	Molecular modeling	Procedure	0.0793
SH2D3C	Surveillance program	Procedure	0.0825
SH2D3C	Rapid antigen test	Procedure	0.0829
SH2D3C	Homology modeling	Procedure	0.0849
SH2D3C	Detection	Procedure	0.0871
SH2D3C	Serodiagnosis	Procedure	0.0923
SH2D3C	Clinical trial period	Procedure	0.0934
SH2D3C	Western blotting	Procedure	0.0952
SH2D3C	Polyacrylamide gel electrophoresis	Procedure	0.0983
SH2D3C	Surgical and medical procedures	Procedure	0.0995
SH2D3C	Immunoglobulin M measurement	Procedure	0.101
SH2D3C	Gel electrophoresis (lab technique)	Procedure	0.101
SH2D3C	Genetic testing for cancer risk	Procedure	0.102
SH2D3C	Tracheotomy procedure	Procedure	0.105
SH2D3C	Protein digestion (research activity)	Procedure	0.11
SH2D3C	Disease screening	Procedure	0.115
SH2D3C	Screening for cancer	Procedure	0.115
SH2D3C	Deep sequencing	Procedure	0.115
SH2D3C	Weighing patient	Procedure	0.119
SH2D3C	X-ray crystallography	Procedure	0.12
SH2D3C	Gel mobility shift assay	Procedure	0.121
SH2D3C	Enzyme-linked immunospot assay	Procedure	0.122
SH2D3C	Chromosome mapping	Procedure	0.128
SH2D3C	Mass screening	Procedure	0.129
SH2D3C	Genetic manipulation	Procedure	0.131
SH2D3C	Enzyme-linked immunosorbent assay	Procedure	0.133
SH2D3C	Diagnosis study	Procedure	0.136
SH2D3C	Microscopy	Procedure	0.138
SH2D3C	Sds-page	Procedure	0.141
SH2D3C	Induction procedure	Procedure	0.143
SH2D3C	Statistical cluster	Procedure	0.144
SH2D3C	Disinfection	Procedure	0.153
SH2D3C	Therapeutic intervention	Procedure	0.153
SH2D3C	DNA sequence determinations	Procedure	0.162
SH2D3C	Epitope mapping	Procedure	0.163
SH2D3C	Knowledge acquisition	Procedure	0.165
SH2D3C	Neutralization tests	Procedure	0.171
SH2D3C	Cisplatin/doxorubicin/mitomycin protocol	Procedure	0.173
SH2D3C	Neutralising antibodies analysis	Procedure	0.173
SH2D3C	Density gradient centrifugation	Procedure	0.186
SH2D3C	Random amplified polymorphic DNA technique	Procedure	0.189
SH2D3C	Volume measurement	Procedure	0.199
SH2D3C	Nested polymerase chain reaction	Procedure	0.199
SH2D3C	Electrophoresis, gel, two-dimensional	Procedure	0.207
SH2D3C	Molecular typing	Procedure	0.214
SH2D3C	Crystallography	Procedure	0.218
SH2D3C	Interventional procedure	Procedure	0.222
SH2D3C	Electron microscopy	Procedure	0.223
SH2D3C	Tumor necrosis factor measurement	Procedure	0.223
SH2D3C	Neutralization actcode	Procedure	0.224
SH2D3C	Comparative genomic analysis	Procedure	0.225
SH2D3C	Asparaginase/ifosfamide/methotrexate	Procedure	0.226
SH2D3C	Somatomedin-C measurement	Procedure	0.235
SH2D3C	Genetic engineering	Procedure	0.237
SH2D3C	Mini-mental status exam	Procedure	0.238
SH2D3C	Albumin/globulin ratio	Procedure	0.24
SH2D3C	Interferon gamma measurement	Procedure	0.242
SH2D3C	Training programs	Procedure	0.245
SH2D3C	Training	Procedure	0.245
SH2D3C	Excision	Procedure	0.247
SH2D3C	Protein array analysis	Procedure	0.248
SH2D3C	Antiviral therapy	Procedure	0.26
SH2D3C	Cyclophosphamide/doxorubicin/mitomycin protocol	Procedure	0.266
SH2D3C	Methotrexate-actinomycin-chlorambucil regimen	Procedure	0.266
SH2D3C	Cyclophosphamide/dactinomycin/methotrexate protocol	Procedure	0.267
SH2D3C	Spectrometry, mass, matrix-assisted laser desorption-ionization	Procedure	0.268
SH2D3C	Research design	Procedure	0.269
SH2D3C	X-ray computed tomography	Procedure	0.273
SH2D3C	Altretamine/cisplatin/cyclophosphamide/misonidazole protocol	Procedure	0.275
SH2D3C	Electrophoresis	Procedure	0.285
SH2D3C	Vitamin A measurement	Procedure	0.286
SH2D3C	Immunohistochemistry	Procedure	0.288
SH2D3C	Immunization schedule	Procedure	0.289
SH2D3C	Gene therapy	Procedure	0.294
SH2D3C	Calcium measurement	Procedure	0.298
SH2D3C	Alcohol measurement	Procedure	0.301
SH2D3C	Crystal present or absent (lab procedure)	Procedure	0.303
SH2D3C	Liquid chromatography mass spectrometry	Procedure	0.305
SH2D3C	Case-control studies	Procedure	0.309
SH2D3C	Squamous transitional epithelial cell count	Procedure	0.311
SH2D3C	Epithelial cell count	Procedure	0.326
SH2D3C	Monocyte count procedure	Procedure	0.337
SH2D3C	Safety study	Procedure	0.351
SH2D3C	High resolution	Procedure	0.353
SH2D3C	Cross-sectional studies	Procedure	0.354
SH2D3C	Gene knockout techniques	Procedure	0.356
SH2D3C	Insulin measurement	Procedure	0.356
SH2D3C	Prevention study	Procedure	0.376
SH2D3C	Transplantation	Procedure	0.377
SH2D3C	Chlorambucil/dactinomycin/methotrexate protocol	Procedure	0.379
SH2D3C	Spectrum analysis	Procedure	0.38
SH2D3C	Research study	Procedure	0.383
SH2D3C	Nuclear magnetic resonance spectroscopy	Procedure	0.391
SH2D3C	Centrifugation	Procedure	0.396
SH2D3C	Laboratory procedures	Procedure	0.401
SH2D3C	Positioning therapy	Procedure	0.404
SH2D3C	Nucleic acid hybridization procedure	Procedure	0.422
SH2D3C	Observation in research	Procedure	0.426
SH2D3C	CD8 expressing T cell count	Procedure	0.427
SH2D3C	Observation diagnostic procedure	Procedure	0.448
SH2D3C	Immunologic techniques	Procedure	0.45
SH2D3C	Organ transplantation	Procedure	0.451
SH2D3C	Microarray analysis	Procedure	0.455
SH2D3C	Efficacy study	Procedure	0.46
SH2D3C	Pre-clinical trial	Procedure	0.467
SH2D3C	Immunoglobulin A measurement	Procedure	0.48
SH2D3C	Intraperitoneal injections	Procedure	0.484
SH2D3C	High sensitivity	Procedure	0.507
SH2D3C	Intubation	Procedure	0.521
SH2D3C	Dacarbazine/doxorubicin/ifosfamide protocol	Procedure	0.524
SH2D3C	AID artificial insemination by donor	Procedure	0.525
SH2D3C	Cisplatin/doxorubicin/vincristine protocol	Procedure	0.53
SH2D3C	Epidemiologic studies	Procedure	0.538
SH2D3C	Glutathione S-transferase measurement	Procedure	0.561
SH2D3C	Profile (lab procedure)	Procedure	0.562
SH2D3C	Flow cytometry	Procedure	0.575
SH2D3C	Fluorescence resonance energy transfer	Procedure	0.592
SH2D3C	Capillary electrophoresis	Procedure	0.602
SH2D3C	Research	Procedure	0.658
SH2D3C	Cell fractionation	Procedure	0.678
SH2D3C	Incubation laboratory procedure	Procedure	0.703
SH2D3C	Biotin	Procedure	0.729
SH2D3C	Determination aspects	Procedure	0.73
SH2D3C	International normalized ratio	Procedure	0.745
SH2D3C	Discussion	Procedure	0.751
SH2D3C	Magnetic resonance spectroscopy	Procedure	0.765
SH2D3C	Glucose measurement	Procedure	0.766
SH2D3C	Placebo control	Procedure	0.772
SH2D3C	Release	Procedure	0.792
SH2D3C	Derivation procedure	Procedure	0.794
SH2D3C	Plasma glucose measurement	Procedure	0.818
SH2D3C	Validation	Procedure	0.819
SH2D3C	Longitudinal studies	Procedure	0.85
SH2D3C	Observation method algorithm	Procedure	0.854
SH2D3C	Basic research	Procedure	0.895
SH2D3C	Oxidative stress analysis	Procedure	0.906
SH2D3C	Modeling	Procedure	0.908
SH2D3C	DNA probe method	Procedure	0.925
SH2D3C	Prophylactic cranial irradiation	Procedure	0.986
SH2D3C	Research activities	Procedure	1.0
SH2D3C	Laser-induced fluorescence endoscopy	Procedure	1.0
SH2D3C	Magnetic resonance imaging	Procedure	1.0
SH2D3C	Imaging techniques	Procedure	1.0
SH2D3C	Pathology procedure	Procedure	1.0
SH2D3C	Bacterial count measurement	Procedure	1.0
SH2D3C	Staining and labeling	Procedure	1.0
SH2D3C	Culture of specimen from other site	Procedure	1.0
SH2D3C	Culture of specimen from unspecified site	Procedure	1.0
SH2D3C	Laboratory culture	Procedure	1.0
SH2D3C	Scanning transmission electron microscopy procedures	Procedure	1.0
SH2D3C	Simulation	Procedure	1.0
SH2D3C	Staining method	Procedure	1.0
SH2D3C	Immunization	Procedure	1.0
SH2D3C	Iontophoresis	Procedure	1.0
SH2D3C	Phosphate measurement	Procedure	1.0
SH2D3C	Survival analysis	Procedure	1.0
SH2D3C	Protocol treatment arm	Procedure	1.0
SH2D3C	Monitoring clinical trials	Procedure	1.0
SH2D3C	Infiltration	Procedure	1.0
SH2D3C	Cytarabine/thioguanine	Procedure	1.0
SH2D3C	Extraction	Procedure	1.0
SH2D3C	MRI	Procedure	1.0
SH2D3C	Gene expression profiling	Procedure	1.0
SH2D3C	Tandem mass spectrometry	Procedure	1.0
SH2D3C	Fluorescent in situ hybridization	Procedure	1.0
SH2D3C	Chemical extraction	Procedure	1.0
SH2D3C	Zinc measurement	Procedure	1.0
SH2D3C	Glutamate measurement	Procedure	1.0
SH2D3C	Immunoglobulin measurement	Procedure	1.0
SH2D3C	Lymphocyte count measurement	Procedure	1.0
SH2D3C	Cloning	Procedure	1.0
SH2D3C	Central minus	Procedure	1.0
SH2D3C	Albumin measurement	Procedure	1.0
SH2D3C	Alkaline phosphatase measurement	Procedure	1.0
SH2D3C	Epidermal growth factor measurement	Procedure	1.0
SH2D3C	Transmission electron microscopy	Procedure	1.0
SH2D3C	Xenograft procedure	Procedure	1.0
SH2D3C	Tissue dissection	Procedure	1.0
SH2D3C	Dose fractionation	Procedure	1.0
SH2D3C	Cyclophosphamide/doxorubicin/methotrexate/procarbazine protocol	Procedure	1.0
SH2D3C	Hyperthermia treatment	Procedure	1.0
SH2D3C	Cisplatin/methotrexate/vinblastine protocol	Procedure	1.0
SH2D3C	Allogeneic hematopoietic stem cell transplantation	Procedure	1.0
SH2D3C	Cyclophosphamide/etoposide/methotrexate protocol	Procedure	1.0
SH2D3C	Amsacrine/cyclophosphamide/etoposide	Procedure	1.0
SH2D3C	Reperfusion therapy	Procedure	1.0
SH2D3C	Immunotherapy	Procedure	1.0
SH2D3C	Therapeutic immunosuppression	Procedure	1.0
SH2D3C	Doxorubicin/prednisone/vincristine protocol	Procedure	1.0
SH2D3C	Assisted reproductive technologies	Procedure	1.0
SH2D3C	Ablation	Procedure	1.0
SH2D3C	Disorder control	Procedure	1.0
SH2D3C	Molecular targeted therapy	Procedure	1.0
SH2D3C	Genome-wide association study	Procedure	1.0
SH2D3C	In situ nick-end labeling	Procedure	1.0
SH2D3C	Oligonucleotide array sequence analysis	Procedure	1.0
SH2D3C	Diagnostic radiology modality	Procedure	1.0
SH2D3C	Antiretroviral therapy	Procedure	1.0
SH2D3C	Neuroimaging	Procedure	1.0
SH2D3C	Northern blotting	Procedure	1.0
SH2D3C	In situ hybridization	Procedure	1.0
SH2D3C	Scanning	Procedure	1.0
SH2D3C	Fluorescence microscopy	Procedure	1.0
SH2D3C	Microbial sensitivity tests	Procedure	1.0
SH2D3C	Double-blind method	Procedure	1.0
SH2D3C	X-ray diffraction	Procedure	1.0
SH2D3C	Apolipoprotein B assay	Procedure	1.0
SH2D3C	General (procedure) toxicology screen	Procedure	1.0
SH2D3C	Thyroid stimulating hormone measurement	Procedure	1.0
SH2D3C	Chemical fractionation	Procedure	1.0
SH2D3C	Cure study	Procedure	1.0
SH2D3C	Circular dichroism	Procedure	1.0
SH2D3C	Chromatography	Procedure	1.0
SH2D3C	Chloride measurement	Procedure	1.0
SH2D3C	Gold measurement	Procedure	1.0
SH2D3C	Chemical procedure	Procedure	1.0
SH2D3C	Immunoassay method	Procedure	1.0
SH2D3C	Serologic tests	Procedure	1.0
SH2D3C	Seroepidemiologic studies	Procedure	1.0
SH2D3C	Sample fixation	Procedure	1.0
SH2D3C	Observation method cytotoxicity	Procedure	1.0
SH2D3C	Cell separation	Procedure	1.0
SH2D3C	Cell count	Procedure	1.0
SH2D3C	Correlation study	Procedure	1.0
SH2D3C	Paradigm	Procedure	1.0
SH2D3C	Confocal microscopy	Procedure	1.0
SH2D3C	Research clinical testing	Procedure	1.0
SH2D3C	Population surveillance	Procedure	1.0
SH2D3C	Radiotherapy fractionation	Procedure	1.0
SH2D3C	Pilot projects	Procedure	1.0
SH2D3C	White blood cell count procedure	Procedure	1.0
SH2D3C	Patch-clamp techniques	Procedure	1.0
SH2D3C	Rotavirus Infections	Disease	1.7E-5
SH2D3C	Alphavirus Infections	Disease	1.95E-5
SH2D3C	Venezuelan equine encephalomyelitis	Disease	3.49E-5
SH2D3C	Severe Acute Respiratory Syndrome	Disease	6.89E-5
SH2D3C	Myasthenic Syndromes, Congenital	Disease	1.47E-4
SH2D3C	Encephalomyelitis, Eastern Equine	Disease	1.5E-4
SH2D3C	Gastroenteritis	Disease	2.0E-4
SH2D3C	Coronavirus Infections	Disease	2.62E-4
SH2D3C	Sprains and Strains	Disease	4.14E-4
SH2D3C	Porcine Reproductive and Respiratory Syndrome	Disease	4.34E-4
SH2D3C	Arterivirus Infections	Disease	6.21E-4
SH2D3C	Encephalomyelitis, Western Equine	Disease	7.02E-4
SH2D3C	Infection	Disease	9.04E-4
SH2D3C	Neuromuscular Junction Diseases	Disease	0.00152
SH2D3C	Virus Diseases	Disease	0.0018
SH2D3C	Arteritis	Disease	0.00232
SH2D3C	Polyarthralgia	Disease	0.00244
SH2D3C	Hepatitis	Disease	0.00249
SH2D3C	Swine Diseases	Disease	0.0026
SH2D3C	Gastroenteritis, Transmissible, of Swine	Disease	0.00293
SH2D3C	Viral Encephalitis	Disease	0.00297
SH2D3C	Vaccinia	Disease	0.00364
SH2D3C	Coronaviridae Infections	Disease	0.00371
SH2D3C	Viremia	Disease	0.00397
SH2D3C	Encephalitis	Disease	0.00428
SH2D3C	Fish Diseases	Disease	0.00482
SH2D3C	Apnea	Disease	0.00494
SH2D3C	Anaplasmataceae Infections	Disease	0.0052
SH2D3C	Horse Diseases	Disease	0.00564
SH2D3C	Bronchitis	Disease	0.00917
SH2D3C	Arthritis	Disease	0.00931
SH2D3C	Togaviridae Infections	Disease	0.0106
SH2D3C	Central Nervous System Viral Diseases	Disease	0.0114
SH2D3C	Feline infectious peritonitis	Disease	0.0118
SH2D3C	Muscular Dystrophy, Emery-Dreifuss	Disease	0.0118
SH2D3C	Ptosis	Disease	0.0143
SH2D3C	Encephalomyelitis	Disease	0.0158
SH2D3C	Central Nervous System Infection	Disease	0.0167
SH2D3C	Fever	Disease	0.0176
SH2D3C	Kallmann Syndrome	Disease	0.0189
SH2D3C	Exanthema	Disease	0.0195
SH2D3C	Autoimmune Diseases of the Nervous System	Disease	0.0195
SH2D3C	RNA Virus Infections	Disease	0.0221
SH2D3C	Senile Plaques	Disease	0.0228
SH2D3C	African swine fever	Disease	0.0271
SH2D3C	Leigh Disease	Disease	0.0278
SH2D3C	Encephalomyelitis, Equine	Disease	0.0281
SH2D3C	Poultry Diseases	Disease	0.03
SH2D3C	Mitochondrial Encephalomyopathies	Disease	0.031
SH2D3C	Chromosomal translocation	Disease	0.0317
SH2D3C	Coinfection	Disease	0.0322
SH2D3C	Rift Valley Fever	Disease	0.0322
SH2D3C	Optic Atrophy, Hereditary, Leber	Disease	0.033
SH2D3C	Neonatal Hypotonia	Disease	0.0342
SH2D3C	Neoplasms	Disease	0.0361
SH2D3C	Pancreatic Diseases	Disease	0.0375
SH2D3C	Arbovirus encephalitis	Disease	0.0418
SH2D3C	Dental Plaque	Disease	0.0423
SH2D3C	Cattle Diseases	Disease	0.046
SH2D3C	Muscle Weakness	Disease	0.0474
SH2D3C	Lyme Neuroborreliosis	Disease	0.0481
SH2D3C	Alzheimer's Disease	Disease	0.0525
SH2D3C	Respiratory Tract Infections	Disease	0.0612
SH2D3C	Demyelinating Diseases	Disease	0.0651
SH2D3C	Hepatitis D Infection	Disease	0.0681
SH2D3C	Wounds and Injuries	Disease	0.0819
SH2D3C	Olfaction Disorders	Disease	0.0978
SH2D3C	Goat Diseases	Disease	0.102
SH2D3C	Respiratory Insufficiency	Disease	0.104
SH2D3C	Dengue Fever	Disease	0.111
SH2D3C	Superinfection	Disease	0.122
SH2D3C	Yellow Fever	Disease	0.127
SH2D3C	Fragile X Syndrome	Disease	0.13
SH2D3C	Communicable Diseases, Emerging	Disease	0.133
SH2D3C	Chromosome Deletion	Disease	0.149
SH2D3C	Recurrence (disease attribute)	Disease	0.152
SH2D3C	Acidosis, Lactic	Disease	0.153
SH2D3C	Zoonoses	Disease	0.154
SH2D3C	Chromosomal Instability	Disease	0.154
SH2D3C	Anaplasia	Disease	0.155
SH2D3C	Carcinoma	Disease	0.156
SH2D3C	Hepatitis C	Disease	0.161
SH2D3C	Disease	Disease	0.175
SH2D3C	Mitochondrial Diseases	Disease	0.184
SH2D3C	Developmental Disabilities	Disease	0.186
SH2D3C	Brain Hypoxia	Disease	0.202
SH2D3C	Lymphopenia	Disease	0.213
SH2D3C	Myeloproliferative disease	Disease	0.223
SH2D3C	Bird Diseases	Disease	0.248
SH2D3C	Communicable Diseases	Disease	0.27
SH2D3C	Deglutition Disorders	Disease	0.281
SH2D3C	Myositis	Disease	0.339
SH2D3C	Rubella	Disease	0.339
SH2D3C	Arthritis, Infectious	Disease	0.341
SH2D3C	Animal Disease Models	Disease	0.372
SH2D3C	Neuroblastoma	Disease	0.376
SH2D3C	Rhabdomyosarcoma	Disease	0.388
SH2D3C	Myocardial Reperfusion Injury	Disease	0.41
SH2D3C	Cerebrovascular accident	Disease	0.439
SH2D3C	Myocardial Infarction	Disease	0.456
SH2D3C	Mental disorders	Disease	0.481
SH2D3C	Rotary Nystagmus	Disease	0.489
SH2D3C	Chronic disease	Disease	0.524
SH2D3C	HIV Infections	Disease	0.561
SH2D3C	Acute Disease	Disease	0.565
SH2D3C	Musculoskeletal Diseases	Disease	0.578
SH2D3C	Splenomegaly	Disease	0.583
SH2D3C	Mammary Neoplasms, Experimental	Disease	0.594
SH2D3C	Inflammation	Disease	0.624
SH2D3C	Cell Transformation, Neoplastic	Disease	0.705
SH2D3C	Ischemia	Disease	0.822
SH2D3C	Bulla	Disease	0.917
SH2D3C	Syndrome	Disease	1.0
SH2D3C	Malignant neoplasm of breast	Disease	1.0
SH2D3C	Dissociative disorder	Disease	1.0
SH2D3C	Shock	Disease	1.0
SH2D3C	Epilepsy	Disease	1.0
SH2D3C	Cardiac Arrest	Disease	1.0
SH2D3C	Mental Retardation	Disease	1.0
SH2D3C	nervous system disorder	Disease	1.0
SH2D3C	Mild cognitive disorder	Disease	1.0
SH2D3C	Seizures, Clonic	Disease	1.0
SH2D3C	Major Depressive Disorder	Disease	1.0
SH2D3C	Depressive disorder	Disease	1.0
SH2D3C	Multiple congenital anomalies	Disease	1.0
SH2D3C	Atrophic	Disease	1.0
SH2D3C	Bites and Stings	Disease	1.0
SH2D3C	Brain Diseases	Disease	1.0
SH2D3C	Coronary Artery Disease	Disease	1.0
SH2D3C	Dementia	Disease	1.0
SH2D3C	Liver carcinoma	Disease	1.0
SH2D3C	Herpes Simplex Infections	Disease	1.0
SH2D3C	leukemia	Disease	1.0
SH2D3C	melanoma	Disease	1.0
SH2D3C	Meningitis	Disease	1.0
SH2D3C	Multiple Myeloma	Disease	1.0
SH2D3C	Multiple Sclerosis	Disease	1.0
SH2D3C	Myopathy	Disease	1.0
SH2D3C	Poliomyelitis	Disease	1.0
SH2D3C	Respiratory Tract Diseases	Disease	1.0
SH2D3C	Osteosarcoma	Disease	1.0
SH2D3C	Stomach Neoplasms	Disease	1.0
SH2D3C	Leukemia, Myelocytic, Acute	Disease	1.0
SH2D3C	Myocardial Ischemia	Disease	1.0
SH2D3C	Neurotoxicity Syndromes	Disease	1.0
SH2D3C	Rare Diseases	Disease	1.0
SH2D3C	Anemia	Disease	1.0
SH2D3C	Dog Diseases	Disease	1.0
SH2D3C	Hematological Disease	Disease	1.0
SH2D3C	Reperfusion Injury	Disease	1.0
SH2D3C	Chromosome Aberrations	Disease	1.0
SH2D3C	Body Weight decreased	Disease	1.0
SH2D3C	NSP3 protein, Rotavirus	Chemical	5.14E-7
SH2D3C	nsP3 protein, virus	Chemical	5.46E-7
SH2D3C	nonstructural protein 3, SARS coronovirus	Chemical	1.23E-6
SH2D3C	Nsp3 protein, semliki forest virus	Chemical	1.63E-6
SH2D3C	Viral Nonstructural Proteins	Chemical	3.2E-6
SH2D3C	nsP2 proteinase	Chemical	7.48E-6
SH2D3C	ADP-ribose 1''-phosphate	Chemical	9.17E-6
SH2D3C	Polyproteins	Chemical	1.55E-5
SH2D3C	G3BP2 protein, human	Chemical	2.04E-5
SH2D3C	papain-like proteinase 1	Chemical	2.34E-5
SH2D3C	NS35 protein, rotavirus	Chemical	2.45E-5
SH2D3C	NSP1 protein, Rotavirus	Chemical	2.83E-5
SH2D3C	nonstructural protein, coronavirus	Chemical	3.36E-5
SH2D3C	nsP1 protein, Sindbis virus	Chemical	4.89E-5
SH2D3C	Ns4 protein, mouse hepatitis virus	Chemical	4.89E-5
SH2D3C	gene 7 protein, Rotavirus B	Chemical	4.89E-5
SH2D3C	papain-like proteinase 2	Chemical	5.3E-5
SH2D3C	RNA-Directed RNA Polymerase	Chemical	5.66E-5
SH2D3C	RNA, Viral	Chemical	6.65E-5
SH2D3C	Pyridinolcarbamate	Chemical	1.04E-4
SH2D3C	Eukaryotic Initiation Factor-4G	Chemical	1.2E-4
SH2D3C	Breast Cancer Anti-Estrogen Resistance 1 Protein	Chemical	1.21E-4
SH2D3C	VP6 protein, Rotavirus	Chemical	1.25E-4
SH2D3C	nsP4 protein, Sindbis virus	Chemical	1.3E-4
SH2D3C	RV3 rotavirus vaccine	Chemical	1.3E-4
SH2D3C	Viral Proteins	Chemical	1.31E-4
SH2D3C	VP7 protein, Rotavirus	Chemical	1.34E-4
SH2D3C	NS28 protein, rotavirus	Chemical	1.34E-4
SH2D3C	VP3 protein, Rotavirus	Chemical	1.47E-4
SH2D3C	protein 6, SARS virus	Chemical	1.47E-4
SH2D3C	Viral Protein	Chemical	1.72E-4
SH2D3C	oligo(G)	Chemical	1.79E-4
SH2D3C	Rx1 protein, Xenopus	Chemical	1.79E-4
SH2D3C	CAT development factor	Chemical	2.28E-4
SH2D3C	Nsp1 protein, SARS coronavirus	Chemical	2.45E-4
SH2D3C	Ribonucleic Acid	Chemical	2.56E-4
SH2D3C	Poly(A)-Binding Proteins	Chemical	2.58E-4
SH2D3C	Viral Core Proteins	Chemical	2.72E-4
SH2D3C	RNA triphosphatase	Chemical	2.96E-4
SH2D3C	VP2 protein, Rotavirus	Chemical	3.3E-4
