Selection	Association Name	Association Type	Significance
Membrane Glycoproteins	Casein Kinase Ialpha	Chemical	0.0992
Membrane Glycoproteins	scleroglucan	Chemical	0.0992
Membrane Glycoproteins	Culture Media	Chemical	0.0993
Membrane Glycoproteins	SGOT (AST)	Chemical	0.0993
Membrane Glycoproteins	Cytochrome P-450 Enzyme Inhibitors	Chemical	0.0993
Membrane Glycoproteins	Salicylates	Chemical	0.0994
Membrane Glycoproteins	8-bromocyclic GMP	Chemical	0.0995
Membrane Glycoproteins	Glutamate Dehydrogenase	Chemical	0.0995
Membrane Glycoproteins	SOX Transcription Factors	Chemical	0.0996
Membrane Glycoproteins	phenolic glycolipid I, Mycobacterium leprae	Chemical	0.0996
Membrane Glycoproteins	Thromboxane	Chemical	0.0998
Membrane Glycoproteins	Upstream Stimulatory Factors	Chemical	0.0998
Membrane Glycoproteins	Excitatory Amino Acid Transporter 3	Chemical	0.0998
Membrane Glycoproteins	Anti-Inflammatory Agents	Chemical	0.0999
Membrane Glycoproteins	Amalgam	Chemical	0.0999
Membrane Glycoproteins	N-Telopeptide	Chemical	0.1
Membrane Glycoproteins	Organoplatinum Compounds	Chemical	0.1
Membrane Glycoproteins	Phenylglyoxal	Chemical	0.1
Membrane Glycoproteins	Dioxin Compound	Chemical	0.1
Membrane Glycoproteins	Levonorgestrel	Chemical	0.1
Membrane Glycoproteins	formyl peptide receptor 2, mouse	Chemical	0.1
Membrane Glycoproteins	Cholesterol, LDL	Chemical	0.101
Membrane Glycoproteins	calcium phosphate	Chemical	0.101
Membrane Glycoproteins	Receptors, Corticotropin	Chemical	0.101
Membrane Glycoproteins	Pyridazines	Chemical	0.101
Membrane Glycoproteins	gp41 protein, Human immunodeficiency virus 1	Chemical	0.101
Membrane Glycoproteins	engrail protein, Drosophila	Chemical	0.101
Membrane Glycoproteins	Cathartics	Chemical	0.101
Membrane Glycoproteins	factor V Leiden	Chemical	0.101
Membrane Glycoproteins	Muramidase	Chemical	0.102
Membrane Glycoproteins	Haptoglobin	Chemical	0.102
Membrane Glycoproteins	Heterotrimeric G Protein	Chemical	0.102
Membrane Glycoproteins	Gallium	Chemical	0.102
Membrane Glycoproteins	ethylisopropylamiloride	Chemical	0.102
Membrane Glycoproteins	Transferrins	Chemical	0.102
Membrane Glycoproteins	MAP Kinase-Activated Protein Kinase 2	Chemical	0.102
Membrane Glycoproteins	retinoid isomerohydrolase	Chemical	0.102
Membrane Glycoproteins	8-bromoguanosine	Chemical	0.102
Membrane Glycoproteins	Mouthwashes	Chemical	0.102
Membrane Glycoproteins	protein phosphatase 5	Chemical	0.102
Membrane Glycoproteins	Interleukin-8 Receptor	Chemical	0.102
Membrane Glycoproteins	Cspg2 protein, mouse	Chemical	0.102
Membrane Glycoproteins	tyramine-cellobiose adduct	Chemical	0.102
Membrane Glycoproteins	RAD7 protein, S cerevisiae	Chemical	0.102
Membrane Glycoproteins	nucleoprotein VP35, Ebola virus	Chemical	0.102
Membrane Glycoproteins	comt protein, Drosophila	Chemical	0.102
Membrane Glycoproteins	PEX11 protein, S cerevisiae	Chemical	0.102
Membrane Glycoproteins	Omp31 protein, Brucella melitensis	Chemical	0.102
Membrane Glycoproteins	ARF1 protein, Arabidopsis	Chemical	0.102
Membrane Glycoproteins	DDI1 protein, S cerevisiae	Chemical	0.102
Membrane Glycoproteins	msp2 protein, Anaplasma phagocytophilum	Chemical	0.102
Membrane Glycoproteins	casuarinin	Chemical	0.102
Membrane Glycoproteins	UDP-glucosamine	Chemical	0.102
Membrane Glycoproteins	polyisohexylcyanoacrylate	Chemical	0.102
Membrane Glycoproteins	SR 142948A	Chemical	0.102
Membrane Glycoproteins	momilactone B	Chemical	0.102
Membrane Glycoproteins	TGX 221	Chemical	0.102
Membrane Glycoproteins	EHT 1864	Chemical	0.102
Membrane Glycoproteins	luteolinidin	Chemical	0.102
Membrane Glycoproteins	Waxes	Chemical	0.102
Membrane Glycoproteins	Amino Acids, Branched-Chain	Chemical	0.102
Membrane Glycoproteins	kindlin-3 protein, mouse	Chemical	0.102
Membrane Glycoproteins	P7C3 compound	Chemical	0.102
Membrane Glycoproteins	HLA-DRB1*13 antigen	Chemical	0.102
Membrane Glycoproteins	1-trifluoromethoxyphenyl-3-(1-propionylpiperidine-4-yl)urea	Chemical	0.102
Membrane Glycoproteins	E3 Ubiquitin Ligase	Chemical	0.103
Membrane Glycoproteins	Gastrin	Chemical	0.103
Membrane Glycoproteins	Complex Mixtures	Chemical	0.103
Membrane Glycoproteins	Heterochromatin	Chemical	0.103
Membrane Glycoproteins	Acetaldehyde	Chemical	0.103
Membrane Glycoproteins	Contraceptive Agents, Male	Chemical	0.103
Membrane Glycoproteins	Endothelial Transcription Factor GATA-2	Chemical	0.103
Membrane Glycoproteins	Core-Binding Factor	Chemical	0.103
Membrane Glycoproteins	Vesicular Glutamate Transport Protein 2	Chemical	0.103
Membrane Glycoproteins	Receptor, Notch2	Chemical	0.103
Membrane Glycoproteins	Sulfonic Acids	Chemical	0.103
Membrane Glycoproteins	Anthraquinone Analogue	Chemical	0.103
Membrane Glycoproteins	E1B Protein	Chemical	0.103
Membrane Glycoproteins	Fel d 1 protein, Felis domesticus	Chemical	0.103
Membrane Glycoproteins	mono-(2-ethylhexyl)phthalate	Chemical	0.103
Membrane Glycoproteins	Verlukast	Chemical	0.103
Membrane Glycoproteins	Nascent Polypeptide-Associated Complex Subunit Alpha	Chemical	0.103
Membrane Glycoproteins	Group V Phospholipases A2	Chemical	0.103
Membrane Glycoproteins	Proton Pump Inhibitor	Chemical	0.103
Membrane Glycoproteins	Nitroimidazoles	Chemical	0.103
Membrane Glycoproteins	GDP	Chemical	0.104
Membrane Glycoproteins	MyoD Protein	Chemical	0.104
Membrane Glycoproteins	Potassium Channel Blockers	Chemical	0.104
Membrane Glycoproteins	Mannose-Binding Protein-Associated Serine Proteases	Chemical	0.104
Membrane Glycoproteins	Radioactive Label	Chemical	0.104
Membrane Glycoproteins	Dietary Fiber	Chemical	0.104
Membrane Glycoproteins	Receptors, Albumin	Chemical	0.104
Membrane Glycoproteins	neurotropin	Chemical	0.104
Membrane Glycoproteins	N-(2-(methylamino)ethyl)-5-isoquinolinesulfonamide	Chemical	0.104
Membrane Glycoproteins	Plakins	Chemical	0.104
Membrane Glycoproteins	methylthio-ADP	Chemical	0.104
Membrane Glycoproteins	Malates	Chemical	0.104
Membrane Glycoproteins	Phosphorylases	Chemical	0.104
Membrane Glycoproteins	Arsenites	Chemical	0.105
Membrane Glycoproteins	Phenothiazines	Chemical	0.105
Membrane Glycoproteins	Bicuculline	Chemical	0.105
Membrane Glycoproteins	Silk	Chemical	0.105
Membrane Glycoproteins	Serotonin 5-HT1 Receptor Antagonists	Chemical	0.105
Membrane Glycoproteins	methyllycaconitine	Chemical	0.105
Membrane Glycoproteins	Tumor Necrosis Factor Ligand Superfamily Member 13	Chemical	0.105
Membrane Glycoproteins	KN 62	Chemical	0.105
Membrane Glycoproteins	3,5-dihydroxyphenylglycine	Chemical	0.105
Membrane Glycoproteins	Mirn155 microRNA, mouse	Chemical	0.105
Membrane Glycoproteins	BCR-ABL1 fusion protein, human	Chemical	0.105
Membrane Glycoproteins	Ras-Related Protein Ral-A	Chemical	0.105
Membrane Glycoproteins	Solutol HS 15	Chemical	0.105
Membrane Glycoproteins	neuronal nuclear antigen NeuN, human	Chemical	0.105
Membrane Glycoproteins	DNA Polymerase Alpha	Chemical	0.105
Membrane Glycoproteins	5-methylnicotinamide	Chemical	0.105
Membrane Glycoproteins	12-deoxyphorbolphenylacetate	Chemical	0.105
Membrane Glycoproteins	(1-oxyl-2,2,5,5-tetramethylpyrroline-3-methyl)methanethiosulfonate	Chemical	0.105
Membrane Glycoproteins	cytochalasin H	Chemical	0.105
Membrane Glycoproteins	8-thioguanosine	Chemical	0.105
Membrane Glycoproteins	phenylalanylglycine	Chemical	0.105
Membrane Glycoproteins	vinyl phosphate	Chemical	0.105
Membrane Glycoproteins	sandaracopimaric acid	Chemical	0.105
Membrane Glycoproteins	AD7c-NTP	Chemical	0.105
Membrane Glycoproteins	R 715	Chemical	0.105
Membrane Glycoproteins	bromohydrin pyrophosphate	Chemical	0.105
Membrane Glycoproteins	5,21 - 12,17-dimetheneo-18H-dibenzo(i,o)pyrrolo(3,4-1)(1,8)diazacyclohexandecine-18,10(19H)dione,8((dimethylamino)methyl)-6,7,8,9,10,11-hexahydro,monomethanesulfonate	Chemical	0.105
Membrane Glycoproteins	Environ	Chemical	0.105
Membrane Glycoproteins	SCIO-469	Chemical	0.105
Membrane Glycoproteins	2-methoxyoestradiol	Chemical	0.105
Membrane Glycoproteins	Halogens	Chemical	0.105
Membrane Glycoproteins	p40 egg antigen, Schistosoma	Chemical	0.105
Membrane Glycoproteins	adaptor protein complex 2, mu 1 subunit	Chemical	0.105
Membrane Glycoproteins	cytomegalovirus immediate early phosphoprotein pp89	Chemical	0.105
Membrane Glycoproteins	env protein gp36, Human immunodeficiency virus	Chemical	0.105
Membrane Glycoproteins	tumor necrosis factor precursor	Chemical	0.105
Membrane Glycoproteins	QF116 antigen, Plasmodium falciparum	Chemical	0.105
Membrane Glycoproteins	SEC2 protein, S cerevisiae	Chemical	0.105
Membrane Glycoproteins	STE50 protein, S cerevisiae	Chemical	0.105
Membrane Glycoproteins	p35 protein, Nucleopolyhedrovirus	Chemical	0.105
Membrane Glycoproteins	sefA protein, Salmonella enteritidis	Chemical	0.105
Membrane Glycoproteins	mastermind protein, Drosophila	Chemical	0.105
Membrane Glycoproteins	Krt1-10 protein, mouse	Chemical	0.105
Membrane Glycoproteins	tango protein, Drosophila	Chemical	0.105
Membrane Glycoproteins	glutamate receptor type B	Chemical	0.105
Membrane Glycoproteins	Ptdsr protein, mouse	Chemical	0.105
Membrane Glycoproteins	lysozyme M, mouse	Chemical	0.105
Membrane Glycoproteins	TER-119 antigen, mouse	Chemical	0.105
Membrane Glycoproteins	Raf kinase inhibitory protein, mouse	Chemical	0.105
Membrane Glycoproteins	FcepsilonRI protein, rat	Chemical	0.105
Membrane Glycoproteins	Radafaxine	Chemical	0.105
Membrane Glycoproteins	Gene Therapy Agent	Chemical	0.105
Membrane Glycoproteins	Poliovirus Antigen	Chemical	0.105
Membrane Glycoproteins	Mitochondrial Trifunctional Protein, beta Subunit	Chemical	0.105
Membrane Glycoproteins	pitstop 2	Chemical	0.105
Membrane Glycoproteins	Naip1 protein, mouse	Chemical	0.105
Membrane Glycoproteins	Nuclear Receptor	Chemical	0.106
Membrane Glycoproteins	Gonadotropin	Chemical	0.106
Membrane Glycoproteins	Docosahexaenoic Acids	Chemical	0.106
Membrane Glycoproteins	Iodides	Chemical	0.106
Membrane Glycoproteins	Benzyl Alcohols	Chemical	0.106
Membrane Glycoproteins	Nuclear Receptor Subfamily 1, Group F, Member 3	Chemical	0.106
Membrane Glycoproteins	leptin receptor, human	Chemical	0.106
Membrane Glycoproteins	Nitro Compounds	Chemical	0.106
Membrane Glycoproteins	MAP Kinase Kinase 7	Chemical	0.106
Membrane Glycoproteins	WT1 protein, human	Chemical	0.106
Membrane Glycoproteins	Oxytocics	Chemical	0.106
Membrane Glycoproteins	HSF1 protein, S cerevisiae	Chemical	0.106
Membrane Glycoproteins	Light-Harvesting Protein Complexes	Chemical	0.106
Membrane Glycoproteins	Atrazine	Chemical	0.106
Membrane Glycoproteins	Fixatives	Chemical	0.107
Membrane Glycoproteins	Somatropin	Chemical	0.107
Membrane Glycoproteins	Ethylnitrosourea	Chemical	0.107
Membrane Glycoproteins	H(+)-K(+)-Exchanging ATPase	Chemical	0.107
Membrane Glycoproteins	Cremophor	Chemical	0.107
Membrane Glycoproteins	4-Chloro-7-nitrobenzofurazan	Chemical	0.107
Membrane Glycoproteins	Relate	Chemical	0.107
Membrane Glycoproteins	Coagulase	Chemical	0.107
Membrane Glycoproteins	Whn protein	Chemical	0.107
Membrane Glycoproteins	Kunitz-type protease inhibitor, plant	Chemical	0.107
Membrane Glycoproteins	Ced-4 protein, C elegans	Chemical	0.107
Membrane Glycoproteins	Minodronic Acid	Chemical	0.107
Membrane Glycoproteins	Betaine	Chemical	0.108
Membrane Glycoproteins	Deoxycytidine	Chemical	0.108
Membrane Glycoproteins	Aggrecans	Chemical	0.108
Membrane Glycoproteins	Alpha-Tocopherol	Chemical	0.108
Membrane Glycoproteins	2,3,4,5-Tetrahydro-7,8-dihydroxy-1-phenyl-1H-3-benzazepine	Chemical	0.108
Membrane Glycoproteins	Polyglycolic Acid	Chemical	0.108
Membrane Glycoproteins	hepatitis B virus X protein	Chemical	0.108
Membrane Glycoproteins	Oncogene Protein pp60(v-src)	Chemical	0.108
Membrane Glycoproteins	Mitogen-Activated Protein Kinase 7	Chemical	0.108
Membrane Glycoproteins	dityrosine	Chemical	0.108
Membrane Glycoproteins	ICAM1 protein, human	Chemical	0.108
Membrane Glycoproteins	LMP-2 protein	Chemical	0.108
Membrane Glycoproteins	Homeobox Protein Hox-A9	Chemical	0.108
Membrane Glycoproteins	Matrix Attachment Region	Chemical	0.108
Membrane Glycoproteins	Nitrogenase	Chemical	0.108
Membrane Glycoproteins	Oxazolidinones	Chemical	0.108
Membrane Glycoproteins	Glycosylation End Products, Advanced	Chemical	0.109
Membrane Glycoproteins	Leptin Receptor	Chemical	0.109
Membrane Glycoproteins	Receptor, Adenosine A2A	Chemical	0.109
Membrane Glycoproteins	Epoxy Compounds	Chemical	0.109
Membrane Glycoproteins	Magnetite Nanoparticles	Chemical	0.109
Membrane Glycoproteins	Glucuronide	Chemical	0.109
Membrane Glycoproteins	Hepatitis C Antibodies	Chemical	0.109
Membrane Glycoproteins	Pentose	Chemical	0.109
Membrane Glycoproteins	Trichloroethylene	Chemical	0.109
Membrane Glycoproteins	Idb2 protein, mouse	Chemical	0.109
Membrane Glycoproteins	eosinophil stimulating promoter	Chemical	0.109
Membrane Glycoproteins	corticostatin	Chemical	0.109
Membrane Glycoproteins	protein N-terminal acetyltransferase	Chemical	0.109
Membrane Glycoproteins	staphylolytic protease	Chemical	0.109
Membrane Glycoproteins	secF protein, Bacteria	Chemical	0.109
Membrane Glycoproteins	Hox 2.7 protein, Xenopus	Chemical	0.109
Membrane Glycoproteins	HST1 protein, S cerevisiae	Chemical	0.109
Membrane Glycoproteins	BRR2 protein, S cerevisiae	Chemical	0.109
Membrane Glycoproteins	Deleted in Malignant Brain Tumors 1	Chemical	0.109
Membrane Glycoproteins	Fzd7 protein, Xenopus	Chemical	0.109
Membrane Glycoproteins	WASp protein, Drosophila	Chemical	0.109
Membrane Glycoproteins	phospholipid transfer protein, mouse	Chemical	0.109
Membrane Glycoproteins	UFD1 protein, S cerevisiae	Chemical	0.109
Membrane Glycoproteins	xCT protein, rat	Chemical	0.109
Membrane Glycoproteins	HLA-DPw4 antigen	Chemical	0.109
Membrane Glycoproteins	SNX 2112	Chemical	0.109
Membrane Glycoproteins	givinostat hydrochloride	Chemical	0.109
Membrane Glycoproteins	P & S Liquid	Chemical	0.109
Membrane Glycoproteins	Cloflucarban	Chemical	0.109
Membrane Glycoproteins	guanylyl-(3'-5')-guanosine	Chemical	0.109
Membrane Glycoproteins	carbonyl cyanide phenylhydrazone	Chemical	0.109
Membrane Glycoproteins	3-aminopropionaldehyde	Chemical	0.109
Membrane Glycoproteins	prosubtilisin	Chemical	0.109
Membrane Glycoproteins	ammodytoxin A	Chemical	0.109
Membrane Glycoproteins	3,4,5-trihydroxybenzamidoxime	Chemical	0.109
Membrane Glycoproteins	3-deoxy-manno-oct-2-ulopyranosonic acid	Chemical	0.109
Membrane Glycoproteins	ONO AE 248	Chemical	0.109
Membrane Glycoproteins	ONO-DI-004	Chemical	0.109
Membrane Glycoproteins	aminopyridazine	Chemical	0.109
Membrane Glycoproteins	Interleukin-12 Receptor beta 2 Subunit	Chemical	0.109
Membrane Glycoproteins	TLQP-21 peptide	Chemical	0.109
Membrane Glycoproteins	Ergolines	Chemical	0.109
Membrane Glycoproteins	Chlorides	Chemical	0.11
Membrane Glycoproteins	Smad Proteins	Chemical	0.11
Membrane Glycoproteins	pseudorabies virus glycoproteins	Chemical	0.11
Membrane Glycoproteins	antigen 85B, Mycobacterium tuberculosis	Chemical	0.11
Membrane Glycoproteins	Oncogene Protein v-cbl	Chemical	0.11
Membrane Glycoproteins	PB2 protein, influenza virus	Chemical	0.11
Membrane Glycoproteins	Retinoic Acid Receptor RXR-Beta	Chemical	0.11
Membrane Glycoproteins	Estradiol Congeners	Chemical	0.11
Membrane Glycoproteins	Receptors, Prostaglandin	Chemical	0.111
Membrane Glycoproteins	light chain 3, human	Chemical	0.111
Membrane Glycoproteins	Receptor, Serotonin, 5-HT2B	Chemical	0.111
Membrane Glycoproteins	Cathepsin H	Chemical	0.111
Membrane Glycoproteins	Group VI Phospholipases A2	Chemical	0.111
Membrane Glycoproteins	Shaw Potassium Channels	Chemical	0.111
Membrane Glycoproteins	apolactoferrin	Chemical	0.111
Membrane Glycoproteins	UDP-N-acetylglucosamine 2-epimerase - N-acetylmannosamine kinase	Chemical	0.111
Membrane Glycoproteins	Carbonic Anhydrase Inhibitors	Chemical	0.111
Membrane Glycoproteins	Peroxisomal Multifunctional Enzyme Type 2	Chemical	0.111
Membrane Glycoproteins	MAP Kinase Kinase Kinase 2	Chemical	0.111
Membrane Glycoproteins	HBZ protein, human T-cell leukemia virus type I	Chemical	0.111
Membrane Glycoproteins	Histamine Antagonists	Chemical	0.112
Membrane Glycoproteins	VacA protein, Helicobacter pylori	Chemical	0.112
Membrane Glycoproteins	Inhibin-beta Subunits	Chemical	0.112
Membrane Glycoproteins	Triamcinolone Acetonide	Chemical	0.112
Membrane Glycoproteins	Complement C6	Chemical	0.112
Membrane Glycoproteins	HMGB1 protein, mouse	Chemical	0.112
Membrane Glycoproteins	2,3-dimethoxy-1,4-naphthoquinone	Chemical	0.112
Membrane Glycoproteins	poly-N-acetyl glucosamine	Chemical	0.112
Membrane Glycoproteins	4-hydroxymercuribenzenesulfonate	Chemical	0.112
Membrane Glycoproteins	core endotoxin	Chemical	0.112
Membrane Glycoproteins	carbonyl 3-chlorophenylhydrazone	Chemical	0.112
Membrane Glycoproteins	5a alloantigen, human	Chemical	0.112
Membrane Glycoproteins	pironetin	Chemical	0.112
Membrane Glycoproteins	fluorescein-methotrexate	Chemical	0.112
Membrane Glycoproteins	Levormeloxifene	Chemical	0.112
Membrane Glycoproteins	Oleylethanolamide	Chemical	0.112
Membrane Glycoproteins	SC 514	Chemical	0.112
Membrane Glycoproteins	Antiparasitic Agent	Chemical	0.112
Membrane Glycoproteins	4-methylumbelliferyl glycosides	Chemical	0.112
Membrane Glycoproteins	2'-nucleotidase	Chemical	0.112
Membrane Glycoproteins	B5 antigen	Chemical	0.112
Membrane Glycoproteins	HRR25 protein, S cerevisiae	Chemical	0.112
Membrane Glycoproteins	H2-M3 antigen	Chemical	0.112
Membrane Glycoproteins	calpain p94	Chemical	0.112
Membrane Glycoproteins	SBF protein, S cerevisiae	Chemical	0.112
Membrane Glycoproteins	hlyA protein, Vibrio cholerae	Chemical	0.112
Membrane Glycoproteins	Pkcq protein, rat	Chemical	0.112
Membrane Glycoproteins	Tieg1 protein, mouse	Chemical	0.112
Membrane Glycoproteins	Ubc4 protein, S cerevisiae	Chemical	0.112
Membrane Glycoproteins	bmp7.1 protein, Xenopus	Chemical	0.112
Membrane Glycoproteins	safflower oil, soybean oil, lecithin emulsion	Chemical	0.112
Membrane Glycoproteins	yougui	Chemical	0.112
Membrane Glycoproteins	Foropafant	Chemical	0.112
Membrane Glycoproteins	Rbfox1 protein, mouse	Chemical	0.112
Membrane Glycoproteins	Cations, Monovalent	Chemical	0.113
Membrane Glycoproteins	Spiperone	Chemical	0.113
Membrane Glycoproteins	Phosphoglycerate Kinase	Chemical	0.113
Membrane Glycoproteins	Nitrogen Dioxide	Chemical	0.113
Membrane Glycoproteins	alkylglycerophosphoethanolamine phosphodiesterase	Chemical	0.113
Membrane Glycoproteins	EEDQ	Chemical	0.113
Membrane Glycoproteins	Caffeic Acid	Chemical	0.113
Membrane Glycoproteins	SU 6656	Chemical	0.113
Membrane Glycoproteins	MIRN302 microRNA, human	Chemical	0.113
Membrane Glycoproteins	Vinyl Compounds	Chemical	0.113
Membrane Glycoproteins	Marine Toxins	Chemical	0.113
Membrane Glycoproteins	Sulfur Compounds	Chemical	0.113
Membrane Glycoproteins	Guanine Nucleotide Binding Protein G(s) Subunit Alpha Isoforms XLas	Chemical	0.114
Membrane Glycoproteins	RNA, Plant	Chemical	0.114
Membrane Glycoproteins	Dinitrophenols	Chemical	0.114
Membrane Glycoproteins	Cuprizone	Chemical	0.114
Membrane Glycoproteins	Calcium-Calmodulin-Dependent Protein Kinase Kinase	Chemical	0.114
Membrane Glycoproteins	ragweed pollen	Chemical	0.114
Membrane Glycoproteins	4-(4-fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole	Chemical	0.114
Membrane Glycoproteins	VDJ Recombinases	Chemical	0.114
Membrane Glycoproteins	Vindoline	Chemical	0.114
Membrane Glycoproteins	Cesium Radioisotopes	Chemical	0.114
Membrane Glycoproteins	Cyclohexanecarboxylic Acids	Chemical	0.114
Membrane Glycoproteins	Diamines	Chemical	0.114
Membrane Glycoproteins	sphingosine kinase	Chemical	0.115
Membrane Glycoproteins	Muscarinic Antagonists	Chemical	0.115
Membrane Glycoproteins	Organic Anion Transporters, Sodium-Independent	Chemical	0.115
Membrane Glycoproteins	Globulins	Chemical	0.115
Membrane Glycoproteins	Nes protein, rat	Chemical	0.115
Membrane Glycoproteins	Ocln protein, mouse	Chemical	0.115
Membrane Glycoproteins	galectin-3, human	Chemical	0.115
Membrane Glycoproteins	rhodioloside	Chemical	0.115
Membrane Glycoproteins	Spiro Compounds	Chemical	0.115
Membrane Glycoproteins	Sunscreening Agents	Chemical	0.115
Membrane Glycoproteins	Proteinase-Activated Receptor 4	Chemical	0.115
Membrane Glycoproteins	PRC1 protein, S cerevisiae	Chemical	0.115
Membrane Glycoproteins	phosphatidylcholine-ceramide phosphocholine transferase	Chemical	0.115
Membrane Glycoproteins	suppressor of Hairless protein, Drosophila	Chemical	0.115
Membrane Glycoproteins	Synphilin-1	Chemical	0.115
Membrane Glycoproteins	dihydro-DIDS	Chemical	0.115
Membrane Glycoproteins	oncofetal fibronectin	Chemical	0.115
Membrane Glycoproteins	N-Nitrosodimethylamine	Chemical	0.115
Membrane Glycoproteins	Sulfhydryl Compounds	Chemical	0.116
Membrane Glycoproteins	Replicon	Chemical	0.116
Membrane Glycoproteins	Salicylic Acid	Chemical	0.116
Membrane Glycoproteins	leukoagglutinins, plants	Chemical	0.116
Membrane Glycoproteins	Solute Carrier Family 12, Member 3	Chemical	0.116
Membrane Glycoproteins	Calcium Hydroxide	Chemical	0.116
Membrane Glycoproteins	NS5 protein, flavivirus	Chemical	0.116
Membrane Glycoproteins	pulmonary surfactant apoprotein	Chemical	0.116
Membrane Glycoproteins	Vicriviroc	Chemical	0.116
Membrane Glycoproteins	Serum Albumin, Radio-Iodinated	Chemical	0.116
Membrane Glycoproteins	cobaltous sulfide	Chemical	0.116
Membrane Glycoproteins	tetrahydroharmine	Chemical	0.116
Membrane Glycoproteins	magnesium GTP	Chemical	0.116
Membrane Glycoproteins	Lipid IV	Chemical	0.116
Membrane Glycoproteins	3'-deamino-3'-(3-cyano-4-morpholinyl)doxorubicin	Chemical	0.116
Membrane Glycoproteins	empigen BB	Chemical	0.116
Membrane Glycoproteins	3-O-methylmannose	Chemical	0.116
Membrane Glycoproteins	Aurodye	Chemical	0.116
Membrane Glycoproteins	hemolytic toxin, Clostridium septicum	Chemical	0.116
Membrane Glycoproteins	artocarpin lectin	Chemical	0.116
Membrane Glycoproteins	7-nitrobenz-2-oxa-1,3-diazol-4-ylcholesterol	Chemical	0.116
Membrane Glycoproteins	Licostinel	Chemical	0.116
Membrane Glycoproteins	4,5-dianilinophthalimide	Chemical	0.116
Membrane Glycoproteins	merlin, Drosophila	Chemical	0.116
Membrane Glycoproteins	Oxamflatin	Chemical	0.116
Membrane Glycoproteins	RELT	Chemical	0.116
Membrane Glycoproteins	peptide SVYDFFVWL	Chemical	0.116
Membrane Glycoproteins	3',4'-dihydroxyflavonol	Chemical	0.116
Membrane Glycoproteins	Prostaglandins A	Chemical	0.116
Membrane Glycoproteins	TraT protein, E coli	Chemical	0.116
Membrane Glycoproteins	variant surface protein H7, Giardia lamblia	Chemical	0.116
Membrane Glycoproteins	secD protein, Bacteria	Chemical	0.116
Membrane Glycoproteins	SNQ2 protein, S cerevisiae	Chemical	0.116
Membrane Glycoproteins	SSE1 protein, S cerevisiae	Chemical	0.116
Membrane Glycoproteins	p12I protein, Human T-lymphotropic virus 1	Chemical	0.116
Membrane Glycoproteins	kuzbanian protein, Drosophila	Chemical	0.116
Membrane Glycoproteins	PRP43 protein, S cerevisiae	Chemical	0.116
Membrane Glycoproteins	beta-1,3-exoglucanase	Chemical	0.116
Membrane Glycoproteins	kin of irre protein, Drosophila	Chemical	0.116
Membrane Glycoproteins	p44 protein, Anaplasma phagocytophila	Chemical	0.116
Membrane Glycoproteins	Edar-Associated Death Domain Protein	Chemical	0.116
Membrane Glycoproteins	ICAM-2 protein, mouse	Chemical	0.116
Membrane Glycoproteins	SecM protein, E coli	Chemical	0.116
Membrane Glycoproteins	asparagine-proline-alanine	Chemical	0.116
Membrane Glycoproteins	Siglec5 protein, mouse	Chemical	0.116
Membrane Glycoproteins	Epinastine Hydrochloride	Chemical	0.116
Membrane Glycoproteins	Slc1a5 protein, rat	Chemical	0.116
Membrane Glycoproteins	Insulin-Like Growth Factor	Chemical	0.117
Membrane Glycoproteins	Cytochrome C Oxidase	Chemical	0.117
Membrane Glycoproteins	Organophosphorus Compounds	Chemical	0.117
Membrane Glycoproteins	monodansylcadaverine	Chemical	0.117
Membrane Glycoproteins	5-bromo-4-chloro-3-indolyl beta-galactoside	Chemical	0.117
Membrane Glycoproteins	5,5',6,6'-tetrachloro-1,1',3,3'-tetraethylbenzimidazolocarbocyanine	Chemical	0.117
Membrane Glycoproteins	DNA, Superhelical	Chemical	0.117
Membrane Glycoproteins	botulinum toxin type C	Chemical	0.117
Membrane Glycoproteins	mistletoe lectin I	Chemical	0.117
Membrane Glycoproteins	Phosphatidylcholines	Chemical	0.118
Membrane Glycoproteins	Hypertonic Solutions	Chemical	0.118
Membrane Glycoproteins	Carrageenan	Chemical	0.118
Membrane Glycoproteins	Hexokinase-2	Chemical	0.118
Membrane Glycoproteins	Phenylurea Compounds	Chemical	0.118
Membrane Glycoproteins	calcium-dependent protein kinase	Chemical	0.118
Membrane Glycoproteins	Receptors, Serotonin, 5-HT2	Chemical	0.118
Membrane Glycoproteins	Trimeresurus venoms	Chemical	0.118
Membrane Glycoproteins	DNA replicase	Chemical	0.118
Membrane Glycoproteins	May-Grunwald Giemsa	Chemical	0.118
Membrane Glycoproteins	nickel nitrilotriacetic acid	Chemical	0.118
Membrane Glycoproteins	Cresols	Chemical	0.118
Membrane Glycoproteins	Cadmium Compounds	Chemical	0.118
Membrane Glycoproteins	Indicators and Reagents	Chemical	0.119
Membrane Glycoproteins	parkin protein	Chemical	0.119
Membrane Glycoproteins	Small Ubiquitin-Related Modifier 1	Chemical	0.119
Membrane Glycoproteins	Conalbumin	Chemical	0.119
Membrane Glycoproteins	Polyvinyl Alcohol	Chemical	0.119
Membrane Glycoproteins	POU Domain Factors	Chemical	0.119
Membrane Glycoproteins	Polyvalent Vaccine	Chemical	0.119
Membrane Glycoproteins	GATATC-specific type II deoxyribonucleases	Chemical	0.119
Membrane Glycoproteins	Factor Xa Inhibitors	Chemical	0.119
Membrane Glycoproteins	Benzazepines	Chemical	0.12
