Selection	Association Name	Association Type	Significance
KRAS	Dacryocystorhinostomy	Procedure	0.00114
KRAS	Laser capture microdissection	Procedure	0.00114
KRAS	Sequence analysis	Procedure	0.00117
KRAS	Disorder control	Procedure	0.00119
KRAS	Drug discovery	Procedure	0.0012
KRAS	Molecular diagnosis	Procedure	0.0012
KRAS	CTCregimen	Procedure	0.00121
KRAS	Phase III protocol	Procedure	0.00122
KRAS	Gene knockdown techniques	Procedure	0.00125
KRAS	Multiplex polymerase chain reaction	Procedure	0.00125
KRAS	Screening for cancer	Procedure	0.00126
KRAS	Genetic screening method	Procedure	0.00128
KRAS	Validation	Procedure	0.00129
KRAS	Stratification	Procedure	0.00129
KRAS	Cytological techniques	Procedure	0.00129
KRAS	Disease screening	Procedure	0.0013
KRAS	Treatment protocols	Procedure	0.00144
KRAS	Oligonucleotide array sequence analysis	Procedure	0.00145
KRAS	Computed tomographic colonography	Procedure	0.00153
KRAS	SSCP analysis	Procedure	0.00158
KRAS	Subtyping	Procedure	0.00159
KRAS	Vascular endothelial growth factor measurement	Procedure	0.00162
KRAS	Squamous transitional epithelial cell count	Procedure	0.00163
KRAS	Chemoradiotherapy	Procedure	0.00163
KRAS	Mass screening	Procedure	0.00167
KRAS	Epithelial cell count	Procedure	0.00168
KRAS	Erlotinib/sorafenib	Procedure	0.00168
KRAS	Docetaxel/gefitinib	Procedure	0.00168
KRAS	Neoplasm transplantation	Procedure	0.0017
KRAS	Array-based comparative genomic hybridization	Procedure	0.0017
KRAS	Genetic association studies	Procedure	0.00171
KRAS	Hepatitis G RNA measurement	Procedure	0.00173
KRAS	Microsatellite instability analysis	Procedure	0.00179
KRAS	Treatment options	Procedure	0.00183
KRAS	Comparative genomic analysis	Procedure	0.00183
KRAS	Multiregional analysis	Procedure	0.00183
KRAS	Combined modality therapy	Procedure	0.00196
KRAS	Polymorphism analysis	Procedure	0.00196
KRAS	Ultrasound-guided transbronchial needle aspiration	Procedure	0.00199
KRAS	Immunotherapy	Procedure	0.002
KRAS	Microarray analysis	Procedure	0.002
KRAS	Chemotherapy regimen	Procedure	0.00202
KRAS	Clinical sensitivity	Procedure	0.00206
KRAS	Fluorescent in situ hybridization	Procedure	0.00211
KRAS	Retrospective studies	Procedure	0.00215
KRAS	Staining method	Procedure	0.00224
KRAS	Cytopathology procedures	Procedure	0.00224
KRAS	Cytotoxic chemotherapy	Procedure	0.00229
KRAS	Nucleic acid sequencing	Procedure	0.00231
KRAS	Folfox protocol	Procedure	0.00233
KRAS	Neoadjuvant therapy	Procedure	0.00236
KRAS	Gemcitabine/oxaliplatin	Procedure	0.00237
KRAS	Endoscopic ultrasonography	Procedure	0.00238
KRAS	Genetic testing for cancer risk	Procedure	0.0024
KRAS	Therapeutic intervention	Procedure	0.00243
KRAS	Genetic analysis	Procedure	0.00247
KRAS	Cancer research	Procedure	0.00253
KRAS	General (procedure) toxicology screen	Procedure	0.00258
KRAS	CD8 expressing T cell count	Procedure	0.0026
KRAS	Cell culture techniques	Procedure	0.00261
KRAS	Immunoenzyme techniques	Procedure	0.00269
KRAS	Immunoblotting	Procedure	0.00273
KRAS	Reverse genetics	Procedure	0.00276
KRAS	FOLFOX-4 regimen	Procedure	0.00277
KRAS	Supportive care	Procedure	0.0028
KRAS	Ifosfamide/paclitaxel	Procedure	0.0028
KRAS	Cell culture system	Procedure	0.00297
KRAS	Disease stage	Procedure	0.00301
KRAS	Staining and labeling	Procedure	0.00303
KRAS	Induction procedure	Procedure	0.00305
KRAS	Clonality (genetic analysis)	Procedure	0.00309
KRAS	Percutaneous transhepatic cholangiography	Procedure	0.00314
KRAS	Systemic therapy	Procedure	0.00315
KRAS	Genetic marker expression	Procedure	0.00318
KRAS	Patient selection	Procedure	0.00331
KRAS	Western blot	Procedure	0.00333
KRAS	Clinical trial period	Procedure	0.00334
KRAS	Asparaginase/ifosfamide/methotrexate	Procedure	0.00344
KRAS	Mutagenesis	Procedure	0.00344
KRAS	Nested polymerase chain reaction	Procedure	0.00344
KRAS	Salvage therapy	Procedure	0.00348
KRAS	Combination chemotherapy	Procedure	0.00352
KRAS	Phylogenetic analysis	Procedure	0.00357
KRAS	Surgical and medical procedures	Procedure	0.00372
KRAS	Western blotting	Procedure	0.00372
KRAS	Univariate analysis	Procedure	0.00376
KRAS	Serial passage	Procedure	0.00382
KRAS	Hepatitis C viral load measurement	Procedure	0.00387
KRAS	Vaccine development	Procedure	0.00392
KRAS	IFL protocol	Procedure	0.00393
KRAS	Short oligonucleotide mass analysis	Procedure	0.00393
KRAS	Rapid antigen test	Procedure	0.00395
KRAS	Gene expression analysis	Procedure	0.004
KRAS	Genome sequencing	Procedure	0.00407
KRAS	Combination drug therapy	Procedure	0.0041
KRAS	RNA sequence determinations	Procedure	0.00433
KRAS	Immunoprecipitation	Procedure	0.00438
KRAS	Capecitabine/oxaliplatin	Procedure	0.00439
KRAS	Albumin/globulin ratio	Procedure	0.00443
KRAS	Research design	Procedure	0.00452
KRAS	Knowledge acquisition	Procedure	0.00452
KRAS	DNA methylation analysis	Procedure	0.00455
KRAS	Flow cytometry	Procedure	0.0046
KRAS	Colonoscopy	Procedure	0.00461
KRAS	Needle aspiration,	Procedure	0.00466
KRAS	DNA-mediated gene transfer	Procedure	0.00481
KRAS	Systemic chemotherapy	Procedure	0.00484
KRAS	Vaccine design	Procedure	0.00488
KRAS	High-throughput screening assays	Procedure	0.00513
KRAS	Epitope mapping	Procedure	0.00517
KRAS	DNA resequencing	Procedure	0.00517
KRAS	Weighing patient	Procedure	0.00526
KRAS	Cancer diagnosis	Procedure	0.00542
KRAS	Hierarchical clustering	Procedure	0.00558
KRAS	Cisplatin/doxorubicin/fluorouracil protocol	Procedure	0.00564
KRAS	Adjuvant study	Procedure	0.00574
KRAS	Diagnosis study	Procedure	0.00579
KRAS	Translational medical research	Procedure	0.00589
KRAS	Branched DNA signal amplification assay	Procedure	0.00591
KRAS	Phase I clinical trials	Procedure	0.006
KRAS	Ssa	Procedure	0.00607
KRAS	Somatomedin-C measurement	Procedure	0.00608
KRAS	Nucleic acid amplification techniques	Procedure	0.00617
KRAS	Bevacizumab/erlotinib	Procedure	0.00621
KRAS	Southern blot assay	Procedure	0.00637
KRAS	Protocol treatment arm	Procedure	0.00644
KRAS	Early diagnosis	Procedure	0.00648
KRAS	Training programs	Procedure	0.00649
KRAS	Training	Procedure	0.0065
KRAS	Cancer diagnostics	Procedure	0.00652
KRAS	Hepatectomy	Procedure	0.00664
KRAS	Hepatitis C antibody measurement	Procedure	0.00666
KRAS	Knock-in	Procedure	0.00673
KRAS	Magnetic resonance imaging	Procedure	0.00684
KRAS	Tumor stem cell assay	Procedure	0.0069
KRAS	Statistical cluster	Procedure	0.007
KRAS	Fluorescence resonance energy transfer	Procedure	0.00702
KRAS	Chemoprevention of cancer	Procedure	0.00702
KRAS	Pancreatectomy	Procedure	0.00705
KRAS	Tumor infiltrating lymphocyte therapy	Procedure	0.00708
KRAS	Meta analysis (statistical procedure)	Procedure	0.00713
KRAS	Adjuvant therapy	Procedure	0.00713
KRAS	Surgical pathology procedure	Procedure	0.00723
KRAS	Cross-sectional studies	Procedure	0.00725
KRAS	Malignant cell count	Procedure	0.0073
KRAS	Gene gun DNA immunization	Procedure	0.00735
KRAS	Synaptophysin and hematoxylin staining method	Procedure	0.0074
KRAS	Observation method cytotoxicity	Procedure	0.00751
KRAS	Sequence alignment	Procedure	0.00753
KRAS	Gene knock-in techniques	Procedure	0.00755
KRAS	Protein interaction mapping	Procedure	0.0079
KRAS	Genome-wide association study	Procedure	0.00791
KRAS	Viral plaque assay	Procedure	0.00795
KRAS	Preclinical drug evaluation	Procedure	0.00797
KRAS	Volume measurement	Procedure	0.00816
KRAS	High sensitivity	Procedure	0.00819
KRAS	Bacterial count measurement	Procedure	0.00834
KRAS	Molecular modeling	Procedure	0.00836
KRAS	Endosonography	Procedure	0.00837
KRAS	Electrocardiography	Procedure	0.00837
KRAS	Exercise pain management	Procedure	0.0084
KRAS	Biological response modifier therapy	Procedure	0.00841
KRAS	Preoperative chemotherapy	Procedure	0.00844
KRAS	Protein array analysis	Procedure	0.00852
KRAS	Immunohistochemical	Procedure	0.00858
KRAS	Nursing therapy	Procedure	0.00878
KRAS	Clonality analysis	Procedure	0.00882
KRAS	High resolution	Procedure	0.00889
KRAS	Calcium measurement	Procedure	0.00892
KRAS	Co-immunoprecipitation	Procedure	0.00917
KRAS	Carboplatin/paclitaxel	Procedure	0.00932
KRAS	Radiosensitization	Procedure	0.00935
KRAS	Alcohol measurement	Procedure	0.00956
KRAS	Lung cancer prevention	Procedure	0.00967
KRAS	Quantitative real-time polymerase chain reaction	Procedure	0.00974
KRAS	Oncolytic virotherapy	Procedure	0.00998
KRAS	Research study	Procedure	0.01
KRAS	Capecitabine/irinotecan	Procedure	0.0102
KRAS	Standard therapy	Procedure	0.0103
KRAS	Ultrasonography	Procedure	0.0105
KRAS	Genotype determination	Procedure	0.0106
KRAS	Proteomic profiling	Procedure	0.0108
KRAS	Scanning transmission electron microscopy procedures	Procedure	0.0109
KRAS	Subsequent trial activity	Procedure	0.0109
KRAS	Altretamine/cisplatin/cyclophosphamide protocol	Procedure	0.011
KRAS	Enzyme-linked immunosorbent assay	Procedure	0.0111
KRAS	Chromatin immunoprecipitation	Procedure	0.0111
KRAS	MRI	Procedure	0.0113
KRAS	Sodium measurement	Procedure	0.0114
KRAS	Current therapy	Procedure	0.0114
KRAS	Molecular pathology studies	Procedure	0.0114
KRAS	Immortalization	Procedure	0.0116
KRAS	Genetic study	Procedure	0.0117
KRAS	Ancillary study	Procedure	0.0117
KRAS	Research clinical testing	Procedure	0.0118
KRAS	Interferon therapy	Procedure	0.0118
KRAS	Fecal occult blood test	Procedure	0.0118
KRAS	Colectomy	Procedure	0.0119
KRAS	Large-scale sequencing	Procedure	0.012
KRAS	Spectrum analysis	Procedure	0.0121
KRAS	Pre-clinical trial	Procedure	0.0125
KRAS	Antiangiogenesis therapy	Procedure	0.0125
KRAS	Safety study	Procedure	0.0126
KRAS	Alanine aminotransferase measurement	Procedure	0.0126
KRAS	Blood donor screening	Procedure	0.0126
KRAS	Research	Procedure	0.013
KRAS	Primer extension	Procedure	0.013
KRAS	Eye laser surgery	Procedure	0.0132
KRAS	FP regimen	Procedure	0.0132
KRAS	Colorimetric cell viability assay	Procedure	0.0135
KRAS	Perfusion	Procedure	0.0136
KRAS	Homology modeling	Procedure	0.0137
KRAS	Phase III (publication) clinical trial	Procedure	0.0137
KRAS	Pituitary isograft	Procedure	0.0137
KRAS	Osteopathic combined method	Procedure	0.0142
KRAS	DNA probe method	Procedure	0.0143
KRAS	Steiner stain	Procedure	0.0143
KRAS	Chemoprevention	Procedure	0.0144
KRAS	Fluorescence-activated cell sorting	Procedure	0.0145
KRAS	Second line treatment	Procedure	0.0146
KRAS	Data collection	Procedure	0.0147
KRAS	Interventional procedure	Procedure	0.0149
KRAS	Baculovirus expression system	Procedure	0.0149
KRAS	Glucose measurement	Procedure	0.0152
KRAS	Partial pancreatectomy	Procedure	0.0154
KRAS	Research activities	Procedure	0.0157
KRAS	Prevention study	Procedure	0.0158
KRAS	Enzyme immunoassay	Procedure	0.0159
KRAS	Insulin measurement	Procedure	0.016
KRAS	Evaluation studies as topic	Procedure	0.0164
KRAS	Plasma glucose measurement	Procedure	0.0166
KRAS	Artery infusion	Procedure	0.0167
KRAS	Dopamine measurement	Procedure	0.0167
KRAS	Growth hormone stimulation test	Procedure	0.0167
KRAS	Colorectal cancer prevention	Procedure	0.017
KRAS	Fluorescent antibody technique	Procedure	0.0171
KRAS	Serum total cholesterol measurement	Procedure	0.0171
KRAS	Hemaglutination inhibition	Procedure	0.0171
KRAS	Hemicolectomy	Procedure	0.0173
KRAS	CAPOX regimen	Procedure	0.0173
KRAS	Hepatic arterial infusion	Procedure	0.0174
KRAS	Injection of therapeutic agent	Procedure	0.0175
KRAS	Anesthesia procedures	Procedure	0.0176
KRAS	Fecal analysis procedure	Procedure	0.0177
KRAS	Carbon dioxide content measurement	Procedure	0.0178
KRAS	Immunofluorescence assay	Procedure	0.0179
KRAS	Radionuclide imaging	Procedure	0.0179
KRAS	Tumour staging	Procedure	0.0179
KRAS	Positive selection	Procedure	0.0181
KRAS	Curative surgery	Procedure	0.0182
KRAS	Nutritional study	Procedure	0.0182
KRAS	Closure by clamp	Procedure	0.0183
KRAS	CTL assay	Procedure	0.0184
KRAS	Quantitative reverse transcriptase PCR	Procedure	0.0185
KRAS	Potassium measurement	Procedure	0.0185
KRAS	Catheterization	Procedure	0.0185
KRAS	Partial hysterectomy	Procedure	0.0185
KRAS	Mu glutathione-S-transferase measurement	Procedure	0.0185
KRAS	Intention to treat analysis	Procedure	0.0186
KRAS	Comparative analysis	Procedure	0.0188
KRAS	Iron measurement	Procedure	0.0188
KRAS	Red blood cell count measurement	Procedure	0.0189
KRAS	Diagnostic trial	Procedure	0.0189
KRAS	Pain management	Procedure	0.0189
KRAS	Primary cell culture	Procedure	0.0193
KRAS	Northern blotting	Procedure	0.0194
KRAS	Angiogram	Procedure	0.0196
KRAS	Radioembolization	Procedure	0.0197
KRAS	Histology/cytology	Procedure	0.0197
KRAS	Ifosfamide/methotrexate/procarbazine protocol	Procedure	0.0198
KRAS	Investigational therapies	Procedure	0.0198
KRAS	Body mass index procedure	Procedure	0.0204
KRAS	Laser-induced fluorescence endoscopy	Procedure	0.0205
KRAS	Cisplatin/docetaxel	Procedure	0.0209
KRAS	Longitudinal studies	Procedure	0.0211
KRAS	Adsorption	Procedure	0.0211
KRAS	Kidney transplantation	Procedure	0.0211
KRAS	Puncture biopsy	Procedure	0.0212
KRAS	Pancreaticoduodenectomy	Procedure	0.0212
KRAS	Electrocardiogram Q waves test	Procedure	0.0212
KRAS	Capillary electrophoresis	Procedure	0.0213
KRAS	Cloning	Procedure	0.0214
KRAS	Implantation procedure	Procedure	0.0214
KRAS	Enzyme assays	Procedure	0.0217
KRAS	Gene knockout techniques	Procedure	0.0217
KRAS	Educational process of instructing	Procedure	0.0217
KRAS	Teaching aspects	Procedure	0.0217
KRAS	ACP protocol	Procedure	0.0218
KRAS	Tissue processing	Procedure	0.0218
KRAS	DNA purification	Procedure	0.0219
KRAS	Norepinephrine measurement	Procedure	0.0221
KRAS	Ablation	Procedure	0.0223
KRAS	Tme	Procedure	0.0225
KRAS	Whole genome amplification	Procedure	0.0228
KRAS	Laparoscopy	Procedure	0.0228
KRAS	Transverse thoracic diameter (TTD)	Procedure	0.0229
KRAS	Phase I/II trial	Procedure	0.0231
KRAS	RNA amplification	Procedure	0.0232
KRAS	Albumin measurement	Procedure	0.0234
KRAS	Drainage procedure	Procedure	0.0238
KRAS	Plasma cell labeling index	Procedure	0.0239
KRAS	Health surveys	Procedure	0.0239
KRAS	Pathology procedure	Procedure	0.0241
KRAS	Cytodiagnosis	Procedure	0.0243
KRAS	Cytogenetic analysis	Procedure	0.0243
KRAS	Diagnostic radiologic examination	Procedure	0.0244
KRAS	Qualitative research	Procedure	0.0245
KRAS	Acetylcholine measurement	Procedure	0.0247
KRAS	Preclinical study	Procedure	0.025
KRAS	In situ hybridization	Procedure	0.0252
KRAS	Blood coagulation tests	Procedure	0.0253
KRAS	Serotonin measurement	Procedure	0.0253
KRAS	Psychiatric status rating scales	Procedure	0.0253
KRAS	Phosphate measurement	Procedure	0.0255
KRAS	Diagnostic use	Procedure	0.0255
KRAS	Health education	Procedure	0.0256
KRAS	Release	Procedure	0.0258
KRAS	Cyclophosphamide/doxorubicin/fluorouracil/leucovorin calcium	Procedure	0.0258
KRAS	Blood creatine	Procedure	0.0258
KRAS	Radioimmunoassay	Procedure	0.0261
KRAS	Neoplasm/cancer chemotherapy	Procedure	0.0264
KRAS	Fluorouracil/irinotecan/leucovorin calcium regimen (IFL)	Procedure	0.0266
KRAS	DNA sequence analysis	Procedure	0.0268
KRAS	Hyperthermic intraperitoneal chemotherapy	Procedure	0.0269
KRAS	Genomic screening	Procedure	0.027
KRAS	Digital microscopy	Procedure	0.027
KRAS	Homologous recombination	Procedure	0.0271
KRAS	Magnetic resonance spectroscopy	Procedure	0.0272
KRAS	Renal dialysis	Procedure	0.0272
KRAS	Spermatozoa cell count	Procedure	0.0272
KRAS	Electron microscopy	Procedure	0.0273
KRAS	Doxorubicin/fluorouracil/triazinate protocol	Procedure	0.0273
KRAS	Color assessment	Procedure	0.0273
KRAS	Closure	Procedure	0.0273
KRAS	Two-hybrid system techniques	Procedure	0.0275
KRAS	Creatinine measurement	Procedure	0.0275
KRAS	Operative surgical procedures	Procedure	0.0276
KRAS	Carmustine/cytarabine/etoposide/melphalan regimen	Procedure	0.0277
KRAS	Core needle biopsy	Procedure	0.0278
KRAS	Cisplatin/doxorubicin/mitomycin protocol	Procedure	0.0279
KRAS	Surgical procedures on the liver	Procedure	0.0279
KRAS	Negative selection	Procedure	0.028
KRAS	Analgesia	Procedure	0.028
KRAS	Genetic screening	Procedure	0.0282
KRAS	Observation method magnetic resonance	Procedure	0.0282
KRAS	High throughput screening	Procedure	0.0287
KRAS	Blood glucose measurement	Procedure	0.0288
KRAS	Virus cultivation	Procedure	0.0292
KRAS	Cancer care	Procedure	0.0293
KRAS	Protein expression analysis	Procedure	0.0293
KRAS	Biopsys colon	Procedure	0.0295
KRAS	Cisplatin/vinorelbine	Procedure	0.0295
KRAS	MGMT gene methylation	Procedure	0.0295
KRAS	Gene copy number analysis	Procedure	0.0295
KRAS	Individual therapy	Procedure	0.03
KRAS	Lymphocyte count measurement	Procedure	0.0301
KRAS	Passage tissue culture technique	Procedure	0.0303
KRAS	Prospective studies	Procedure	0.0304
KRAS	Affinity chromatography	Procedure	0.0309
KRAS	Diagnostic procedure	Procedure	0.031
KRAS	Transmission electron microscopy	Procedure	0.031
KRAS	Glomerular filtration rate	Procedure	0.0311
KRAS	Serotyping	Procedure	0.0312
KRAS	Psychometrics	Procedure	0.0313
KRAS	Clinical drug development	Procedure	0.0316
KRAS	Transplantation	Procedure	0.0317
KRAS	Subset analysis	Procedure	0.0317
KRAS	Immunophenotyping	Procedure	0.0319
KRAS	Nude mouse assay	Procedure	0.032
KRAS	Chloride measurement	Procedure	0.0322
KRAS	Clinical treatment	Procedure	0.0322
KRAS	Discussion	Procedure	0.0323
KRAS	Sample fixation	Procedure	0.0325
KRAS	Chromatography	Procedure	0.0329
KRAS	Temperature gradient gel electrophoresis	Procedure	0.0329
KRAS	High pressure liquid chromatography procedure	Procedure	0.033
KRAS	Structural clinical interview for DSM-III	Procedure	0.033
KRAS	Radiographic imaging procedure	Procedure	0.0331
KRAS	Simulation	Procedure	0.0332
KRAS	CA 19-9 measurement	Procedure	0.0336
KRAS	Dietary supplementation	Procedure	0.0338
KRAS	Demand	Procedure	0.034
KRAS	Bone mineral density test	Procedure	0.034
KRAS	Total testosterone measurement	Procedure	0.0342
KRAS	X-ray diffraction	Procedure	0.0348
KRAS	Solid-phase synthesis techniques	Procedure	0.0348
KRAS	Occult blood screen	Procedure	0.0348
KRAS	Occult blood measurement	Procedure	0.0348
KRAS	Statistics as topic	Procedure	0.0351
KRAS	Cross-over studies	Procedure	0.0352
KRAS	Vaccination	Procedure	0.0354
KRAS	Karyotype determination procedure	Procedure	0.0354
KRAS	Rechallenge	Procedure	0.0355
KRAS	Pharmacogenomic study	Procedure	0.0355
KRAS	Spectrophotometry	Procedure	0.0357
KRAS	Dialysis procedure	Procedure	0.0365
KRAS	Neoplasm diagnosis	Procedure	0.0365
KRAS	Doppler ultrasound	Procedure	0.0367
KRAS	Chemotherapy drugs adminstered	Procedure	0.0374
KRAS	Randomized clinical trials	Procedure	0.0376
KRAS	Immunization	Procedure	0.0382
KRAS	DNA microarray format	Procedure	0.0382
KRAS	Portal venous phase spiral CT	Procedure	0.0384
KRAS	Phage display	Procedure	0.0387
KRAS	Triglycerides measurement	Procedure	0.0389
KRAS	Incubation laboratory procedure	Procedure	0.0392
KRAS	Tegafur/uracil protocol	Procedure	0.0392
KRAS	CD4 expressing T cell count	Procedure	0.0393
KRAS	Coronary artery bypass surgery	Procedure	0.0393
KRAS	Use of ultrasonography	Procedure	0.0394
KRAS	Genetic engineering	Procedure	0.0395
KRAS	Phase II/III trial	Procedure	0.0397
KRAS	Crystal present or absent (lab procedure)	Procedure	0.04
KRAS	Epinephrine measurement	Procedure	0.0401
KRAS	Sequential treatment	Procedure	0.0407
KRAS	Drug screen	Procedure	0.0408
KRAS	Laser therapy	Procedure	0.041
KRAS	Infertility study	Procedure	0.0412
KRAS	Deoxypyridinoline measurement	Procedure	0.0414
KRAS	Gel shift analysis	Procedure	0.0414
KRAS	Double-blind method	Procedure	0.0415
KRAS	Posterior pelvic exenteration	Procedure	0.0416
KRAS	DNA footprinting	Procedure	0.0418
KRAS	Organ transplantation	Procedure	0.0426
KRAS	Complete metastasectomy	Procedure	0.0429
KRAS	Lactic acid measurement	Procedure	0.0432
KRAS	Hemoglobin measurement	Procedure	0.0439
KRAS	Induced abortion	Procedure	0.044
KRAS	Electron spin resonance spectroscopy	Procedure	0.0443
KRAS	Self-report	Procedure	0.0444
KRAS	Patient self-report	Procedure	0.0444
KRAS	Amputation	Procedure	0.0444
KRAS	Glutamate measurement	Procedure	0.0445
KRAS	Cold turkey	Procedure	0.0449
KRAS	Histological diagnosis	Procedure	0.045
KRAS	Insertional mutagenesis	Procedure	0.045
KRAS	Angiotensin II assay	Procedure	0.0451
KRAS	Anthropometry	Procedure	0.0451
KRAS	Population surveillance	Procedure	0.0452
KRAS	Gas chromatography-mass spectrometry	Procedure	0.0453
KRAS	Molecular diagnostic testing	Procedure	0.0457
KRAS	Genetic disorders screening	Procedure	0.0459
KRAS	Therapy evaluation	Procedure	0.0459
KRAS	Protocol violation	Procedure	0.0459
KRAS	Immunocytochemistry	Procedure	0.0463
KRAS	Abdominoperineal resection	Procedure	0.0463
KRAS	Nucleic acid probe procedure	Procedure	0.0463
KRAS	Neurosurgical procedures	Procedure	0.0464
KRAS	Fibrinogen assay	Procedure	0.0465
KRAS	Patch-clamp techniques	Procedure	0.0467
KRAS	MEPH protocol	Procedure	0.0469
KRAS	Total proctectomy	Procedure	0.0471
KRAS	Balloon dilatation	Procedure	0.0472
KRAS	Case-control studies	Procedure	0.0474
KRAS	Chromosome mapping	Procedure	0.0474
KRAS	DNA amplification techniques	Procedure	0.0475
KRAS	Culture techniques	Procedure	0.0477
KRAS	Histocytochemistry	Procedure	0.0481
KRAS	Visual analog pain scale	Procedure	0.0487
KRAS	Diagnostic neoplasm staging	Procedure	0.0488
KRAS	Doxorubicin/mitomycin/vinblastine protocol	Procedure	0.0488
KRAS	Heart transplantation	Procedure	0.0488
KRAS	Tissue engineering	Procedure	0.049
KRAS	Radiometry	Procedure	0.0492
