Selection	Association Name	Association Type	Significance
BCAR3	High-throughput screening assays	Procedure	0.0133
BCAR3	Enzyme-linked immunosorbent assay	Procedure	0.0138
BCAR3	Neutralization actcode	Procedure	0.0143
BCAR3	Genetic screening method	Procedure	0.0146
BCAR3	Immunofluorescence microscopy	Procedure	0.0164
BCAR3	Insertional mutagenesis	Procedure	0.0164
BCAR3	Polyacrylamide gel electrophoresis	Procedure	0.0169
BCAR3	Positive selection	Procedure	0.0171
BCAR3	Real-time polymerase chain reaction	Procedure	0.0176
BCAR3	Protein array analysis	Procedure	0.0181
BCAR3	Phage display	Procedure	0.0188
BCAR3	Induction procedure	Procedure	0.0189
BCAR3	Antiviral therapy	Procedure	0.0189
BCAR3	Western blot	Procedure	0.0204
BCAR3	Doxorubicin/etoposide/vincristine protocol	Procedure	0.0206
BCAR3	Polymerase chain reaction	Procedure	0.0208
BCAR3	Virus cultivation	Procedure	0.0233
BCAR3	Cell culture system	Procedure	0.024
BCAR3	Length of trial	Procedure	0.0242
BCAR3	Vaccination	Procedure	0.0244
BCAR3	Serologic diagnosis	Procedure	0.0278
BCAR3	Yeast two-hybrid system techniques	Procedure	0.0279
BCAR3	Biolistics	Procedure	0.0296
BCAR3	Secondary immunization	Procedure	0.0297
BCAR3	Immunoblotting	Procedure	0.0299
BCAR3	Confocal microscopy	Procedure	0.0302
BCAR3	Precipitin tests	Procedure	0.0307
BCAR3	Negative selection	Procedure	0.0307
BCAR3	Serodiagnosis	Procedure	0.033
BCAR3	Drug discovery	Procedure	0.0333
BCAR3	Doxorubicin/semustine/streptozocin protocol	Procedure	0.0348
BCAR3	Administration procedure	Procedure	0.0354
BCAR3	Treatment study	Procedure	0.0354
BCAR3	Therapeutic procedure	Procedure	0.0362
BCAR3	Gene amplification technique	Procedure	0.0364
BCAR3	Nucleic acid amplification techniques	Procedure	0.0365
BCAR3	Indirect fluorescent antibody technique	Procedure	0.0389
BCAR3	Western blotting	Procedure	0.0391
BCAR3	Electroporation	Procedure	0.0429
BCAR3	Preclinical drug evaluation	Procedure	0.0431
BCAR3	Immunoglobulin A measurement	Procedure	0.047
BCAR3	Reg upon act normal T-cell exprd secrtd measurement	Procedure	0.0483
BCAR3	Detection	Procedure	0.0489
BCAR3	Surgical and medical procedures	Procedure	0.0527
BCAR3	Microdissection	Procedure	0.0536
BCAR3	Cisplatin/cyclophosphamide/doxorubicin protocol	Procedure	0.0583
BCAR3	Asparaginase/ifosfamide/methotrexate	Procedure	0.0597
BCAR3	Neutralising antibodies analysis	Procedure	0.0601
BCAR3	Mass spectrometry	Procedure	0.0617
BCAR3	Protein purification	Procedure	0.0617
BCAR3	Central minus	Procedure	0.0624
BCAR3	Rapid diagnosis	Procedure	0.0629
BCAR3	Density gradient centrifugation	Procedure	0.0641
BCAR3	Cryoelectron microscopy	Procedure	0.0649
BCAR3	Electron microscope tomography	Procedure	0.0653
BCAR3	Fluorescence resonance energy transfer	Procedure	0.0672
BCAR3	Multilocus sequence typing	Procedure	0.0695
BCAR3	Northern hybridization	Procedure	0.0702
BCAR3	Diagnosis study	Procedure	0.0709
BCAR3	The science and art of healing	Procedure	0.0719
BCAR3	Molecular typing	Procedure	0.0732
BCAR3	Drug repositioning	Procedure	0.0736
BCAR3	Rapid antigen test	Procedure	0.0737
BCAR3	Gene expression profiling	Procedure	0.074
BCAR3	Two-dimensional polyacrylamide gel electrophoresis	Procedure	0.0744
BCAR3	Genetic engineering	Procedure	0.0747
BCAR3	Comparative genomic analysis	Procedure	0.0764
BCAR3	Affinity chromatography	Procedure	0.0793
BCAR3	Positional cloning	Procedure	0.0813
BCAR3	Analytical ultracentrifugation	Procedure	0.0834
BCAR3	Retrospective studies	Procedure	0.0852
BCAR3	Mediation analysis	Procedure	0.0859
BCAR3	Macrophage-derived chemokine measurement	Procedure	0.0875
BCAR3	Representational difference analysis	Procedure	0.0882
BCAR3	Candidate gene identification	Procedure	0.0885
BCAR3	Serologic tests	Procedure	0.0897
BCAR3	Protein dynamics	Procedure	0.0903
BCAR3	Microscopy	Procedure	0.0914
BCAR3	Volume measurement	Procedure	0.0916
BCAR3	Epidermal growth factor measurement	Procedure	0.0939
BCAR3	Protein sequence analysis	Procedure	0.0946
BCAR3	Laboratory procedures	Procedure	0.095
BCAR3	High throughput screening	Procedure	0.0979
BCAR3	Interventional procedure	Procedure	0.099
BCAR3	Chromosome mapping	Procedure	0.104
BCAR3	Oligonucleotide array sequence analysis	Procedure	0.104
BCAR3	Ifosfamide/methotrexate/procarbazine protocol	Procedure	0.104
BCAR3	High resolution	Procedure	0.105
BCAR3	Restriction mapping	Procedure	0.106
BCAR3	X-ray computed tomography	Procedure	0.114
BCAR3	Biopsy	Procedure	0.117
BCAR3	Electrophoretic mobility shift assay	Procedure	0.118
BCAR3	Immortalization	Procedure	0.118
BCAR3	Albumin/globulin ratio	Procedure	0.119
BCAR3	Gene knockdown techniques	Procedure	0.121
BCAR3	Immunization	Procedure	0.122
BCAR3	Protein sequence determination	Procedure	0.122
BCAR3	Cloning	Procedure	0.125
BCAR3	Ultracentrifugation	Procedure	0.125
BCAR3	Peptide mapping	Procedure	0.126
BCAR3	DNA chemical synthesis	Procedure	0.127
BCAR3	Pharmacotherapy	Procedure	0.131
BCAR3	Clinical trial period	Procedure	0.137
BCAR3	Enzyme assays	Procedure	0.137
BCAR3	Molecular modeling	Procedure	0.137
BCAR3	Auto	Procedure	0.14
BCAR3	General (procedure) toxicology screen	Procedure	0.142
BCAR3	IPA liver cancer regimen	Procedure	0.144
BCAR3	Crystal present or absent (lab procedure)	Procedure	0.145
BCAR3	Endothelin-1 measurement	Procedure	0.146
BCAR3	Gene transfer techniques	Procedure	0.147
BCAR3	Mass vaccination	Procedure	0.147
BCAR3	Glucose measurement	Procedure	0.148
BCAR3	Safety study	Procedure	0.159
BCAR3	Subcellular fractionation	Procedure	0.16
BCAR3	Osteoprotegerin test	Procedure	0.162
BCAR3	Cyclophosphamide/doxorubicin/prednisone protocol	Procedure	0.165
BCAR3	Genetic screening	Procedure	0.165
BCAR3	Pathology procedure	Procedure	0.165
BCAR3	Excision	Procedure	0.166
BCAR3	Cell fusion procedure	Procedure	0.168
BCAR3	Lipoprotein measurement	Procedure	0.17
BCAR3	Cyclophosphamide/methotrexate/vincristine protocol	Procedure	0.171
BCAR3	Cyclophosphamide/semustine/vincristine protocol	Procedure	0.171
BCAR3	Two-dimensional electrophoresis	Procedure	0.172
BCAR3	Homologous recombination	Procedure	0.175
BCAR3	Tumor biology	Procedure	0.175
BCAR3	Modeling	Procedure	0.18
BCAR3	Gel mobility shift assay	Procedure	0.201
BCAR3	Silver stain method	Procedure	0.202
BCAR3	Cell fractionation	Procedure	0.203
BCAR3	Enzyme-linked immunospot assay	Procedure	0.203
BCAR3	Plasma glucose measurement	Procedure	0.204
BCAR3	Protein engineering	Procedure	0.207
BCAR3	Genome-wide association study	Procedure	0.215
BCAR3	Injection of therapeutic agent	Procedure	0.216
BCAR3	Efficacy study	Procedure	0.217
BCAR3	Pre-clinical trial	Procedure	0.219
BCAR3	Population surveillance	Procedure	0.219
BCAR3	Genetic manipulation	Procedure	0.221
BCAR3	Disease screening	Procedure	0.225
BCAR3	Screening for cancer	Procedure	0.226
BCAR3	Genetic research	Procedure	0.229
BCAR3	Derivation procedure	Procedure	0.231
BCAR3	Cisplatin/doxorubicin/mitomycin protocol	Procedure	0.24
BCAR3	Disorder control	Procedure	0.24
BCAR3	Microsatellite instability diagnostic test	Procedure	0.24
BCAR3	Epidemiologic studies	Procedure	0.244
BCAR3	Research project grants	Procedure	0.248
BCAR3	Fasting blood sugar measurement	Procedure	0.254
BCAR3	Research study	Procedure	0.258
BCAR3	Imaging techniques	Procedure	0.26
BCAR3	Sodium measurement	Procedure	0.26
BCAR3	Sedimentation procedure	Procedure	0.263
BCAR3	Body mass index procedure	Procedure	0.268
BCAR3	Insulin treatment	Procedure	0.27
BCAR3	Primer extension	Procedure	0.271
BCAR3	Observation in research	Procedure	0.279
BCAR3	Cyclophosphamide/etoposide/methotrexate protocol	Procedure	0.281
BCAR3	Agar gel electrophoresis	Procedure	0.282
BCAR3	Gene therapy	Procedure	0.285
BCAR3	Enzyme immunoassay	Procedure	0.285
BCAR3	Bacterial count measurement	Procedure	0.288
BCAR3	Weighing patient	Procedure	0.289
BCAR3	Observation method cytotoxicity	Procedure	0.289
BCAR3	Observation diagnostic procedure	Procedure	0.294
BCAR3	Animal experimentation	Procedure	0.294
BCAR3	Therapeutic intervention	Procedure	0.295
BCAR3	Research	Procedure	0.298
BCAR3	Sds-page	Procedure	0.298
BCAR3	Research design	Procedure	0.299
BCAR3	Extraction	Procedure	0.3
BCAR3	Microarray analysis	Procedure	0.301
BCAR3	Chemical extraction	Procedure	0.301
BCAR3	Molecular analysis	Procedure	0.307
BCAR3	Discussion	Procedure	0.31
BCAR3	Spectrum analysis	Procedure	0.314
BCAR3	Culture of specimen from other site	Procedure	0.318
BCAR3	Culture of specimen from unspecified site	Procedure	0.318
BCAR3	Laboratory culture	Procedure	0.318
BCAR3	Dideoxy chain termination DNA sequencing	Procedure	0.325
BCAR3	Diagnostic tests	Procedure	0.328
BCAR3	CHOP regimen	Procedure	0.328
BCAR3	CHOP protocol-cyclophosphamide/doxorubicin/prednisone/vincristine	Procedure	0.33
BCAR3	Determination aspects	Procedure	0.333
BCAR3	High sensitivity	Procedure	0.335
BCAR3	Radiotherapy fractionation	Procedure	0.339
BCAR3	Induced abortion	Procedure	0.34
BCAR3	Northern blotting	Procedure	0.342
BCAR3	Microbiology procedure	Procedure	0.345
BCAR3	Incubation laboratory procedure	Procedure	0.351
BCAR3	Repositioning	Procedure	0.353
BCAR3	Nested polymerase chain reaction	Procedure	0.354
BCAR3	Logistic regression	Procedure	0.354
BCAR3	Microinjections	Procedure	0.358
BCAR3	Data transformation	Procedure	0.362
BCAR3	Placebo control	Procedure	0.378
BCAR3	Research and development	Procedure	0.384
BCAR3	Serotyping	Procedure	0.393
BCAR3	Cisplatin/methotrexate/vinblastine protocol	Procedure	0.399
BCAR3	Sex determination analysis	Procedure	0.405
BCAR3	Interferometry	Procedure	0.415
BCAR3	Mass screening	Procedure	0.428
BCAR3	Yeast cell measurement	Procedure	0.428
BCAR3	Oxidative stress analysis	Procedure	0.428
BCAR3	Electrophoresis, gel, two-dimensional	Procedure	0.434
BCAR3	Booster	Procedure	0.438
BCAR3	Lymphocyte count measurement	Procedure	0.449
BCAR3	Adjuvant therapy	Procedure	0.473
BCAR3	Chemical fractionation	Procedure	0.486
BCAR3	Dose fractionation	Procedure	0.49
BCAR3	Carmustine/methotrexate/procarbazine protocol	Procedure	0.494
BCAR3	Circular dichroism	Procedure	0.502
BCAR3	Research activities	Procedure	0.509
BCAR3	Scanning transmission electron microscopy procedures	Procedure	0.522
BCAR3	Systemic therapy	Procedure	0.522
BCAR3	Renal dialysis	Procedure	0.523
BCAR3	Evaluation studies as topic	Procedure	0.524
BCAR3	Isolation aspects	Procedure	0.525
BCAR3	Chemical procedure	Procedure	0.529
BCAR3	Isolation procedure	Procedure	0.538
BCAR3	Immunization schedule	Procedure	0.552
BCAR3	Cyclophosphamide/doxorubicin/vincristine protocol	Procedure	0.569
BCAR3	Clinical treatment	Procedure	0.575
BCAR3	Myoglobin measurement	Procedure	0.588
BCAR3	Cell count	Procedure	0.592
BCAR3	Genetic linkage analysis	Procedure	0.599
BCAR3	Prevention of disorder	Procedure	0.605
BCAR3	Lipids measurement	Procedure	0.62
BCAR3	Pellet formation	Procedure	0.623
BCAR3	Primary cell culture	Procedure	0.631
BCAR3	Asparaginase/prednisone/vincristine protocol	Procedure	0.654
BCAR3	Phencyclidine measurement	Procedure	0.68
BCAR3	Gene expression analysis	Procedure	0.685
BCAR3	Red blood cell count measurement	Procedure	0.698
BCAR3	Early diagnosis	Procedure	0.717
BCAR3	Genetic techniques	Procedure	0.72
BCAR3	Animal experiments	Procedure	0.725
BCAR3	Genetic association studies	Procedure	0.731
BCAR3	Survival analysis	Procedure	0.734
BCAR3	Adsorption	Procedure	0.739
BCAR3	Cell hybridization	Procedure	0.759
BCAR3	Chlorambucil/dactinomycin/methotrexate protocol	Procedure	0.774
BCAR3	Profile (lab procedure)	Procedure	0.777
BCAR3	Nucleic acid hybridization procedure	Procedure	0.788
BCAR3	Cholecystokinin measurement	Procedure	0.811
BCAR3	Genetic marker expression	Procedure	0.818
BCAR3	Infiltration	Procedure	0.826
BCAR3	Protocol treatment arm	Procedure	0.842
BCAR3	Insulin measurement	Procedure	0.85
BCAR3	Electron microscopy	Procedure	0.857
BCAR3	Gene delivery process	Procedure	0.894
BCAR3	X-ray diffraction	Procedure	0.898
BCAR3	Cytogenetic analysis	Procedure	0.916
BCAR3	Differential diagnosis	Procedure	0.921
BCAR3	Histology procedure	Procedure	0.921
BCAR3	Oscillations	Procedure	0.933
BCAR3	Multiplex polymerase chain reaction	Procedure	0.936
BCAR3	Cyclophosphamide/prednisone/vincristine/zorubicin protocol	Procedure	0.937
BCAR3	Electrophysiology studies	Procedure	0.955
BCAR3	Patient selection	Procedure	0.968
BCAR3	Immunohistochemistry	Procedure	0.969
BCAR3	White blood cell count procedure	Procedure	0.97
BCAR3	Fluorescence-activated cell sorting	Procedure	0.971
BCAR3	Laser-induced fluorescence endoscopy	Procedure	1.0
BCAR3	Release	Procedure	1.0
BCAR3	Prevention study	Procedure	1.0
BCAR3	Staining and labeling	Procedure	1.0
BCAR3	Staining method	Procedure	1.0
BCAR3	Calcium measurement	Procedure	1.0
BCAR3	Validation	Procedure	1.0
BCAR3	Electrophoresis	Procedure	1.0
BCAR3	Phosphate measurement	Procedure	1.0
BCAR3	Squamous transitional epithelial cell count	Procedure	1.0
BCAR3	Epithelial cell count	Procedure	1.0
BCAR3	DNA probe method	Procedure	1.0
BCAR3	Monitoring clinical trials	Procedure	1.0
BCAR3	Iontophoresis	Procedure	1.0
BCAR3	Microbial sensitivity tests	Procedure	1.0
BCAR3	Simulation	Procedure	1.0
BCAR3	Tissue dissection	Procedure	1.0
BCAR3	Tumor necrosis factor measurement	Procedure	1.0
BCAR3	Zinc measurement	Procedure	1.0
BCAR3	Flow cytometry	Procedure	1.0
BCAR3	Protein digestion (research activity)	Procedure	1.0
BCAR3	Chromatography	Procedure	1.0
BCAR3	Observation method algorithm	Procedure	1.0
BCAR3	Positioning therapy	Procedure	1.0
BCAR3	Tandem mass spectrometry	Procedure	1.0
BCAR3	Fluorescent in situ hybridization	Procedure	1.0
BCAR3	Immunoglobulin measurement	Procedure	1.0
BCAR3	Statistical cluster	Procedure	1.0
BCAR3	Nutritional study	Procedure	1.0
BCAR3	Gel electrophoresis (lab technique)	Procedure	1.0
BCAR3	Sample fixation	Procedure	1.0
BCAR3	Immunoenzyme techniques	Procedure	1.0
BCAR3	Dialysis procedure	Procedure	1.0
BCAR3	Mammaplasty	Procedure	1.0
BCAR3	Chlorodihydroxypyridine/potassium oxonate/tegafur	Procedure	1.0
BCAR3	Adjuvant chemotherapy	Procedure	1.0
BCAR3	Immersion investigative technique	Procedure	1.0
BCAR3	Cyclophosphamide/doxorubicin/tamoxifen protocol	Procedure	1.0
BCAR3	Immunotherapy	Procedure	1.0
BCAR3	Therapeutic immunosuppression	Procedure	1.0
BCAR3	AID artificial insemination by donor	Procedure	1.0
BCAR3	Dacarbazine/doxorubicin/ifosfamide protocol	Procedure	1.0
BCAR3	Patient-controlled analgesia	Procedure	1.0
BCAR3	Cytarabine/thioguanine	Procedure	1.0
BCAR3	Assisted reproductive technologies	Procedure	1.0
BCAR3	Demand	Procedure	1.0
BCAR3	Visual analog pain scale	Procedure	1.0
BCAR3	DNA sequence determinations	Procedure	1.0
BCAR3	In situ nick-end labeling	Procedure	1.0
BCAR3	Bone mineral density test	Procedure	1.0
BCAR3	Diagnostic procedure	Procedure	1.0
BCAR3	Immunomodulation	Procedure	1.0
BCAR3	Antiretroviral therapy	Procedure	1.0
BCAR3	Molecular cloning	Procedure	1.0
BCAR3	Surface plasmon resonance	Procedure	1.0
BCAR3	Gene transfer	Procedure	1.0
BCAR3	In situ hybridization	Procedure	1.0
BCAR3	Scanning	Procedure	1.0
BCAR3	Experimental design	Procedure	1.0
BCAR3	Verification of theories	Procedure	1.0
BCAR3	Vitamin D measurement	Procedure	1.0
BCAR3	Fecal immunochemical test	Procedure	1.0
BCAR3	Colorimetric cell viability assay	Procedure	1.0
BCAR3	Fluorescence microscopy	Procedure	1.0
BCAR3	Passive cutaneous anaphylaxis	Procedure	1.0
BCAR3	Photon correlation spectroscopy	Procedure	1.0
BCAR3	Spectrometry, mass, matrix-assisted laser desorption-ionization	Procedure	1.0
BCAR3	Electron spin resonance spectroscopy	Procedure	1.0
BCAR3	Organ culture techniques	Procedure	1.0
BCAR3	Erythrocyte sedimentation rate measurement	Procedure	1.0
BCAR3	Magnesium measurement	Procedure	1.0
BCAR3	Progesterone measurement	Procedure	1.0
BCAR3	Densitometry	Procedure	1.0
BCAR3	Vascular endothelial growth factor measurement	Procedure	1.0
BCAR3	Glutamate measurement	Procedure	1.0
BCAR3	Glutathione S-transferase measurement	Procedure	1.0
BCAR3	Comparative study research	Procedure	1.0
BCAR3	CD8 expressing T cell count	Procedure	1.0
BCAR3	Lactic acid measurement	Procedure	1.0
BCAR3	Immunoglobulin G measurement	Procedure	1.0
BCAR3	Brain-derived neurotrophic factor measurement	Procedure	1.0
BCAR3	Tissue culture techniques	Procedure	1.0
BCAR3	Gel chromatography	Procedure	1.0
BCAR3	Monocyte count procedure	Procedure	1.0
BCAR3	Spectrometry	Procedure	1.0
BCAR3	Alkaline phosphatase measurement	Procedure	1.0
BCAR3	Capillary electrophoresis	Procedure	1.0
BCAR3	Autoradiography	Procedure	1.0
BCAR3	Calorimetry	Procedure	1.0
BCAR3	International normalized ratio	Procedure	1.0
BCAR3	Seroepidemiologic studies	Procedure	1.0
BCAR3	Centrifugation	Procedure	1.0
BCAR3	Culture techniques	Procedure	1.0
BCAR3	Transmission electron microscopy	Procedure	1.0
BCAR3	Isotope labeling	Procedure	1.0
BCAR3	Paradigm	Procedure	1.0
BCAR3	Immunologic techniques	Procedure	1.0
BCAR3	Statistical analysis	Procedure	1.0
BCAR3	Patch-clamp techniques	Procedure	1.0
BCAR3	Porcine Reproductive and Respiratory Syndrome	Disease	2.11E-6
BCAR3	Rotavirus Infections	Disease	1.73E-5
BCAR3	Venezuelan equine encephalomyelitis	Disease	3.24E-5
BCAR3	Alphavirus Infections	Disease	3.99E-5
BCAR3	Arterivirus Infections	Disease	1.3E-4
BCAR3	Sprains and Strains	Disease	2.06E-4
BCAR3	Gastroenteritis	Disease	2.17E-4
BCAR3	Swine Diseases	Disease	6.65E-4
BCAR3	Arteritis	Disease	6.76E-4
BCAR3	Infection	Disease	7.07E-4
BCAR3	Severe Acute Respiratory Syndrome	Disease	9.45E-4
BCAR3	Encephalomyelitis, Western Equine	Disease	0.00105
BCAR3	Encephalomyelitis, Eastern Equine	Disease	0.00114
BCAR3	Viremia	Disease	0.00117
BCAR3	Virus Diseases	Disease	0.00133
BCAR3	Gastroenteritis, Transmissible, of Swine	Disease	0.0044
BCAR3	Encephalomyelitis, Equine	Disease	0.00454
BCAR3	Polyarthralgia	Disease	0.0049
BCAR3	Coronavirus Infections	Disease	0.00529
BCAR3	Fever	Disease	0.00547
BCAR3	Horse Diseases	Disease	0.00706
BCAR3	Vaccinia	Disease	0.00739
BCAR3	Anaplasmataceae Infections	Disease	0.00781
BCAR3	Goat Diseases	Disease	0.00851
BCAR3	Malignant neoplasm of breast	Disease	0.00981
BCAR3	Senile Plaques	Disease	0.0141
BCAR3	Dental Plaque	Disease	0.0141
BCAR3	Cattle Diseases	Disease	0.0156
BCAR3	Togaviridae Infections	Disease	0.0159
BCAR3	Bluetongue	Disease	0.0171
BCAR3	Classical Swine Fever	Disease	0.0183
BCAR3	Fowlpox	Disease	0.0219
BCAR3	Respiration Disorders	Disease	0.0259
BCAR3	Cowpox	Disease	0.0278
BCAR3	Viral Encephalitis	Disease	0.0301
BCAR3	Encephalitis	Disease	0.0314
BCAR3	RNA Virus Infections	Disease	0.0337
BCAR3	Plasma Cell Neoplasm	Disease	0.0342
BCAR3	Asymptomatic Infections	Disease	0.0391
BCAR3	Bronchitis	Disease	0.0429
BCAR3	Choline Deficiency	Disease	0.0432
BCAR3	Bronchopneumonia	Disease	0.0445
BCAR3	Yellow Fever	Disease	0.0448
BCAR3	Exanthema	Disease	0.0459
BCAR3	Communicable Diseases, Emerging	Disease	0.0468
BCAR3	Chromosomal translocation	Disease	0.0474
BCAR3	Coinfection	Disease	0.0555
BCAR3	Hepatitis	Disease	0.0592
BCAR3	Neoplasms	Disease	0.0626
BCAR3	Syndrome	Disease	0.0647
BCAR3	Genomic Instability	Disease	0.0747
BCAR3	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Disease	0.0754
BCAR3	Plasmacytoma	Disease	0.0932
BCAR3	Respiratory Tract Diseases	Disease	0.0992
BCAR3	Arthritis	Disease	0.121
BCAR3	Enteritis	Disease	0.133
BCAR3	Fish Diseases	Disease	0.173
BCAR3	Hemorrhage	Disease	0.178
BCAR3	Hemorrhagic Fevers, Viral	Disease	0.179
BCAR3	HIV Infections	Disease	0.179
BCAR3	Mammary Neoplasms, Experimental	Disease	0.181
BCAR3	Hepatitis C	Disease	0.185
BCAR3	Neoplasms, Hormone-Dependent	Disease	0.193
BCAR3	Dengue Fever	Disease	0.202
BCAR3	Superinfection	Disease	0.203
BCAR3	Multiple Myeloma	Disease	0.213
BCAR3	Sheep Diseases	Disease	0.233
BCAR3	Newcastle Disease	Disease	0.237
BCAR3	Anus Neoplasms	Disease	0.241
BCAR3	Vesicular Stomatitis	Disease	0.245
BCAR3	Convalescence	Disease	0.271
BCAR3	Chromosome Deletion	Disease	0.286
BCAR3	Microsatellite Instability	Disease	0.288
BCAR3	Foot-and-Mouth Disease	Disease	0.291
BCAR3	Recurrence (disease attribute)	Disease	0.292
BCAR3	Acute Disease	Disease	0.294
BCAR3	Inflammation	Disease	0.295
BCAR3	Zoonoses	Disease	0.298
BCAR3	Encephalomyelitis	Disease	0.3
BCAR3	Carcinoma	Disease	0.312
BCAR3	Animal Disease Models	Disease	0.329
BCAR3	Neoplasm Metastasis	Disease	0.336
BCAR3	Animal Diseases	Disease	0.338
BCAR3	Communicable Diseases	Disease	0.339
BCAR3	Cell Transformation, Neoplastic	Disease	0.399
BCAR3	Weight Gain	Disease	0.411
BCAR3	Nematode infections	Disease	0.412
BCAR3	Paraproteinemias	Disease	0.434
BCAR3	leukemia	Disease	0.47
BCAR3	Bites and Stings	Disease	0.485
BCAR3	Adenocarcinoma	Disease	0.487
BCAR3	Anorexia	Disease	0.5
BCAR3	Polyploidy	Disease	0.501
BCAR3	Traumatic Rupture	Disease	0.559
BCAR3	Ear Diseases	Disease	0.571
BCAR3	Septicemia	Disease	0.608
BCAR3	Noninfiltrating Intraductal Carcinoma	Disease	0.654
BCAR3	Pneumonia	Disease	0.663
BCAR3	Arthritis, Infectious	Disease	0.677
BCAR3	Colorectal Neoplasms	Disease	0.697
BCAR3	melanoma	Disease	0.746
BCAR3	Pericarditis	Disease	0.821
BCAR3	Malignant neoplasm of ovary	Disease	0.838
BCAR3	Rabies (disorder)	Disease	0.883
BCAR3	Neoplasm Recurrence, Local	Disease	0.885
BCAR3	Animal Mammary Neoplasms	Disease	0.909
BCAR3	Burkitt Lymphoma	Disease	0.921
BCAR3	Breast Diseases	Disease	0.96
BCAR3	Lymphatic Diseases	Disease	0.969
BCAR3	Disease	Disease	1.0
BCAR3	Disease Progression	Disease	1.0
BCAR3	Dissociative disorder	Disease	1.0
BCAR3	Atrophic	Disease	1.0
BCAR3	Neoplasm Invasiveness	Disease	1.0
BCAR3	Shock	Disease	1.0
BCAR3	Body Weight decreased	Disease	1.0
BCAR3	Squamous cell carcinoma	Disease	1.0
BCAR3	Cardiac Arrest	Disease	1.0
BCAR3	Paralysed	Disease	1.0
BCAR3	Major Depressive Disorder	Disease	1.0
BCAR3	Amyloidosis	Disease	1.0
BCAR3	Bacterial Infections	Disease	1.0
BCAR3	Bulla	Disease	1.0
BCAR3	Dehydration	Disease	1.0
BCAR3	Gastrointestinal Diseases	Disease	1.0
BCAR3	Head and Neck Neoplasms	Disease	1.0
BCAR3	Hyperplasia	Disease	1.0
BCAR3	Influenza	Disease	1.0
BCAR3	Intestinal Diseases	Disease	1.0
BCAR3	Pancreatic Diseases	Disease	1.0
BCAR3	Prenatal Exposure Delayed Effects	Disease	1.0
BCAR3	Rheumatism	Disease	1.0
BCAR3	B-Cell Lymphomas	Disease	1.0
BCAR3	Endometrial Neoplasms	Disease	1.0
