Selection	Association Name	Association Type	Significance
NRAS	Reverse transcriptase polymerase chain reaction	Procedure	0.00406
NRAS	Phase II protocol	Procedure	0.00406
NRAS	Microdissection	Procedure	0.00411
NRAS	Cisplatin/doxorubicin/mitomycin protocol	Procedure	0.00419
NRAS	The science and art of healing	Procedure	0.00444
NRAS	Induction procedure	Procedure	0.0045
NRAS	Growth hormone stimulation test	Procedure	0.00467
NRAS	Sequence analysis	Procedure	0.00473
NRAS	CAPOX regimen	Procedure	0.00483
NRAS	Chromosome banding	Procedure	0.00507
NRAS	Total thyroidectomy	Procedure	0.00507
NRAS	Test, cytology, digestive	Procedure	0.00521
NRAS	Cytology procedure	Procedure	0.0053
NRAS	Tumor stem cell assay	Procedure	0.00541
NRAS	Diagnosis study	Procedure	0.00559
NRAS	Scientific study	Procedure	0.00593
NRAS	Study	Procedure	0.00593
NRAS	DICOM study	Procedure	0.00593
NRAS	Gentamicin/piperacillin/vancomycin	Procedure	0.00596
NRAS	Neoplasm grading	Procedure	0.00599
NRAS	Cancer research	Procedure	0.00604
NRAS	Clinical research	Procedure	0.00608
NRAS	Systemic therapy	Procedure	0.00608
NRAS	Dot immunoblotting	Procedure	0.00611
NRAS	Microarray analysis	Procedure	0.00625
NRAS	Knock-in	Procedure	0.00627
NRAS	Metastasectomy	Procedure	0.00667
NRAS	Cytological techniques	Procedure	0.00668
NRAS	Clonality analysis	Procedure	0.00671
NRAS	Berlin-frankfort-munster protocol	Procedure	0.00679
NRAS	Biomarker analysis	Procedure	0.00688
NRAS	Malignant cell count	Procedure	0.00704
NRAS	Gene knockdown techniques	Procedure	0.00711
NRAS	Allogeneic hematopoietic stem cell transplantation	Procedure	0.00727
NRAS	Northern blotting	Procedure	0.00733
NRAS	Cancer therapeutic procedure	Procedure	0.00744
NRAS	Carmustine/cyclophosphamide/melphalan/prednisone/vincristine	Procedure	0.00744
NRAS	First-line therapy	Procedure	0.00745
NRAS	Hemopoietic stem cell transplant	Procedure	0.0075
NRAS	Immunophenotyping	Procedure	0.00765
NRAS	Flow cytometry	Procedure	0.00781
NRAS	Efficacy study	Procedure	0.00786
NRAS	Dermoscopy	Procedure	0.00865
NRAS	Histology procedure	Procedure	0.00866
NRAS	Immunoblotting	Procedure	0.00867
NRAS	Monoclonal antibody therapy	Procedure	0.00874
NRAS	Tumor burden	Procedure	0.00891
NRAS	Denaturing gradient gel electrophoresis	Procedure	0.00921
NRAS	Promonocyte count	Procedure	0.00943
NRAS	Treatment options	Procedure	0.00945
NRAS	Phase III (publication) clinical trial	Procedure	0.00962
NRAS	Disease screening	Procedure	0.00975
NRAS	Screening for cancer	Procedure	0.00977
NRAS	Molecular diagnosis	Procedure	0.00981
NRAS	Tissue fixation	Procedure	0.00989
NRAS	DNA probe method	Procedure	0.00992
NRAS	Neoplasm diagnosis	Procedure	0.00992
NRAS	Tissue array analysis	Procedure	0.00996
NRAS	Therapeutic intervention	Procedure	0.0105
NRAS	Genetic marker expression	Procedure	0.0105
NRAS	RNA sequence determinations	Procedure	0.0106
NRAS	Mutagenesis	Procedure	0.0108
NRAS	Genetic testing for cancer risk	Procedure	0.0111
NRAS	Surgical and medical procedures	Procedure	0.0115
NRAS	Immortalization	Procedure	0.0116
NRAS	Myeloblast count procedure	Procedure	0.0116
NRAS	Complete metastasectomy	Procedure	0.0116
NRAS	Scan thyroid gland	Procedure	0.0117
NRAS	Structural clinical interview for DSM-III	Procedure	0.012
NRAS	Southern hybridization	Procedure	0.012
NRAS	Validation	Procedure	0.0121
NRAS	Altretamine/cisplatin/cyclophosphamide protocol	Procedure	0.0122
NRAS	Squamous transitional epithelial cell count	Procedure	0.0123
NRAS	General (procedure) toxicology screen	Procedure	0.0123
NRAS	Epithelial cell count	Procedure	0.0128
NRAS	Agent combination	Procedure	0.0128
NRAS	Scanning transmission electron microscopy procedures	Procedure	0.0129
NRAS	Mass screening	Procedure	0.0136
NRAS	Restriction mapping	Procedure	0.0136
NRAS	Chromosome mapping	Procedure	0.0138
NRAS	Leukemic blast count	Procedure	0.0139
NRAS	Retrospective studies	Procedure	0.0146
NRAS	Basic cancer research	Procedure	0.0148
NRAS	Western blotting	Procedure	0.0149
NRAS	Removal technique	Procedure	0.015
NRAS	Surgical procedures on the thyroid gland	Procedure	0.0153
NRAS	Investigational therapies	Procedure	0.0154
NRAS	Doxorubicin/etoposide/vincristine protocol	Procedure	0.0157
NRAS	Fluorescent in situ hybridization	Procedure	0.0158
NRAS	Interleukin 3 measurement	Procedure	0.0159
NRAS	Clinical trial period	Procedure	0.0163
NRAS	Staining method	Procedure	0.0167
NRAS	Vascular endothelial growth factor measurement	Procedure	0.0167
NRAS	Volume measurement	Procedure	0.0167
NRAS	DNA resequencing	Procedure	0.017
NRAS	Nucleic acid sequence based analysis	Procedure	0.017
NRAS	Multi-stage cluster random sampling	Procedure	0.0173
NRAS	Genome sequencing	Procedure	0.0178
NRAS	Immunoglobulin measurement	Procedure	0.0179
NRAS	Knowledge acquisition	Procedure	0.018
NRAS	Subsequent trial activity	Procedure	0.018
NRAS	Prevention study	Procedure	0.0183
NRAS	Kras mutation analysis testing	Procedure	0.0183
NRAS	Class comparison	Procedure	0.0185
NRAS	Genome-wide association study	Procedure	0.0189
NRAS	Insertional mutagenesis	Procedure	0.019
NRAS	Weighing patient	Procedure	0.0195
NRAS	Hierarchical clustering	Procedure	0.0196
NRAS	White blood cell count procedure	Procedure	0.0197
NRAS	Phase III protocol	Procedure	0.0199
NRAS	Training programs	Procedure	0.0207
NRAS	Training	Procedure	0.0207
NRAS	Insertional activation	Procedure	0.0211
NRAS	Gene expression analysis	Procedure	0.0212
NRAS	Bacterial count measurement	Procedure	0.0212
NRAS	Laser-induced fluorescence endoscopy	Procedure	0.0216
NRAS	Shave excision	Procedure	0.0216
NRAS	Gene knock-in techniques	Procedure	0.0217
NRAS	Cross-sectional studies	Procedure	0.0219
NRAS	Immunoprecipitation	Procedure	0.0221
NRAS	Serum lactic dehydrogenase	Procedure	0.0222
NRAS	Research	Procedure	0.0224
NRAS	Insulin like growth factor-2 measurement	Procedure	0.0224
NRAS	International normalized ratio	Procedure	0.0236
NRAS	Negative staining	Procedure	0.0238
NRAS	Staining and labeling	Procedure	0.0241
NRAS	DNA sequence analysis	Procedure	0.0242
NRAS	Adjuvant therapy	Procedure	0.0245
NRAS	Nested polymerase chain reaction	Procedure	0.0248
NRAS	Interleukin 18 measurement	Procedure	0.0248
NRAS	Relapse treatment	Procedure	0.0248
NRAS	Fetal hemoglobin determination	Procedure	0.0251
NRAS	Disease stage	Procedure	0.0253
NRAS	Univariate analysis	Procedure	0.0255
NRAS	Spectrometry, mass, matrix-assisted laser desorption-ionization	Procedure	0.0258
NRAS	Release	Procedure	0.0259
NRAS	Needle aspiration,	Procedure	0.0263
NRAS	Combined modality therapy	Procedure	0.0264
NRAS	CD19 expressing B cell count	Procedure	0.0268
NRAS	Gene knockout techniques	Procedure	0.0271
NRAS	Chromosomal analysis	Procedure	0.0271
NRAS	Thyroglobulin measurement	Procedure	0.0276
NRAS	Radiation ionizing radiotherapy	Procedure	0.0281
NRAS	Radiotherapy research	Procedure	0.0281
NRAS	Fluorescence resonance energy transfer	Procedure	0.0282
NRAS	Capillary electrophoresis	Procedure	0.0286
NRAS	Genetic study	Procedure	0.0286
NRAS	Electrocardiography	Procedure	0.0286
NRAS	S1 protection	Procedure	0.0288
NRAS	Dacryocystorhinostomy	Procedure	0.0292
NRAS	Exercise pain management	Procedure	0.0292
NRAS	Somatomedin-C measurement	Procedure	0.0294
NRAS	High-throughput screening assays	Procedure	0.0296
NRAS	Research activities	Procedure	0.0297
NRAS	Imaging techniques	Procedure	0.0299
NRAS	Interceptive treatment	Procedure	0.0304
NRAS	Bioluminescence resonance energy transfer techniques	Procedure	0.031
NRAS	Drug discovery	Procedure	0.0311
NRAS	Northern hybridization	Procedure	0.0313
NRAS	Pre-clinical trial	Procedure	0.0314
NRAS	Precipitin tests	Procedure	0.0316
NRAS	Heteroduplex analysis	Procedure	0.0318
NRAS	Nucleic acid sequencing	Procedure	0.0322
NRAS	Body mass index procedure	Procedure	0.0326
NRAS	Glucose measurement	Procedure	0.033
NRAS	Combination chemotherapy	Procedure	0.0336
NRAS	Translational medical research	Procedure	0.0337
NRAS	Folfox protocol	Procedure	0.0337
NRAS	Field inversion gel electrophoresis	Procedure	0.0338
NRAS	Induction chemotherapy	Procedure	0.034
NRAS	Plasma glucose measurement	Procedure	0.0342
NRAS	Nursing therapy	Procedure	0.0342
NRAS	Alcohol measurement	Procedure	0.0344
NRAS	Genetic techniques	Procedure	0.0346
NRAS	Disorder control	Procedure	0.0348
NRAS	Sistrunk procedure	Procedure	0.0348
NRAS	Serum phosphate	Procedure	0.035
NRAS	Combination drug therapy	Procedure	0.0352
NRAS	Sodium measurement	Procedure	0.0352
NRAS	Chromogenic in situ hybridization	Procedure	0.0352
NRAS	Membrane biology	Procedure	0.0362
NRAS	DNA chemical synthesis	Procedure	0.0365
NRAS	Chemoradiotherapy	Procedure	0.0365
NRAS	Protocol treatment arm	Procedure	0.0366
NRAS	Interventional procedure	Procedure	0.0366
NRAS	Gel electrophoresis (lab technique)	Procedure	0.0373
NRAS	Research study	Procedure	0.038
NRAS	Pharmacogenomic study	Procedure	0.0384
NRAS	Vaccination	Procedure	0.0389
NRAS	Western blot	Procedure	0.0395
NRAS	Monoblast count	Procedure	0.0395
NRAS	Immunohistochemical	Procedure	0.04
NRAS	X-ray computed tomography	Procedure	0.0406
NRAS	Tomography	Procedure	0.0407
NRAS	MRI	Procedure	0.0409
NRAS	Statistical cluster	Procedure	0.041
NRAS	Mass spectrometry	Procedure	0.0412
NRAS	Magnetic resonance imaging	Procedure	0.0413
NRAS	Thyroid stimulating hormone measurement	Procedure	0.042
NRAS	Ultrasonography	Procedure	0.0424
NRAS	Research design	Procedure	0.0429
NRAS	Injection of therapeutic agent	Procedure	0.0431
NRAS	Surgical pathology procedure	Procedure	0.0431
NRAS	Blood filtration	Procedure	0.0432
NRAS	Therapeutic radiology procedure	Procedure	0.0434
NRAS	Carcinoembryonic antigen measurement	Procedure	0.0444
NRAS	Perfusion	Procedure	0.0459
NRAS	Reactive lymphocyte count	Procedure	0.0461
NRAS	Chromosome painting	Procedure	0.0462
NRAS	Stem cell transplant	Procedure	0.0463
NRAS	Chromatography	Procedure	0.0465
NRAS	Multicenter trials	Procedure	0.0467
NRAS	Validation studies as topic	Procedure	0.0471
NRAS	Genetic screening	Procedure	0.0473
NRAS	Calcium measurement	Procedure	0.048
NRAS	Karyotype determination procedure	Procedure	0.0481
NRAS	Molecular diagnostic testing	Procedure	0.0487
NRAS	Protocol violation	Procedure	0.0489
NRAS	Auer rod measurement	Procedure	0.0489
NRAS	Chemotherapy regimen	Procedure	0.0492
NRAS	Rapid antigen test	Procedure	0.0494
NRAS	Endoscopic ultrasound-guided fine-needle aspiration	Procedure	0.0496
NRAS	Supportive care	Procedure	0.0498
NRAS	Insulin measurement	Procedure	0.0502
NRAS	Interleukin 6 measurement	Procedure	0.0502
NRAS	Chemotherapy drugs adminstered	Procedure	0.0507
NRAS	Standard therapy	Procedure	0.0509
NRAS	Apolipoprotein A-II measurement	Procedure	0.0524
NRAS	Data collection	Procedure	0.0534
NRAS	Rapid technique	Procedure	0.0538
NRAS	Chromatin immunoprecipitation	Procedure	0.0543
NRAS	Modified radical neck dissection	Procedure	0.0543
NRAS	Sample fixation	Procedure	0.0547
NRAS	Branched DNA signal amplification assay	Procedure	0.0549
NRAS	Ancillary study	Procedure	0.055
NRAS	Bone marrow smear	Procedure	0.0555
NRAS	Enzyme-linked immunosorbent assay	Procedure	0.0561
NRAS	Nurses' health study	Procedure	0.0568
NRAS	Histological diagnosis	Procedure	0.0569
NRAS	Colony-forming units assay	Procedure	0.0579
NRAS	Protein array analysis	Procedure	0.0587
NRAS	Bone marrow transplantation	Procedure	0.0596
NRAS	ST waveform analysis	Procedure	0.0598
NRAS	Compassionate use trials	Procedure	0.0603
NRAS	Nutritional study	Procedure	0.0605
NRAS	Tissue inhibitor of metalloproteinase 1 measurement	Procedure	0.0606
NRAS	Acmg	Procedure	0.0612
NRAS	Dopamine measurement	Procedure	0.0614
NRAS	Adjuvant study	Procedure	0.062
NRAS	Stable isotope labeling	Procedure	0.0629
NRAS	Iron measurement	Procedure	0.063
NRAS	Blood transfusion	Procedure	0.0631
NRAS	Radionuclide imaging	Procedure	0.0644
NRAS	Quantitative reverse transcriptase PCR	Procedure	0.0647
NRAS	Myeloperoxidase measurement	Procedure	0.0667
NRAS	Double-blind method	Procedure	0.0667
NRAS	Nucleotide mapping	Procedure	0.0669
NRAS	Sentinel lymph node biopsy	Procedure	0.0671
NRAS	Laparoscopy	Procedure	0.0673
NRAS	Cloning	Procedure	0.0676
NRAS	Thyroid hormone treatment	Procedure	0.0676
NRAS	Genomic screening	Procedure	0.0681
NRAS	Oxidative stress analysis	Procedure	0.0683
NRAS	Radioembolization	Procedure	0.0691
NRAS	Somatic cell hybridization	Procedure	0.0693
NRAS	Neoadjuvant therapy	Procedure	0.0698
NRAS	Biotin	Procedure	0.0699
NRAS	Electrophoretic mobility shift assay	Procedure	0.071
NRAS	Observation method cytotoxicity	Procedure	0.0712
NRAS	Angiogram	Procedure	0.0728
NRAS	Electrocardiogram Q waves test	Procedure	0.0729
NRAS	Pain management	Procedure	0.0729
NRAS	Neuropsychological tests	Procedure	0.0729
NRAS	X-ray diffraction	Procedure	0.0731
NRAS	Retreatments	Procedure	0.0735
NRAS	Research clinical testing	Procedure	0.074
NRAS	Chloride measurement	Procedure	0.0741
NRAS	Carbon dioxide content measurement	Procedure	0.0744
NRAS	Educational process of instructing	Procedure	0.0744
NRAS	Teaching aspects	Procedure	0.0744
NRAS	Gelatinase A	Procedure	0.0748
NRAS	Operative surgical procedures	Procedure	0.0752
NRAS	Red blood cell count measurement	Procedure	0.0758
NRAS	Treatment protocols	Procedure	0.076
NRAS	Simulation	Procedure	0.0766
NRAS	Stem cell factor measurement	Procedure	0.0779
NRAS	Quantitative real-time polymerase chain reaction	Procedure	0.0782
NRAS	Immunization	Procedure	0.0786
NRAS	Colorectal cancer prevention	Procedure	0.0792
NRAS	Demand	Procedure	0.0799
NRAS	Lymphocyte count measurement	Procedure	0.0803
NRAS	Placebo control	Procedure	0.0806
NRAS	Albumin measurement	Procedure	0.0806
NRAS	Biologic preservation	Procedure	0.0806
NRAS	Orbit evisceration	Procedure	0.0807
NRAS	Umbilical cord blood transplantation	Procedure	0.0808
NRAS	Spectrum analysis	Procedure	0.0811
NRAS	Preservation technique	Procedure	0.0813
NRAS	Closure	Procedure	0.0814
NRAS	Salvage therapy	Procedure	0.0816
NRAS	Drainage procedure	Procedure	0.0816
NRAS	Puncture biopsy	Procedure	0.0821
NRAS	Temperature gradient gel electrophoresis	Procedure	0.0824
NRAS	Potassium measurement	Procedure	0.0828
NRAS	High sensitivity	Procedure	0.0838
NRAS	Subtyping	Procedure	0.0846
NRAS	Statistics as topic	Procedure	0.0848
NRAS	Cord blood stem cell transplantation	Procedure	0.0849
NRAS	Excisional biopsy of lymph node	Procedure	0.0854
NRAS	Creatinine measurement	Procedure	0.0856
NRAS	Dermabrasion	Procedure	0.0858
NRAS	Passage tissue culture technique	Procedure	0.0863
NRAS	Interleukin 7 measurement	Procedure	0.0874
NRAS	Endoscopy	Procedure	0.0877
NRAS	Radiographic imaging procedure	Procedure	0.0879
NRAS	Remission induction therapy	Procedure	0.0889
NRAS	Doxorubicin/fluorouracil/triazinate protocol	Procedure	0.0895
NRAS	Health surveys	Procedure	0.0897
NRAS	Candidate gene analysis	Procedure	0.0898
NRAS	Lactic acid measurement	Procedure	0.0903
NRAS	Kidney transplantation	Procedure	0.0922
NRAS	G-banding	Procedure	0.0922
NRAS	Molecular cloning	Procedure	0.093
NRAS	Remission induction	Procedure	0.0933
NRAS	Electron microscopy	Procedure	0.0938
NRAS	Gene targeting	Procedure	0.0943
NRAS	Injection procedure	Procedure	0.0944
NRAS	Transfusion of blood products	Procedure	0.0948
NRAS	Soft agar assay	Procedure	0.0948
NRAS	Tegafur/uracil protocol	Procedure	0.0956
NRAS	Ifosfamide/methotrexate/procarbazine protocol	Procedure	0.0961
NRAS	Qualitative research	Procedure	0.0969
NRAS	Coronary angiography	Procedure	0.0971
NRAS	Comparative analysis	Procedure	0.0975
NRAS	Laboratory procedures	Procedure	0.0978
NRAS	Osteopathic combined method	Procedure	0.0985
NRAS	Longitudinal studies	Procedure	0.1
NRAS	Altretamine/cisplatin/cyclophosphamide/misonidazole protocol	Procedure	0.101
NRAS	Diagnostic radiology modality	Procedure	0.101
NRAS	Subrenal capsule assay	Procedure	0.103
NRAS	Preclinical drug evaluation	Procedure	0.105
NRAS	Thrombopoietin measurement	Procedure	0.105
NRAS	Homologous recombination	Procedure	0.106
NRAS	Dietary supplementation	Procedure	0.106
NRAS	Differential interference contrast microscopy	Procedure	0.106
NRAS	Revision procedure	Procedure	0.107
NRAS	Diagnostic radiologic examination	Procedure	0.108
NRAS	Radioimmunoassay	Procedure	0.108
NRAS	Serial passage	Procedure	0.109
NRAS	Thyroid lobectomy	Procedure	0.11
NRAS	Photic stimulation	Procedure	0.111
NRAS	Ultraviolet spectroscopy	Procedure	0.112
NRAS	Cesarean section	Procedure	0.113
NRAS	Crystal present or absent (lab procedure)	Procedure	0.113
NRAS	Analgesia	Procedure	0.113
NRAS	High pressure liquid chromatography procedure	Procedure	0.115
NRAS	Interleukin 2 measurement	Procedure	0.115
NRAS	Cyclophosphamide/prednisone/procarbazine/vincristine protocol	Procedure	0.115
NRAS	Cell separation	Procedure	0.116
NRAS	Blood coagulation tests	Procedure	0.117
NRAS	Individualized service provided to more than one patient in same setting	Procedure	0.118
NRAS	Spermatozoa cell count	Procedure	0.119
NRAS	Cross-over studies	Procedure	0.119
NRAS	Doppler ultrasound	Procedure	0.122
NRAS	Adherent culture	Procedure	0.122
NRAS	Blood thyroid stimulating hormone analysis	Procedure	0.123
NRAS	Diagnostic use	Procedure	0.123
NRAS	Culture of specimen from other site	Procedure	0.124
NRAS	Culture of specimen from unspecified site	Procedure	0.124
NRAS	Laboratory culture	Procedure	0.124
NRAS	Cell hybridization	Procedure	0.124
NRAS	Video microscopy	Procedure	0.124
NRAS	Whole-brain radiotherapy	Procedure	0.125
NRAS	Serum bactericidal test	Procedure	0.125
NRAS	Reconstructive surgical procedures	Procedure	0.126
NRAS	Arthroplasty	Procedure	0.127
NRAS	Reperfusion therapy	Procedure	0.127
NRAS	Matrigel invasion assay	Procedure	0.128
NRAS	Ligase chain reaction	Procedure	0.129
NRAS	Serum total cholesterol measurement	Procedure	0.131
NRAS	Transmission electron microscopy	Procedure	0.131
NRAS	Safety study	Procedure	0.132
NRAS	Drug formulation process	Procedure	0.133
NRAS	High-throughput DNA sequencing	Procedure	0.133
NRAS	Surgical diagnostic techniques	Procedure	0.134
NRAS	Determination aspects	Procedure	0.136
NRAS	Biotinylation	Procedure	0.136
NRAS	Large-scale sequencing	Procedure	0.137
NRAS	Protein expression analysis	Procedure	0.138
NRAS	Carmustine/cytarabine/etoposide/melphalan regimen	Procedure	0.14
NRAS	Histocytochemistry	Procedure	0.14
NRAS	Differential diagnosis	Procedure	0.141
NRAS	Diagnostic imaging	Procedure	0.141
NRAS	Randomized controlled trials as topic	Procedure	0.142
NRAS	Adsorption	Procedure	0.142
NRAS	Central minus	Procedure	0.142
NRAS	Delivery care	Procedure	0.142
NRAS	Cytodiagnosis	Procedure	0.144
NRAS	Discussion	Procedure	0.145
NRAS	Spectrophotometry	Procedure	0.145
NRAS	Androgen therapy	Procedure	0.145
NRAS	Asparaginase/ifosfamide/methotrexate	Procedure	0.146
NRAS	Cell culture techniques	Procedure	0.148
NRAS	Total testosterone measurement	Procedure	0.148
NRAS	Monoclonal protein measurement	Procedure	0.149
NRAS	Ablation	Procedure	0.151
NRAS	Logistic regression analysis	Procedure	0.152
NRAS	Ck2	Procedure	0.153
NRAS	Intention to treat analysis	Procedure	0.153
NRAS	Prospective cohort study	Procedure	0.155
NRAS	Electroretinography	Procedure	0.155
NRAS	Resuscitation procedure	Procedure	0.155
NRAS	Wet mount	Procedure	0.155
NRAS	Immobilization	Procedure	0.157
NRAS	Serologic tests	Procedure	0.157
NRAS	Use of ultrasonography	Procedure	0.159
NRAS	Infertility study	Procedure	0.159
NRAS	In situ hybridization	Procedure	0.16
NRAS	Systolic blood pressure measurement	Procedure	0.16
NRAS	Internship and residency	Procedure	0.161
NRAS	Cyclophosphamide/doxorubicin/methotrexate protocol	Procedure	0.162
NRAS	Prenatal diagnosis	Procedure	0.164
NRAS	Therapeutic immunosuppression	Procedure	0.167
NRAS	Randomized controlled trial (publication)	Procedure	0.167
NRAS	Color assessment	Procedure	0.168
NRAS	Antiretroviral therapy	Procedure	0.169
NRAS	Single-cell analysis	Procedure	0.169
NRAS	Phosphate measurement	Procedure	0.17
NRAS	VQ ventilation perfusion scan	Procedure	0.17
NRAS	Population surveillance	Procedure	0.17
NRAS	Deletion mutagenesis	Procedure	0.171
NRAS	DNA purification	Procedure	0.171
NRAS	Nucleic acid amplification techniques	Procedure	0.172
NRAS	Tumor infiltrating lymphocyte therapy	Procedure	0.172
NRAS	Matrix-assisted laser desorption/ionization-time of flight mass spectrometry	Procedure	0.175
NRAS	Immunoglobulin M measurement	Procedure	0.176
NRAS	Cortisol measurement	Procedure	0.177
NRAS	Laser therapy	Procedure	0.177
NRAS	Phylogenetic analysis	Procedure	0.177
NRAS	Partial wave spectroscopic microscopy	Procedure	0.179
NRAS	Work-up	Procedure	0.181
NRAS	Angioplasty, balloon, coronary	Procedure	0.182
NRAS	Morphine measurement	Procedure	0.182
NRAS	Hysterectomy	Procedure	0.183
NRAS	Two-dimensional electrophoresis	Procedure	0.184
NRAS	Cytometry	Procedure	0.184
NRAS	Neurosurgical procedures	Procedure	0.185
NRAS	Prospective studies	Procedure	0.186
NRAS	Ise	Procedure	0.186
NRAS	Patient selection	Procedure	0.187
NRAS	Gastrectomy	Procedure	0.188
NRAS	Immunologic techniques	Procedure	0.189
NRAS	Lipids measurement	Procedure	0.19
NRAS	Obstetrics	Procedure	0.192
NRAS	CHOP regimen	Procedure	0.193
NRAS	Drug screen	Procedure	0.194
NRAS	CHOP protocol-cyclophosphamide/doxorubicin/prednisone/vincristine	Procedure	0.195
NRAS	Drug evaluation	Procedure	0.195
NRAS	Pleural fluid	Procedure	0.196
NRAS	Fluorescence-activated cell sorting	Procedure	0.198
NRAS	Estradiol measurement	Procedure	0.198
NRAS	Angiotensin II assay	Procedure	0.198
NRAS	Adjuvant chemotherapy	Procedure	0.199
NRAS	Neck dissection	Procedure	0.203
NRAS	Positioning therapy	Procedure	0.203
NRAS	Spectral karyotyping	Procedure	0.204
NRAS	Microangiography	Procedure	0.204
NRAS	Organ transplantation	Procedure	0.206
NRAS	Innovative therapies	Procedure	0.206
NRAS	Fibrinogen assay	Procedure	0.206
NRAS	Complementary and alternative medicine	Procedure	0.207
NRAS	Immunoenzyme techniques	Procedure	0.208
NRAS	Inoculation	Procedure	0.21
